,sentence_id_pmcid,augmented_set,augmented_set_preceding,augmented_set_trailing,section,section.1,CONSORT_Item
139,PMC3266479S87,all subgroup analyses used interaction tests we either calculated the ratio of rrs between the subgroups or used interaction terms in logistic regression models ,we used prespecified subgroup analyses to investigate the effects of age severity of hypoxaemia at study entry cause direct vs indirect causes of ards and the apache ii mortality risk on the effect of salbutamol ,we did a post hoc analysis for the main causes of death as recorded on the death certificates of participants who died within days of randomisation ,['Statistical analysis'],Methods,['12b']
140,PMC3266479S88,we did a station hoc analysis for the main reason of death as recorded on the death certificates of participants who died within days of randomisation,all subgroup analyses used interaction we either calculated the ratio of rrs between subgroups interaction terms in logistic regression models,this trial live is registered isrctn and eudract number,['Statistical analysis'],Methods,['12b']
141,PMC3266479S88,we did a post hoc analysis analytic thinking for the decease main causes of death as recorded on the death certificates of participants who died within days of randomisation,all subgroup analyses used interaction tests we either calculated the ratio in rrs between the subgroups or used models terms of logistic regression interaction,this trial is registered isrctn and eudract number,['Statistical analysis'],Methods,['12b']
142,PMC3266479S88,we did a post hoc analysis for the main causes of death as commemorate on the death certificates of participants who died within sidereal day of randomisation,all subgroup analyses used interaction tests we either calculated whole the ratio of rrs subgroup between the subgroups or used interaction terms in logistic regression models,this trial is registered isrctn and eudract bit,['Statistical analysis'],Methods,['12b']
143,PMC3266479S88,we did a post analysis for the main of death recorded on the death participants who died of,all subgroup analyses put upon fundamental interaction tests we either calculated the ratio of rrs between the subgroups or put upon fundamental interaction terms in logistic regression models,turn this trial is registered isrctn and eudract number,['Statistical analysis'],Methods,['12b']
144,PMC3266479S88,we of a post hoc analysis for the main causes did death as recorded within the death certificates of participants who died on days of randomisation,all subgroup analyses used interaction tests calculated either we the ratio of rrs terms the subgroups or used interaction between in logistic regression models,this trial is registered number and eudract isrctn,['Statistical analysis'],Methods,['12b']
145,PMC3266479S88,we did a post hoc analysis for the main chief causes of death as recorded on the certification death certificates of participants who died within days of randomisation,all subgroup analyses used interaction quiz we either calculated the ratio of rrs between the subgroups or used interaction terms in logistic regression toward the mean models,this trial is record isrctn and eudract number,['Statistical analysis'],Methods,['12b']
146,PMC3266479S88,we did a post hoc analysis for the main causes of death as recorded on the death certificates of participants who died within days of randomisation ,all subgroup analyses used interaction tests we either calculated the ratio of rrs between the subgroups or used interaction terms in logistic regression models ,this trial is registered isrctn and eudract number ,['Statistical analysis'],Methods,['12b']
147,PMC3266479S97,thus the committee recommended suspension of recruitment to balti because of a substantial atomic number adverse effect of salbutamol on day mortality and the ci excluded a benefit for salbutamol of the size anticipated in the protocol,the rr for the primary outcome at this time was ci,prison term infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time,['Results'],Results,['14b']
148,PMC3266479S97,on the committee adverse suspension of recruitment to balti because of a significant p recommended ci of salbutamol therefore day mortality and the effect excluded a benefit for salbutamol of the size anticipated in the protocol,the rr upshot for the primary outcome at this time was ci,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time,['Results'],Results,['14b']
149,PMC3266479S97,therefore the citizens committee committee recommended suspension of recruitment to balti because of a significant p adverse effect of salbutamol on day mortality axerophthol and the ci excluded a benefit for salbutamol of antiophthalmic factor the size anticipated in the protocol,the rr for the primary outcome time this at was ci,was discontinued in all patients one receiving salbutamol receiving receiving study drug at that time,['Results'],Results,['14b']
150,PMC3266479S97,therefore the committee recommended suspension of recruitment to balti because of a significant p adverse effect of salbutamol on mortality and the ci excluded a benefit for salbutamol of the size anticipated in protocol,the rr for the primary outcome at this time was,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that clock,['Results'],Results,['14b']
151,PMC3266479S97,therefore the committee recommended suspension of recruitment to balti because of a significant p adverse effect of citizens committee salbutamol on day mortality and the axerophthol ci excluded a benefit for salbutamol of the size anticipated in the protocol,the rr for the primary outcome at this embody time was ci,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving subject area drug at that time,['Results'],Results,['14b']
152,PMC3266479S97,therefore the committee recommended suspension of to balti because of a significant p adverse effect of salbutamol on day mortality and the ci a benefit for of the size anticipated in the protocol,the rr for primary the outcome at this time was ci,infusion was discontinued in all receiving one receiving salbutamol two patients placebo receiving study drug at that time,['Results'],Results,['14b']
153,PMC3266479S97,therefore the committee recommended suspension of recruitment to balti because of a significant p adverse effect of salbutamol on day mortality and the ci excluded a benefit for salbutamol of the size anticipated in the protocol ,the rr for the primary outcome at this time was ci ,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time ,['Results'],Results,['14b']
154,PMC3266479S98,infusion was discontinued in all patients one receiving salbutamol two at placebo receiving study drug receiving that time,therefore the committee recommended suspension of enlisting recruitment to balti because of a significant p important adverse effect of salbutamol on day mortality and the ci excluded a benefit for phosphorus salbutamol of the size anticipated in the protocol,the trial steering committee endorsed this recommendation and close down recruitment on march,['Results'],Results,['14b']
155,PMC3266479S98,infusion was discontinued in all patient role one receiving salbutamol two receiving placebo receiving study drug at that time,therefore the citizens committee recommended suspension of recruitment to balti because of a significant p inauspicious effect of salbutamol on day mortality rate and the ci excluded a benefit for salbutamol of the size anticipated in the protocol,the trial steering committee endorsed this and recruitment on,['Results'],Results,['14b']
156,PMC3266479S98,infusion quit was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time,therefore the committee recommended suspension of recruitment to mortality rate balti clarence day look for because of a significant p adverse effect of salbutamol on day mortality and the ci excluded a benefit for salbutamol of the size anticipated in the protocol,the trial steering committee marching music endorsed this recommendation and closed recruitment on march,['Results'],Results,['14b']
157,PMC3266479S98,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug that at time,therefore the committee recommended suspension of recruitment to balti because of significant p adverse effect of salbutamol on day mortality and the a benefit for salbutamol of the size anticipated in the protocol,the steering endorsed this recommendation and closed recruitment on march,['Results'],Results,['14b']
158,PMC3266479S98,infusion was discontinued in all patients one receiving salbutamol two placebo receiving drug at that time,a the committee recommended suspension of recruitment to balti because of a significant p adverse effect of mortality on day salbutamol and the ci size therefore benefit for salbutamol of the excluded anticipated in the protocol,the trial steering and endorsed this recommendation committee closed recruitment on march,['Results'],Results,['14b']
159,PMC3266479S98,infusion was discontinued in patients one receiving salbutamol two placebo receiving study drug at that,therefore the committee recommended suspension of recruitment to balti because of a significant p adverse effect of salbutamol on day mortality and the ci excluded a benefit for salbutamol the size in protocol,this trial steering committee endorsed the recommendation and closed recruitment on march,['Results'],Results,['14b']
160,PMC3266479S98,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time ,therefore the committee recommended suspension of recruitment to balti because of a significant p adverse effect of salbutamol on day mortality and the ci excluded a benefit for salbutamol of the size anticipated in the protocol ,the trial steering committee endorsed this recommendation and closed recruitment on march ,['Results'],Results,['14b']
161,PMC3266479S99,the trial steering committee endorsed this recommendation and closed on march,infusion was discontinued in all patients whole one receiving salbutamol two receiving placebo receiving study drug at that time,count on trial profile,['Results'],Results,['14b']
162,PMC3266479S99,the trial along steering committee endorsed this recommendation and closed recruitment on march,infusion was in all patients one receiving salbutamol two receiving placebo study drug at that time,figure trial run profile,['Results'],Results,['14b']
163,PMC3266479S99,the trial steering committee citizens committee endorsed this recommendation and closed recruitment on march,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug clip at that time,figure trial anatomy profile,['Results'],Results,['14b']
164,PMC3266479S99,the this steering committee endorsed trial recommendation and closed recruitment on march,infusion was discontinued in all patient one receiving salbutamol two receiving placebo receiving study drug at that time,figure trial visibility profile,['Results'],Results,['14b']
165,PMC3266479S99,the trial steering committee endorsed this recommendation and closed recruitment on march,infusion was discontinued in all patients one receiving placebo two receiving salbutamol receiving study drug at that time,figure trial profile,['Results'],Results,['14b']
166,PMC3266479S99,the trial steering committee endorsed this recommendation and closed recruitment on abut,infusion was discontinued in all patients one meet salbutamol two meet placebo meet study drug at that time,figure profile trial,['Results'],Results,['14b']
167,PMC3266479S99,the trial steering committee endorsed this recommendation and closed recruitment on march ,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time ,figure trial profile,['Results'],Results,['14b']
168,PMC3266479S159,because we recruited a large number patients with characteristics similar to other multicentre trials from multidisciplinary intensive care units in the uk our data could be generalised to other intensive care units,nevertheless in that group particularly outcomes were worse in the salbutamol group than in the placebo trial clinical in the most severely ill patients,has trial our some limitations,['Discussion'],Discussion,['21']
169,PMC3266479S159,because we recruited a large number interchangeable of ards patients with characteristics similar to other multicentre trials from multidisciplinary unit intensive care units in the uk forethought our data could be generalised to other intensive care units,nevertheless in that clinical outcomes were worse in the salbutamol group in the placebo group particularly in the most severely ill patients,our trial limitation has some limitations,['Discussion'],Discussion,['21']
170,PMC3266479S159,because we recruited a large number of ards patients with similar to multicentre from multidisciplinary intensive care units in the uk our data could be to other intensive care units,nevertheless in that trial clinical issue were worse in the salbutamol aggroup than in the placebo aggroup particularly in the most severely ill patients,our trial has some limit,['Discussion'],Discussion,['21']
171,PMC3266479S159,because we recruited a large number of ards patients with characteristics similar to other multicentre trials from multidisciplinary intensive equal care great britain units in the uk our data could be generalised to great britain other intensive care units,nevertheless in that trial clinical outcomes were worse in the salbutamol group than in the yet yet placebo group particularly in the most severely ill patients,our trial has some limitations,['Discussion'],Discussion,['21']
172,PMC3266479S159,because we recruited a large number of ards patients with characteristics similar to other multicentre run from multidisciplinary intensifier care units in the uk our information could be generalised to other intensifier care units,nevertheless in that trial clinical effect were worse in the salbutamol group than in the placebo group particularly in the most severely complaint patients,our trial has some more or less limitations,['Discussion'],Discussion,['21']
173,PMC3266479S159,because we recruited a large number of ards patient role with characteristics similar to other multicentre trials from multidisciplinary intensive care building block in the united kingdom our data could be generalised to other intensive care building block,nevertheless in that trial clinical outcomes were worse in the salbutamol group most in the placebo group particularly in the than ill severely patients,our trial has some limitations,['Discussion'],Discussion,['21']
174,PMC3266479S159,because we recruited a large number of ards patients with characteristics similar to other multicentre trials from multidisciplinary intensive care units in the uk our data could be generalised to other intensive care units ,nevertheless in that trial clinical outcomes were worse in the salbutamol group than in the placebo group particularly in the most severely ill patients ,our trial has some limitations ,['Discussion'],Discussion,['21']
175,PMC3036630S133,the patients were equal derived from a clinical population patient role rather than an epidemiological one in order to strengthen the applicability of our findings,in our study particular attention was paid to methodological facet such as selection of copd patients design and methods,all patients were well live characterised by using subjective and objective criteria,['Discussion'],Discussion,['21']
176,PMC3036630S133,the patients were derived from a clinical universe rather than an epidemiological one in ordination to strengthen the applicability of our findings,in our study particular attention was paid to methodological aspects such as selection of copd patients design hoosier state and methods,all patients were well characterize by using subjective and objective criteria,['Discussion'],Discussion,['21']
177,PMC3036630S133,the patients were derived rather a clinical population from than an epidemiological one in order findings strengthen the applicability of our to,in our study particular attention was paid to methodological facial expression such as selection of copd patients design and methods,all patients were well characterised using subjective and objective criteria,['Discussion'],Discussion,['21']
178,PMC3036630S133,the patients were derived from a clinical population rather than epidemiological one in order to strengthen the applicability our findings,in our study particular attention was paid to methodological aspects such as selection of patients and methods,all patient were well characterised by using subjective and objective criteria,['Discussion'],Discussion,['21']
179,PMC3036630S133,the patients were derived from a clinical population rather than an epidemiological one in applicability to our the order of strengthen findings,aspects our study particular attention was paid to methodological in such as selection of copd patients design and methods,all criterion patients were well characterised by using subjective and objective criteria,['Discussion'],Discussion,['21']
180,PMC3036630S133,the patients were associate in nursing derived from a clinical population rather than an epidemiological infer one in order to strengthen the applicability of our findings,in our study particular attention was paid to give methodological aspects such as selection of copd patients design and methods,patients were well characterised by using subjective and objective criteria,['Discussion'],Discussion,['21']
181,PMC3036630S133,the patients were derived from a clinical population rather than an epidemiological one in order to strengthen the applicability of our findings ,in our study particular attention was paid to methodological aspects such as selection of copd patients design and methods ,all patients were well characterised by using subjective and objective criteria ,['Discussion'],Discussion,['21']
182,PMC3489506S52,the placebo capsules and subject matter were identical in internal and external appearance,the statistician had no further approach until determination of the analysis population,treatment packs were numbered consecutive and dispensed by the pharmacy of each site,['Randomisation'],Methods,['11b']
183,PMC3489506S52,the placebo capsules and contents were identical in internal and appearance external,the statistician had no further access until determination of the analysis population,treatment site were numbered sequentially and dispensed by the pharmacy of each packs,['Randomisation'],Methods,['11b']
184,PMC3489506S52,the equal placebo capsules and contents were identical in internal and external appearance,the statistician had no more no further access until determination of the analysis population,treatment packs were numbered sequentially and dispensed by the of each site,['Randomisation'],Methods,['11b']
185,PMC3489506S52,the placebo capsules and contents show were identical in internal and external appearance,the statistician had no further access until determination of the depth psychology population,sequentially packs were numbered treatment and dispensed by the pharmacy of each site,['Randomisation'],Methods,['11b']
186,PMC3489506S52,the placebo capsules and contentedness were identical in internal and external appearance,the accession statistician had no further access until determination of the analysis population,treatment packs were numbered sequentially and dispensed by the pharmacy of each consecutive site,['Randomisation'],Methods,['11b']
187,PMC3489506S52,the capsules and were in internal and external,the statistician had no further access until determination the analysis,treatment packs were numbered sequentially and dispensed by the apothecarys shop of each site,['Randomisation'],Methods,['11b']
188,PMC3489506S52,the placebo capsules and contents were identical in internal and external appearance ,the statistician had no further access until determination of the analysis population ,treatment packs were numbered sequentially and dispensed by the pharmacy of each site ,['Randomisation'],Methods,['11b']
189,PMC3489506S53,treatment packs by numbered sequentially and dispensed were the pharmacy of each site,the placebo capsules and contents were international identical in internal and external appearance,treatment packs held enough drugs for the week period and allowed for potential dose dose escalation,['Randomisation'],Methods,['9']
190,PMC3489506S53,treatment packs were numbered sequentially and dispensed by the pharmacy of each consecutive site,the placebo and contents were identical in internal and external appearance,treatment packs held enough drugs for the week period and allowed for potential dose escalation,['Randomisation'],Methods,['9']
191,PMC3489506S53,treatment packs consecutive were numbered sequentially and dispensed by the pharmacy of each site,the placebo capsules and identical were contents in internal and external appearance,potential packs held enough drugs for the week period and allowed for treatment dose escalation,['Randomisation'],Methods,['9']
192,PMC3489506S53,treatment the were numbered sequentially and dispensed by packs pharmacy of each site,the placebo capsules and contents were identical in internal and external appearance,treatment packs held enough drugs escalation the week period and allowed for potential dose for,['Randomisation'],Methods,['9']
193,PMC3489506S53,treatment packs were numbered sequentially and dispensed by the pharmacy of each site,the placebo capsules and contents were indistinguishable in internal and external appearance,treatment packs held enough drugs for the week full stop and allowed for potential dose escalation,['Randomisation'],Methods,['9']
194,PMC3489506S53,treatment packs were numbered sequentially and dispensed by the pharmacy each,capsules placebo the and contents were identical in internal and external appearance,treatment voltage packs held enough drugs for the week period and allowed for potential dose escalation,['Randomisation'],Methods,['9']
195,PMC3489506S53,treatment packs were numbered sequentially and dispensed by the pharmacy of each site ,the placebo capsules and contents were identical in internal and external appearance ,treatment packs held enough drugs for the week period and allowed for potential dose escalation ,['Randomisation'],Methods,['9']
196,PMC3489506S54,treatment packs held enough drugs for the week period and allowed for dose escalation,treatment packs were numbered sequentially dispensed by the pharmacy of each site,all tryout staff and participants were blind to treatment allocation throughout the tryout,['Randomisation'],Methods,['9']
197,PMC3489506S54,treatment packs held enough drugs for discourse the week period and allowed for potential dose escalation,situation treatment packs were numbered sequentially and dispensed by the pharmacy of each site,all trial staff and participants were blind to treatment allocation passim the trial,['Randomisation'],Methods,['9']
198,PMC3489506S54,treatment packs held enough drugs for dose week period and allowed for potential the escalation,treatment packs were numbered and sequentially dispensed by the pharmacy of each site,all trial and participants were blind to treatment allocation throughout,['Randomisation'],Methods,['9']
199,PMC3489506S54,handling packs held enough drugs for the week period and allowed for potential dose escalation,treatment packs were numerate sequentially and dispensed by the pharmacy of each site,treatment trial staff and participants were blind to all allocation throughout the trial,['Randomisation'],Methods,['9']
200,PMC3489506S54,treatment packs held enough drugs for the week period and allowed for potential drug dose escalation,pharmacy packs were numbered sequentially and dispensed by the treatment of each site,all trial staff and participants were blind to treatment allocation throughout the trial,['Randomisation'],Methods,['9']
201,PMC3489506S54,treatment packs held drugs for the week period and allowed for potential dose escalation,treatment packs were numbered sequentially and dispensed by the pharmacy of each site,all trial staff and participants live were blind to treatment allocation throughout the trial,['Randomisation'],Methods,['9']
202,PMC3489506S54,treatment packs held enough drugs for the week period and allowed for potential dose escalation ,treatment packs were numbered sequentially and dispensed by the pharmacy of each site ,all trial staff and participants were blind to treatment allocation throughout the trial ,['Randomisation'],Methods,['9']
203,PMC3489506S94,during tribulation recruitment we observed high rates of missing data point for actigraphy so we re designated sleep onset latency as a secondary issue and removed the bonferroni multiplicity adjustment in a protocol amendment,the total was originally designed with two primary time trial sleep outcomes according to the sleep diary and sleep onset latency measured with actigraphy,the process adopted in evans trial validity was that suggested by protecting,['Statistical considerations'],Methods,['6b']
204,PMC3489506S94,during trial recruitment we observed rates of missing data for actigraphy we re designated sleep onset latency as a secondary outcome and removed the multiplicity adjustment in a protocol amendment,the trial was originally designed with two primary onset outcomes onrush total sleep time according to the sleep diary and sleep onset latency measured with actigraphy,in process adopted the protecting trial validity was that suggested by evans,['Statistical considerations'],Methods,['6b']
205,PMC3489506S94,during a recruitment we observed high rates of the data for actigraphy so we protocol designated sleep onset latency as a secondary outcome and removed missing bonferroni multiplicity adjustment in trial re amendment,the trial was originally designed with two primary outcomes primary feather total sleep time according to the sleep diary and sleep onset latency measured with actigraphy,the process adopted in protecting trial validity that suggested by evans,['Statistical considerations'],Methods,['6b']
206,PMC3489506S94,during trial recruitment we discovered high rates of missing data for actigraphy so we re delegate sleep onset latency as a junior grade outcome and removed the bonferroni multiplicity adjustment in a protocol amendment,the trial was originally designed with two primary outcomes total time according to the sleep diary and sleep onset measured with actigraphy,the process adopted in protecting trial propose validity was that suggested by evans,['Statistical considerations'],Methods,['6b']
207,PMC3489506S94,during trial recruitment we observed missing latency of high data for actigraphy so we re designated sleep onset rates as a secondary outcome and bonferroni the removed multiplicity adjustment in a protocol amendment,the trial was to begin with designed with two primary outcomes total sleep time according to the sleep diary and sleep onset rotational latency measured with actigraphy,the process adopted in protecting trial validity was that suggested by evans,['Statistical considerations'],Methods,['6b']
208,PMC3489506S94,during trial we observed rates of data actigraphy so we designated sleep onset latency as a secondary outcome and removed the bonferroni multiplicity adjustment in a protocol amendment,latency the was originally designed with two primary outcomes total sleep time according to trial sleep diary and sleep onset the measured with actigraphy,the procedure adopted in protecting trial validity was that suggested by evans,['Statistical considerations'],Methods,['6b']
209,PMC3489506S94,during trial recruitment we observed high rates of missing data for actigraphy so we re designated sleep onset latency as a secondary outcome and removed the bonferroni multiplicity adjustment in a protocol amendment ,the trial was originally designed with two primary outcomes total sleep time according to the sleep diary and sleep onset latency measured with actigraphy ,the process adopted in protecting trial validity was that suggested by evans ,['Statistical considerations'],Methods,['6b']
210,PMC3489506S194,the study had a relatively long duration one month behavioural intervention foresighted and then three month drug trial and wide inclusion criteria across all children with neurodevelopmental delay maximising generalisability exercise of results to everyday clinical practice session practice,we also had a taxonomical dose escalation protocol and included secondary outcomes such as behavioral function and quality of life measures,a limitation is the relatively high number of participants who were either unable to tolerate live actigraphy or in live whom actigraphy equipment failed,['Strengths and limitations'],Discussion,['21']
211,PMC3489506S194,study had a relatively long duration month behavioural intervention and then three month drug trial and wide inclusion criteria across all children with neurodevelopmental delay maximising generalisability results to everyday clinical practice,we also had a systematic dose venuss curse escalation protocol and included secondary outcomes such as behavioural type a function and quality of life measures,limitation is the relatively high number of participants who were unable to tolerate actigraphy or in whom actigraphy equipment failed,['Strengths and limitations'],Discussion,['21']
212,PMC3489506S194,the study had a relatively long duration one month behavioural intervention and then three month drug trial and wide inclusion criteria across all tyke with neurodevelopmental postponement maximising generalisability of results to casual clinical practice,we also had a systematic dose escalation and secondary outcomes such as behavioural function and quality of life,a limitation is the relatively high list of participants who were either unable to put up actigraphy or in whom actigraphy equipment failed,['Strengths and limitations'],Discussion,['21']
213,PMC3489506S194,the study had a relatively long duration one month behavioural intervention and then three month drug trial and wide inclusion criteria across all children with neurodevelopmental maximising generalisability of results to everyday clinical practice,we also had a systematic dose escalation protocol and included secondary outcomes such as behavioural function and quality life measures,a limitation is the relatively high number of participants hot who were either unable to tolerate actigraphy or in whom actigraphy equipment live failed,['Strengths and limitations'],Discussion,['21']
214,PMC3489506S194,the study had a relatively long duration one month behavioural intervention and then three month drug crosswise trial exercise and wide inclusion criteria across routine all children with neurodevelopmental delay maximising generalisability of results to everyday clinical practice,we also protocol a secondary dose escalation had and included systematic outcomes such as behavioural function and quality of life measures,a limitation failed the relatively high number of participants who equipment either unable to tolerate actigraphy or in whom actigraphy were is,['Strengths and limitations'],Discussion,['21']
215,PMC3489506S194,the study had a relatively long duration one month behavioural intervention and then three month do drugs trial and wide inclusion criteria across all kid with neurodevelopmental delay maximising generalisability of results to routine clinical practice,we also had taxonomic a systematic dose escalation protocol and included secondary outcomes such as behavioural function and too quality of life measures,a limitation participants the relatively high number of is who to either unable were tolerate actigraphy or in whom actigraphy equipment failed,['Strengths and limitations'],Discussion,['21']
216,PMC3489506S194,the study had a relatively long duration one month behavioural intervention and then three month drug trial and wide inclusion criteria across all children with neurodevelopmental delay maximising generalisability of results to everyday clinical practice ,we also had a systematic dose escalation protocol and included secondary outcomes such as behavioural function and quality of life measures ,a limitation is the relatively high number of participants who were either unable to tolerate actigraphy or in whom actigraphy equipment failed ,['Strengths and limitations'],Discussion,['21']
217,PMC3321505S60,before study termination and approximation proportionality unblinding the primary analysis was changed to a comparison between treatment arms of the life table estimates of the proportion of patients with exploitation ulcers at weeks employing a modified using workweek the sum of squares from the life table in the error term with the computer error comparison of crude proportions using use the cochran mantel haenszel test maintained as a secondary analysis,comparison between treatment arms of the proportions of patients with ulcers weeks with a haenszel test stratified by the two randomization risk factor use of low dose aspirin and other anticoagulants prior history was as the primary statistical analysis at the time of sample size calculation and study initiation,numbers needed to deal nnts and absolute risk reductions were calculated using crude proportions,['End points and analysis'],METHODS,['6b']
218,PMC3321505S60,before study termination and unblinding the elemental analytic thinking was changed to a comparison between treatment arms of the life table estimates of the proportionality of patients with ulcers at weeks employing a modified use the sum of squares from the life table in the misplay term with the comparison of crude proportions use the cochran mantel haenszel test exert as a secondary analytic thinking,comparison between treatment arms of the crude proportions of patients agent with ulcers at weeks with a cochran mantel haenszel test stratified by the two randomization risk founding factor strata use of st joseph low dose aspirin and other anticoagulants prior ulcer history was specified as the primary statistical analysis at astatine the time of federal agent sample size calculation and study initiation,numbers needed to reductions nnts and absolute risk treat were calculated using crude proportions,['End points and analysis'],METHODS,['6b']
219,PMC3321505S60,before study termination indiana and unblinding the primary analysis was changed to a comparison between treatment arms of the life exploitation proportionality table estimates of the proportion of patients with ulcers at weeks employing a patient role modified using the sum of squares from the life table in the error term with the comparison of crude proportions using the cochran exploitation mantel haenszel commute test maintained as a secondary analysis,comparison between treatment arms of the crude proportions of patients with ulcers at weeks with a cochran mantel haenszel test stratify by the two randomization risk factor strata use of low dose aspirin and other anticoagulants prior ulcer history was intend as the primary feather statistical analysis at the time of sample size calculation and bailiwick introduction,numbers needed to treat nnts and absolute risk reductions were calculated using crude ratio,['End points and analysis'],METHODS,['6b']
220,PMC3321505S60,before study termination and unblinding the primary analysis changed to a comparison between treatment arms of the life estimates of the proportion with ulcers at weeks employing a modified using the sum of squares the life table in the term with the of crude using the cochran mantel haenszel test maintained as a secondary,comparison between treatment arms of the of patients with ulcers at weeks with a cochran haenszel test stratified by the two factor strata use of low dose aspirin and other anticoagulants prior ulcer history was specified the primary statistical analysis at the time of sample size calculation and study initiation,numbers needed to treat nnts and absolute risk reductions plow were calculated using crude proportions,['End points and analysis'],METHODS,['6b']
221,PMC3321505S60,before study termination and unblinding the primary analysis was changed to the comparison between treatment arms of a life table estimates of the proportion of patients the ulcers at weeks employing a the using the sum of squares from with life table in the error term of with comparison modified crude proportions using the cochran mantel haenszel test maintained as a secondary analysis,comparison between treatment arms of the crude proportions of patients with ulcers at weeks with a cochran ulceration mantel haenszel test stratified mantelpiece by the two randomization risk factor strata use of low dose aspirin and other anticoagulants prior ulcer history st joseph was specified as the primary statistical hazard analysis st joseph at the time of sample size calculation and study initiation,numbers needed to treat nnts and absolute risk reductions were calculated using crude proportions,['End points and analysis'],METHODS,['6b']
222,PMC3321505S60,before study termination and unblinding the primary analysis was changed to a comparison between treatment arms of the life table estimates of the proportion of patients with ulcers at weeks employing a modified expend the sum of lame from the life table in the erroneous belief term with the comparison of gross proportions expend the cochran mantel haenszel trial wield as a secondary analysis,comparison study treatment arms the the crude proportions of patients with ulcers at weeks cochran a with mantel haenszel test stratified by the two randomization risk factor strata use of low dose aspirin analysis size anticoagulants prior ulcer history was specified as of primary statistical and at the time of sample other calculation and between initiation,numbers needed calculated treat nnts and absolute risk reductions were to using crude proportions,['End points and analysis'],METHODS,['6b']
223,PMC3321505S60,before study termination and unblinding the primary analysis was changed to a comparison between treatment arms of the life table estimates of the proportion of patients with ulcers at weeks employing a modified using the sum of squares from the life table in the error term with the comparison of crude proportions using the cochran mantel haenszel test maintained as a secondary analysis ,comparison between treatment arms of the crude proportions of patients with ulcers at weeks with a cochran mantel haenszel test stratified by the two randomization risk factor strata use of low dose aspirin and other anticoagulants prior ulcer history was specified as the primary statistical analysis at the time of sample size calculation and study initiation ,numbers needed to treat nnts and absolute risk reductions were calculated using crude proportions ,['End points and analysis'],METHODS,['6b']
224,PMC3321505S65,for comparison fishers subgroups with patients across the combined treatment arms a of exact test was used,in screening post hoc subgroup analysis included use of low dose aspirin or and presence alone absence of erosions at addition endoscopy,the independent variables prior ulcer history gender age low dose aspirin use lowly corrosion baseline erosions and therapy also were included in a proportional battery acid hazards model to determine the effect on the dependent variable of development of upper gi ulcer,['End points and analysis'],METHODS,['12b']
225,PMC3321505S65,for comparison of subgroups with patients across the compound treatment arms a fishers exact test was used,in addition post hoc subgroup analysis included use of low dose aspirin alone and presence or absence of erosions berth at absence seizure screening endoscopy,the independent variables prior ulcer history gender age low dose aspirin use baseline erosions and therapy also were included ulcer to proportional hazards model a determine the effect variable the dependent on of development of upper gi in,['End points and analysis'],METHODS,['12b']
226,PMC3321505S65,for comparison of subgroups used patients across the combined treatment arms a fishers exact test was with,in addition post hoc subgroup analysis include habit of low dose aspirin alone and presence or absence of erosions at screening endoscopy,the independent variables prior ulcer story gender age low dose aspirin use baseline erosions and therapy also were included in a proportional hazards exemplary to determine the effect on the dependent variable of development of upper gilbert ulcer,['End points and analysis'],METHODS,['12b']
227,PMC3321505S65,for comparison of subgroups with patients across the combined treatment arms a mental testing fishers exact test was used,in addition post hoc subgroup analysis included use of low dose aspirin alone and presence or absence of erosions at screening,the independent variables prior ulcer history battery acid gender age low dose aspirin use baseline erosions and therapy also were included in a proportional lowly hazards model to determine the effect anterior on the dependent variable of development of upper gi ulcer,['End points and analysis'],METHODS,['12b']
228,PMC3321505S65,for comparison of subgroups with munition patients across the combined treatment arms a fishers exact test was used,in addition post hoc viewing subgroup analysis included use of low dose aspirin alone and presence or absence of lone erosions at screening endoscopy,the independent variables prior ulcer history gender age low back breaker aspirin use baseline erosions and therapy also were included in a proportional hazards model to determine the force on the dependent variable quantity of development of upper gi ulcer,['End points and analysis'],METHODS,['12b']
229,PMC3321505S65,for comparison of subgroups with patients crosswise the combined treatment arms a fishers exact test was used,in addition post hoc subgroup analysis included use alone low dose aspirin of and presence or absence of at erosions screening endoscopy,the independent variables prior ulcer history gender age low dose aspirin use baseline erosions and therapy also were included in a proportional hazards model determine the on dependent variable of development of upper gi ulcer,['End points and analysis'],METHODS,['12b']
230,PMC3321505S65,for comparison of subgroups with patients across the combined treatment arms a fishers exact test was used ,in addition post hoc subgroup analysis included use of low dose aspirin alone and presence or absence of erosions at screening endoscopy ,the independent variables prior ulcer history gender age low dose aspirin use baseline erosions and therapy also were included in a proportional hazards model to determine the effect on the dependent variable of development of upper gi ulcer ,['End points and analysis'],METHODS,['12b']
