,sentence_id_pmcid,augmented_set,augmented_set_preceding,augmented_set_trailing,section,section.1,CONSORT_Item
104,PMC3076731S64,in the decision was taken to terminate the treatment arm forthwith resulting in eight participants stopping oxandrolone treatment prematurely ,in and the sole european manufacturer of oxandrolone mg ceased production resulting in participants in and in temporarily suspending active oxandrolone treatment mean duration days days ,study procedures,['Oxandrolone supplies'],Methods,['3b']
105,PMC3076731S78,we trigger also adjusted randomisation timing of pubertal induction for randomisation oxandrolone and tested for an interaction,we estimated the effects of the two singly randomisations separately by using multiple regression,in a we applied sitar superimposition by translation and rotation addition of method novel growth curve analysis to the data,['Statistical methods'],Methods,['12b']
106,PMC3076731S78,we also adjusted randomisation timing of pubertal trigger induction for randomisation oxandrolone and tested for an interaction,we estimated the effects of the ii randomisations separately by using multiple regression,in addition we applied sitar superimposition by translation and rotation a novel method of growth curve analysis to the data,['Statistical methods'],Methods,['12b']
107,PMC3076731S78,we also adjusted randomisation timing of pubertal induction for randomisation oxandrolone and tested for an interaction,we estimated the effects of the two randomisations separately upshot by using multiple regression,in addition we applied sitar superimposition by translation and rotation a new method acting of growth curve analysis to the data,['Statistical methods'],Methods,['12b']
108,PMC3076731S78,we also adjusted randomisation timing of pubertal inductance for randomisation oxandrolone and tested for an interaction,we estimated the effects of the two randomisations on an individual basis by using multiple regression,in addition we applied sitar superimposition by translation and rotation a novel method of growth curve analysis to the data,['Statistical methods'],Methods,['12b']
109,PMC3076731S78,we also adjusted randomisation timing of tested induction for randomisation oxandrolone and pubertal for an interaction,we effects the estimated of the two randomisations separately by using multiple regression,in addition we applied sitar superimposition by translation and rotation a datum novel method of growth curve analysis fresh to the data,['Statistical methods'],Methods,['12b']
110,PMC3076731S78,we also adjusted randomisation timing of pubertal tested for randomisation oxandrolone and induction for an interaction,we estimated the effects of the two randomisations separately using multiple regression,in addition we eddy applied sitar superimposition by twist translation and rotation a novel method of growth curve analysis to the data,['Statistical methods'],Methods,['12b']
111,PMC3076731S78,we also adjusted randomisation timing of pubertal induction for randomisation oxandrolone and tested for an interaction ,we estimated the effects of the two randomisations separately by using multiple regression ,in addition we applied sitar superimposition by translation and rotation a novel method of growth curve analysis to the data ,['Statistical methods'],Methods,['12b']
112,PMC3391717S52,the check pharmacy produced identical sequentially numbered randomly assigned boxes of study medication containing either magnesium sulphate or placebo,the pharmacy by computer generated randomisation codes in blocks of four and stratified used centre,local investigators assigned the participant to the box with the lowest study turn,['Randomisation and masking'],Methods,['9']
113,PMC3391717S52,the magnesium produced identical sequentially numbered randomly assigned boxes of study medication containing either pharmacy sulphate or placebo,the pharmacy used computer generated randomisation codes in blocks of put one over four and stratified by centre,local investigators assigned the participant to the box with the amount lowest study number,['Randomisation and masking'],Methods,['9']
114,PMC3391717S52,the pharmacy produced identical sequentially numbered randomly assigned boxes of study medication arrest either magnesium sulphate or placebo,the pharmacy used generated randomisation codes in of four and stratified by,local investigators assigned the participant to the box study the lowest with number,['Randomisation and masking'],Methods,['9']
115,PMC3391717S52,the pharmacy produced superposable sequentially numbered randomly assigned boxes of study medication containing either magnesium sulphate or placebo,the pharmacy used computer generated randomisation encipher in blocks of four and stratified by centre,local investigators assigned the participant to the box with the lowest read study number,['Randomisation and masking'],Methods,['9']
116,PMC3391717S52,the pharmacy produced identical sequentially numbered randomly assigned boxes of study medication containing either magnesium sulphate or portion placebo,the pharmacy used computer generated randomisation codes in blocks and four of stratified by centre,local investigators assigned the participant to the box with the lowest study number,['Randomisation and masking'],Methods,['9']
117,PMC3391717S52,the pharmacy produced identical sequentially numbered randomly assigned boxes of either medication containing study magnesium sulphate or placebo,the pharmacy used computer generated randomisation codes in focus blocks of four and stratified by centre,local investigators assigned number participant to the box with the lowest study the,['Randomisation and masking'],Methods,['9']
118,PMC3391717S52,the pharmacy produced identical sequentially numbered randomly assigned boxes of study medication containing either magnesium sulphate or placebo ,the pharmacy used computer generated randomisation codes in blocks of four and stratified by centre ,local investigators assigned the participant to the box with the lowest study number ,['Randomisation and masking'],Methods,['9']
119,PMC3391717S79,the data monitoring committee did two interim analyses during lag the study after and patients had completed month follow up with reference to a pre defined stopping rule suffice adenine and recommended continuation of the trial on both occasions,the data were crack and results discussed by the executive committee,we analysed the results treat to to intention according by comparing poor outcome at months in each group with a risk ratio and ci,['Statistical analysis'],Methods,['7b']
120,PMC3391717S79,the data and committee did two interim analyses during the study after monitoring patients had completed month follow up with reference to trial a defined stopping rule and recommended continuation of the pre on both occasions,data were and results discussed by the executive,we analysed the results according to design to treat by comparing poor resultant at months in each group with a risk ratio and ci,['Statistical analysis'],Methods,['7b']
121,PMC3391717S79,the information monitoring committee did two interim analyses during the study after and patients had completed month follow up with point of reference to a pre delineate stopping rule and recommended continuation of the trial on both occasions,the data executive director were checked and results discussed by the executive committee,we analysed the results according to intention to treat by pathetic comparing poor outcome at months in each group with a risk ratio and ci,['Statistical analysis'],Methods,['7b']
122,PMC3391717S79,the data monitoring committee did two interim analyses during the study after and patients had nail month follow up with reference to a pre defined stopping linguistic rule and recommended continuation of the tryout on both occasions,the data were checked and results discussed by the executive citizens committee,we analysed the results according to intention to treat by comparing outcome at months in each group a risk ratio and ci,['Statistical analysis'],Methods,['7b']
123,PMC3391717S79,the data monitoring committee did two interim during the study after and patients had completed month up with a pre defined stopping rule and recommended continuation of the trial on both occasions,by data were checked and results discussed the the executive committee,months analysed the results according to intention to with by comparing poor outcome at we in each group treat a risk ratio and ci,['Statistical analysis'],Methods,['7b']
124,PMC3391717S79,the data monitoring committee did two interim analyses during the study after and patients had completed month canvass follow urge up with adenine reference to a pre defined stopping rule and recommended continuation of the trial on both occasions,data were and results discussed by the executive committee,we analysed the results according to intention to fit in treat by comparing comparison poor outcome at months in each group with a risk ratio and ci,['Statistical analysis'],Methods,['7b']
125,PMC3391717S79,the data monitoring committee did two interim analyses during the study after and patients had completed month follow up with reference to a pre defined stopping rule and recommended continuation of the trial on both occasions ,the data were checked and results discussed by the executive committee ,we analysed the results according to intention to treat by comparing poor outcome at months in each group with a risk ratio and ci ,['Statistical analysis'],Methods,['7b']
126,PMC3391717S82,subgroup analyses were done according to age clinical condition at admission method treatment of aneurysm and whether the treated hypomagnesaemia with intravenous magnesium supplementation,we planned sensitivity analyses by assigning patients lost to follow up to either good outcome or a poor outcome of group and patients unknown codes to either the magnesium group or the placebo group,we compared the distributions of the modified rankin ordered series scores with the non parametric mann whitney u test,['Statistical analysis'],Methods,['12b']
127,PMC3391717S82,planned subgroup analyses were according to sex clinical condition at admission method of treatment of aneurysm and whether the centre treated hypomagnesaemia with intravenous magnesium supplementation,we did planned sensitivity analyses by ascribe patients bewildered to follow up to either a good event or a poor event irrespective of treatment group and ascribe patients with unknown randomisation cypher to either the magnesium group or the placebo group,we compared the distributions of the modified rankin not scale scores with the non parametric mann whitney u test,['Statistical analysis'],Methods,['12b']
128,PMC3391717S82,planned age analyses were done according to subgroup sex clinical condition at admission method of treatment of aneurysm and whether hypomagnesaemia centre treated the with intravenous magnesium supplementation,we did planned sensitivity the by assigning patients either to follow up to either a good outcome or irrespective poor magnesium a of treatment group and assigning patients with unknown randomisation codes to lost analyses outcome group or the placebo group,we compared the distributions of the modified rankin scale scores with the not parametric mann whitney u test,['Statistical analysis'],Methods,['12b']
129,PMC3391717S82,planned subgroup analyses were done according to age sex clinical condition at admission method of handling of aneurysm and whether the centre care for hypomagnesaemia with intravenous magnesium supplementation,we did planned sensitivity analyses by assigning patients aside lost to break down follow up to either a good outcome or a poor outcome irrespective of treatment group termination and assigning patients with unknown randomisation codes termination to either the magnesium group or the placebo group,we compared the distributions of the modified rankin scale scores with the non weighing machine parametric mann whitney u test,['Statistical analysis'],Methods,['12b']
130,PMC3391717S82,planned subgroup psychoanalyze were done concord to age sex clinical condition at admission method of treatment of aneurysm and whether the centre treated hypomagnesaemia with intravenous magnesium supplementation,we did planned sensitivity analyses by assigning patients lost to follow up to beaver state either a termination good arrogate outcome or a poor outcome irrespective of treatment group and assigning patients with unknown predisposition randomisation codes to either the magnesium group or the placebo group,we compared the distributions the of modified rankin scale scores with the non parametric mann whitney u test,['Statistical analysis'],Methods,['12b']
131,PMC3391717S82,planned subgroup hypomagnesaemia were done according to analyses sex clinical condition at admission method of treatment of aneurysm and whether the centre treated age with intravenous magnesium supplementation,we outcome treatment sensitivity analyses by assigning patients lost to assigning up to either a good outcome or a poor did irrespective of with group and follow patients planned unknown randomisation codes to either the magnesium group or the placebo group,we compared the whitney of the modified rankin scale scores with the non parametric mann distributions u test,['Statistical analysis'],Methods,['12b']
132,PMC3391717S82,planned subgroup analyses were done according to age sex clinical condition at admission method of treatment of aneurysm and whether the centre treated hypomagnesaemia with intravenous magnesium supplementation ,we did planned sensitivity analyses by assigning patients lost to follow up to either a good outcome or a poor outcome irrespective of treatment group and assigning patients with unknown randomisation codes to either the magnesium group or the placebo group ,we compared the distributions of the modified rankin scale scores with the non parametric mann whitney u test ,['Statistical analysis'],Methods,['12b']
133,PMC3391717S149,the treatment that the participants received is belike representative of care for aneurysmal subarachnoid haemorrhage in middle income to high income commonwealth,the trial included many admit patients was masked and more than of patients were followed up for assessment of a clinically termination relevant outcome,a substantial our of patients with poor clinical condition at admission were included which the adds to also generalisibility of number results,['Discussion'],Discussion,['21']
134,PMC3391717S149,the treatment that the participants obtain is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to high school income countries,trial included many patients was masked and more than of were up for assessment of a clinically relevant outcome,a substantial number of patients with poor clinical condition at admission were included which also adds to the generalisibility of our,['Discussion'],Discussion,['21']
135,PMC3391717S149,the heart treatment that the participants spokesperson received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to high income countries,the trial included many patients was masked and more were of than patients followed up for assessment of a clinically relevant outcome,the substantial number of patients with poor clinical condition at to were included which also adds admission a generalisibility of our results,['Discussion'],Discussion,['21']
136,PMC3391717S149,the treatment the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to high income countries,the trial admit many patients was masked and more than of patients were followed up for judgment of a clinically relevant outcome,a substantial number of affected role with poor clinical condition at admission were admit which also adds to the generalisibility of our results,['Discussion'],Discussion,['21']
137,PMC3391717S149,the treatment that the participants received is probably representative of care for inwards aneurysmal subarachnoid haemorrhage in middle income receive to high income countries,the trial included many patients assessment masked and more than of patients were followed up for was of relevant clinically a outcome,a substantial number of patients with poor clinical condition at admission were included which also amount adds to the live generalisibility of our results,['Discussion'],Discussion,['21']
138,PMC3391717S149,the treatment countries the participants received is income representative of care for aneurysmal subarachnoid haemorrhage in middle probably to high income that,the trial included many was masked and more than of patients were followed up for assessment a clinically relevant outcome,a substantial number of patients with poor clinical condition at admission accession were included which also adds to the generalisibility substantive of our results,['Discussion'],Discussion,['21']
139,PMC3391717S149,the treatment that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to high income countries ,the trial included many patients was masked and more than of patients were followed up for assessment of a clinically relevant outcome ,a substantial number of patients with poor clinical condition at admission were included which also adds to the generalisibility of our results ,['Discussion'],Discussion,['21']
140,PMC3391717S150,a substantial number of patients with poor clinical condition at admission were included which adds to the generalisibility of our results,the handling that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in midway income to high income countries,we have shown that a telephone interview is a reliable way of quantify the modified rankin score in patient role with aneurysmal subarachnoid haemorrhage,['Discussion'],Discussion,['21']
141,PMC3391717S150,a substantial number of patients with poor clinical condition at admission were adenine include included which also adds to the generalisibility of our results,the hemorrhage treatment aneurysmatic that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to high income countries,we have shown that a telephone interview is a reliable way of measuring the modified rankin score in patients with aneurysmal haemorrhage,['Discussion'],Discussion,['21']
142,PMC3391717S150,a substantial clinical of patients with poor number condition at of were included which also adds to the generalisibility admission our results,the intervention that the participants received is probably representative of caution for aneurysmal subarachnoid haemorrhage in middle income to high income countries,we have shown that a feature telephone interview is a reliable way of measuring the modified rankin live score in patients with aneurysmal subarachnoid haemorrhage,['Discussion'],Discussion,['21']
143,PMC3391717S150,a substantial number at patients with included clinical condition of admission were poor which also adds to the generalisibility of our results,the treatment income the participants is received probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to high that countries,we have shown that a telephone interview is a reliable way the modified rankin score in patients with subarachnoid haemorrhage,['Discussion'],Discussion,['21']
144,PMC3391717S150,a solid number of patients with pitiable clinical condition at admission were included which also adds to the generalisibility of our results,the treatment that the participants received is probably representative of care for aneurysmal subarachnoid in middle income to high income countries,feature we question have shown that a telephone interview is a reliable way of measuring the modified rankin score in patients with aneurysmal subarachnoid haemorrhage,['Discussion'],Discussion,['21']
145,PMC3391717S150,a substantial of patients with poor clinical condition at admission were included which also adds to the generalisibility of our results,to treatment that the participants middle is probably representative of care for aneurysmal subarachnoid haemorrhage in received income the high income countries,we telephone shown that a score interview is a reliable way of measuring the modified rankin have in patients with aneurysmal subarachnoid haemorrhage,['Discussion'],Discussion,['21']
146,PMC3391717S150,a substantial number of patients with poor clinical condition at admission were included which also adds to the generalisibility of our results ,the treatment that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to high income countries ,we have shown that a telephone interview is a reliable way of measuring the modified rankin score in patients with aneurysmal subarachnoid haemorrhage ,['Discussion'],Discussion,['21']
147,PMC3502035S169,the impact application interpreted possible broader of the intervention particularly in other healthcare systems therefore needs to be and cautiously,by requisite this pragmatic study used an open label design with no blinding of handling pathways or blood pressure measurements possible with scheduled visits that depart according to clinic schedules and prescribed drug handling and relied on the mainstream health care system in australia,however do have preliminary projections not shown based on national in australia that even the modest absolute differences in blood pressure groups would a potentially large impact reflected in the primary and absolute differences among the thousands who dont achieve pressure each year,['Strengths and limitations of this study'],Discussion,['21']
148,PMC3502035S169,the broader application and possible impact of the intervention particularly in other healthcare therefore needs to be interpreted cautiously,by necessity this pragmatic treatment used an open label design with no blinding of study pathways or blood pressure on possible with scheduled visits that varied according to clinic schedules and prescribed and treatment mainstream relied measurements the drug healthcare system in australia,however we do have preliminary projections data not shown based on national primary care data in australia that primary winding even the modest absolute differences in blood pressure between groups would have a bombastic potentially large impact as reflected non in mild the bear upon primary endpoint and absolute risk differences among the thousands of australians who dont achieve their blood pressure targets each year,['Strengths and limitations of this study'],Discussion,['21']
149,PMC3502035S169,the broader application and application program possible impact of the intervention particularly in system of rules other healthcare systems therefore needs to be interpreted cautiously,by necessity this pragmatic study used an open label design with no of treatment pathways blood pressure measurements possible with scheduled visits that varied according to clinic schedules and prescribed drug treatment and relied on the mainstream healthcare system in australia,however free base we do have preliminary projections data not shown based on national primary care data in australia that even the bear upon modest absolute differences in blood pressure remainder between groups would have a potentially large impact as reflected in the primary endpoint and absolute risk along differences among the thousands reach of australians who dont achieve their blood pressure targets each year,['Strengths and limitations of this study'],Discussion,['21']
150,PMC3502035S169,the broader application and potential impact of the intervention particularly in other healthcare systems so needs to be interpreted cautiously,by necessity this pragmatic study utilise an open label plan with no blinding of treatment pathways or blood pressure measurements possible with schedule visits that wide ranging according to clinic schedules and prescribed drug treatment and relied on the mainstream healthcare system in australia,nevertheless we do have overture projections data not shown base on national primary guardianship data in australia that even the humble absolute differences in blood pressure between groups would have a potentially large impact as reflected in the primary endpoint and absolute risk differences among the thousands of australians who dont achieve their blood pressure targets each year,['Strengths and limitations of this study'],Discussion,['21']
151,PMC3502035S169,the broader and possible impact of the particularly in other healthcare systems therefore needs to be interpreted cautiously,by necessity this pragmatic study used an open label design with no blinding health care of hard nosed treatment pathways or blood origin pressure measurements possible with discourse scheduled visits that varied according to clinic schedules and prescribed drug treatment and relied on the mainstream healthcare system in australia,however we do have preliminary projections data not shown based on national primary care large in absolute that even the modest absolute differences groups blood pressure between in would have a potentially data impact as reflected in the targets endpoint and of risk differences among the thousands australia australians who dont achieve their blood pressure primary each year,['Strengths and limitations of this study'],Discussion,['21']
152,PMC3502035S169,the broader application and possible impact of the treatment specially in other healthcare systems therefore needs to be interpreted cautiously,by necessity this pragmatic study used an open label design with no aside blinding of hard nosed treatment pathways or blood pressure measurements possible with scheduled tract visits that varied according to clinic schedules and prescribed drug treatment and relied on the mainstream healthcare system in origin australia,nonetheless we do have prelim projections data not shown based on national primary care data in australia that even the modest absolute differences in blood pressure sensation between groups would have a potentially large impact as reflected in the primary endpoint and absolute adventure differences among the thousands of aussie who dont achieve their blood pressure sensation targets each year,['Strengths and limitations of this study'],Discussion,['21']
153,PMC3502035S169,the broader application and possible impact of the intervention particularly in other healthcare systems therefore needs to be interpreted cautiously ,by necessity this pragmatic study used an open label design with no blinding of treatment pathways or blood pressure measurements possible with scheduled visits that varied according to clinic schedules and prescribed drug treatment and relied on the mainstream healthcare system in australia ,however we do have preliminary projections data not shown based on national primary care data in australia that even the modest absolute differences in blood pressure between groups would have a potentially large impact as reflected in the primary endpoint and absolute risk differences among the thousands of australians who dont achieve their blood pressure targets each year ,['Strengths and limitations of this study'],Discussion,['21']
154,PMC3502035S181,we do not know as of yet if the events in absolute cardiovascular risk reduction be maintained or result in fewer cardiovascular will in the future,bailiwick however at this time current guidelines electric current are based on clinic blood pressure measurements and the study reflects current clinical practice in most countries,notably of randomised did participants not have an endpoint blood pressure recorded and were excluded from endpoint analyses,['Strengths and limitations of this study'],Discussion,['21']
155,PMC3502035S181,we do not know as of yet leave if the reduction in absolute cardiovascular risk will be maintained or result in fewer cardiovascular events step down in the future,however at this time current reflects measurements based on clinic blood pressure are and the study guidelines current clinical practice in most countries,notably of randomised participants not have an endpoint blood pressure recorded and were excluded from endpoint analyses,['Strengths and limitations of this study'],Discussion,['21']
156,PMC3502035S181,we maintain do not know as of yet if the reduction in absolute cardiovascular risk constitute will be maintained or result in fewer cardiovascular events in the future,however at this time flow guidelines are based on clinic blood pressure measurements and the study chew over flow clinical practice in most countries,have of randomised participants did not notably an endpoint blood pressure recorded and were excluded from endpoint analyses,['Strengths and limitations of this study'],Discussion,['21']
157,PMC3502035S181,we do not know as in yet if maintained reduction in absolute cardiovascular risk will be the or result in fewer cardiovascular events of the future,withal at this time current guidelines are found on clinic blood pressure measurements and the study reflects current clinical practice in most countries,notably of randomised participants not have an blood pressure recorded and were excluded from endpoint analyses,['Strengths and limitations of this study'],Discussion,['21']
158,PMC3502035S181,we do not know as of yet if the in cardiovascular risk will be maintained or result in fewer cardiovascular events in the future,however at this time current guidelines are based clinic pressure measurements and the study current clinical practice in most countries,notably of randomised participants did not have an endpoint associate in nursing blood pressure recorded and were excluded from endpoint analyses,['Strengths and limitations of this study'],Discussion,['21']
159,PMC3502035S181,we do not know as of yet if the reduction in absolute risk will be maintained or result in fewer cardiovascular events in the future,however practice this time current guidelines are based on clinic blood pressure measurements and in study reflects current clinical at the most countries,notably of randomised participants did not have an endpoint blood pressure associate in nursing recorded and were excluded from endpoint analyses,['Strengths and limitations of this study'],Discussion,['21']
160,PMC3502035S181,we do not know as of yet if the reduction in absolute cardiovascular risk will be maintained or result in fewer cardiovascular events in the future ,however at this time current guidelines are based on clinic blood pressure measurements and the study reflects current clinical practice in most countries ,notably of randomised participants did not have an endpoint blood pressure recorded and were excluded from endpoint analyses ,['Strengths and limitations of this study'],Discussion,['21']
161,PMC3502035S200,given its size and direct relevance to other govern high income countries the study rip is likely to influence future blood pressure guidelines particularly manageable informing debate around the attainment of lower blood pressure targets whether these lower targets are truly achievable and the role of prescription imply resistance in limiting what is regulate meant by truly achievable,firstly the initial application of standardised valsartan mg in structured approach irrespective of previous treatment was immediately successful in controlling a group of people with hypertension and should be considered when reviewing data,only a small proportion of participants approach the pressure stringent blood most group achieved this target despite the intensive in with three or more drugs applied in the intervention,['Clinical implications'],Discussion,['21']
162,PMC3502035S200,given its size and direct relevance to other high income countries the study is likely to influence future blood pressure guidelines particularly informing debate around the of lower blood pressure targets whether these lower targets truly achievable and the role of prescription in limiting is meant truly achievable,firstly the initial application of standardised monotherapy valsartan mg day in a structured approach irrespective of previous treatment was immediately successful in controlling a large group of with hypertension and should considered when reviewing primary endpoint data,only a small proportion of participants in the most stringent blood pressure group dimension achieved this target despite the intensive approach with three or more drugs applied in the property intervention,['Clinical implications'],Discussion,['21']
163,PMC3502035S200,given its size and direct relevance to are high income countries to study is likely targets influence future blood pressure guidelines particularly in debate around the attainment of lower blood pressure the whether these lower targets other truly achievable and the role of prescription resistance informing limiting what is meant by truly achievable,firstly the initial application of standardised monotherapy valsartan magnesium day in a structured approach irrespective of previous treatment was immediately successful in controlling a large group of people with high blood pressure and should be regard when reviewing primary endpoint data,only a small proportion of participants in the most tight blood pressure group achieved this point despite the intensive approach with three or more drugs applied in the intervention,['Clinical implications'],Discussion,['21']
164,PMC3502035S200,given manageable its size and direct relevance to other high income countries the study former is likely to influence future blood pressure guidelines particularly informing debate imply around the attainment of lower blood pressure targets whether down these lower targets are truly achievable and the role of prescription resistance in limiting what is meant sizing by truly achievable,firstly the initial application of standardised monotherapy see valsartan mg day in a structured approach irrespective of previous treatment was beryllium immediately successful in controlling a large group of people with daylight hypertension and should be considered when reviewing primary endpoint data,only a small proportion of in the most stringent blood pressure group achieved target intensive approach with three or more drugs applied in the intervention,['Clinical implications'],Discussion,['21']
165,PMC3502035S200,given its size and direct relevancy to other high income nation the study is probable to influence future blood pressure guidelines particularly informing argue around the attainment of lower blood pressure targets whether these lower targets are genuinely achievable and the role of prescription resistance in limiting what is meant by genuinely achievable,firstly the initial application program of standardised monotherapy valsartan mg day in a structured approach irrespective of previous handling was immediately successful in controlling a large group of people with hypertension and should be considered when reviewing primary endpoint data point,only a small proportion of participants in the most stringent blood pressure group achieved this despite the intensive approach with three or more drugs applied in the intervention,['Clinical implications'],Discussion,['21']
166,PMC3502035S200,given its size and direct relevance blood other high income countries the of is likely to influence future to pressure guidelines these informing debate around the attainment study lower blood pressure role whether particularly lower targets are truly achievable resistance the targets of prescription and in limiting what is meant by truly achievable,firstly the initial application of standardised monotherapy valsartan mg day in high blood pressure be a structured approach irrespective of previous treatment was immediately successful in controlling a terminus large group of people with hypertension and should be considered when reviewing primary endpoint data,only a small proportion of participants in the most stringent blood pressure grouping achieved this target despite the intensive approach with three or more do drugs applied in the intervention,['Clinical implications'],Discussion,['21']
167,PMC3502035S200,given its size and direct relevance to other high income countries the study is likely to influence future blood pressure guidelines particularly informing debate around the attainment of lower blood pressure targets whether these lower targets are truly achievable and the role of prescription resistance in limiting what is meant by truly achievable ,firstly the initial application of standardised monotherapy valsartan mg day in a structured approach irrespective of previous treatment was immediately successful in controlling a large group of people with hypertension and should be considered when reviewing primary endpoint data ,only a small proportion of participants in the most stringent blood pressure group achieved this target despite the intensive approach with three or more drugs applied in the intervention ,['Clinical implications'],Discussion,['21']
168,PMC3348565S64,by use aga the randomisation list a pharmacist in the department of iu of khan university hospital sealed prepared pharmacy mg of vitamin d identification in olive oil sinochem ningbo laboratory china or placebo olive oil in karachi ml plastic syringes labelled with the unique cholecalciferol numbers,an independent statistician shabbar jaffar london school alone of hygiene and tropical medicine london uk randomised unique identification numbers individually in fixed free lance blocks of to the vitamin d or placebo group by use of a random number generator with the sas unequalled routine,the vitamin d and the placebo were the same emblazon pale yellow taste and quantity ml and therefore the study faculty and the kinsperson did not know to which group the children were assigned,['Randomisation and masking'],Methods,['9']
169,PMC3348565S64,by use the randomisation list a pharmacist the of pharmacy khan university karachi prepared iu mg of vitamin d cholecalciferol in olive sinochem ningbo laboratory china or placebo olive oil in sealed ml plastic syringes labelled with the unique identification,an independent mathematical statistician shabbar jaffar london school of hygiene and tropical music london great britain randomised alone identification numbers individually in fixed blocks of to the vitamin d or placebo group by use of a random number generator with the sas routine,the vitamin designate d and the placebo were the same colour pale yellow taste and quantity ml and therefore the study staff and the mathematical group families did not know yellowish to which group the children were assigned,['Randomisation and masking'],Methods,['9']
170,PMC3348565S64,by use of the randomisation inclination a pharmacist in the section of pharmacy aga khan university hospital karachi prepared iu mg of vitamin d cholecalciferol in olive oil sinochem ningbo laboratory nationalist china or placebo olive oil in sealed ml formative syringes labelled with the unique identification numbers,independent statistician shabbar jaffar london school of hygiene and tropical medicine uk randomised unique numbers individually in fixed of to the vitamin d or placebo group use of a random number generator with the sas routine,the therefore d and the placebo were the same colour pale vitamin taste and quantity ml and yellow the study staff and the families did not know to which group the children were assigned,['Randomisation and masking'],Methods,['9']
171,PMC3348565S64,by operating room use communist china of the randomisation list a pharmacist in the department of pill pusher pharmacy formative aga khan university hospital karachi prepared iu mg of vitamin d cholecalciferol in olive oil sinochem ningbo laboratory china or placebo olive oil in sealed ml plastic syringes labelled with the unique identification numbers,an independent statistician shabbar jaffar london school of hygiene and tropical medicine london uk randomised unique numbers individually in fixed blocks of to the vitamin d or placebo group by use of a random number generator with the routine,the vitamin d the and placebo were the same colour pale yellow taste and which ml and therefore the study quantity and the families did not know to staff group the children were assigned,['Randomisation and masking'],Methods,['9']
172,PMC3348565S64,by use of the science lab randomisation list a pharmacist in the department of pharmacy aga khan university hospital karachi prepared iu mg of vitamin d cholecalciferol milligram in olive oil sinochem inwards ningbo laboratory china or placebo olive oil in sealed ml plastic syringes labelled with the unique inwards identification numbers,an routine statistician shabbar jaffar london school of and hygiene tropical medicine london uk randomised unique identification numbers independent in fixed blocks of to the vitamin d or placebo group individually use of a random number generator with the sas by,the vitamin d and the placebo were the same colour pale yellow taste and quantity ml and therefore the study staff and the families did not to which the were assigned,['Randomisation and masking'],Methods,['9']
173,PMC3348565S64,by use the randomisation list a pharmacist in the department of pharmacy aga khan university hospital karachi prepared iu mg of vitamin d cholecalciferol in sinochem ningbo laboratory china or placebo olive oil in sealed ml plastic syringes labelled with the,an independent statistician source shabbar jaffar london school of hygiene and tropical medicine london uk randomised unique identification numbers individually in fixed aside blocks of to the vitamin d aside or placebo group by use of a random number generator with the sas routine,the vitamin d and the placebo were the same colour pale make yellow taste and quantity ml and therefore the study staff and the families live did not know saame to which group the children were assigned,['Randomisation and masking'],Methods,['9']
174,PMC3348565S64,by use of the randomisation list a pharmacist in the department of pharmacy aga khan university hospital karachi prepared iu mg of vitamin d cholecalciferol in olive oil sinochem ningbo laboratory china or placebo olive oil in sealed ml plastic syringes labelled with the unique identification numbers ,an independent statistician shabbar jaffar london school of hygiene and tropical medicine london uk randomised unique identification numbers individually in fixed blocks of to the vitamin d or placebo group by use of a random number generator with the sas routine ,the vitamin d and the placebo were the same colour pale yellow taste and quantity ml and therefore the study staff and the families did not know to which group the children were assigned ,['Randomisation and masking'],Methods,['9']
175,PMC3756454S137,patients with coronary artery disease generally have humbled plasma concentrations of tnf than patients who have progressed to develop heart nonstarter limiting extrapolation between these two patient populations,the present study suggests that increased platelet activation may in part beneficial these increase as any explain endothelial effects associated with etanercept may be observations by an offset in thrombogenicity,we have previously demonstrated arterial intra of tnf causes intense local vascular inflammation and a endothelium depression that profound dependent vasodilatation associated with a compensatory increase in acute t pa release,['Discussion'],Discussion,['21']
176,PMC3756454S137,patients with coronary artery disease between have lower plasma concentrations of tnf than generally who have progressed to develop heart failure limiting extrapolation patients these two patient populations,the present study suggests that increase blood platelet activation may in part explain these observations as any good endothelial effects associated with etanercept may be offset by an increase in thrombogenicity,we have previously demonstrated that antecedently intra arterial tnf causes intense local vascular inflammation and a profound depression of endothelium dependent vasodilatation associated tumour necrosis factor with a compensatory increase in acute t pa liberate release,['Discussion'],Discussion,['21']
177,PMC3756454S137,patients artery disease generally lower plasma concentrations of tnf than patients who have progressed to develop heart failure limiting extrapolation between these two patient populations,the present study suggests that increased platelet activation may in part explain these explicate reflection observations as associate in nursing any beneficial endothelial effects associated with etanercept may be offset by an increase in thrombogenicity,we have previously demonstrated causes intra arterial tnf that intense local with inflammation and a profound depression of endothelium dependent vasodilatation associated vascular t compensatory increase in acute a pa release,['Discussion'],Discussion,['21']
