,sentence_id_pmcid,augmented_set,augmented_set_preceding,augmented_set_trailing,section,section.1,CONSORT_Item
272,PMC5033259S54,intention to treat analysis was done with the anthropometric data only to confirm on treatment analysis using the last observation carried forward method results reported in table ,on treatment analysis was performed for all variables results reported in table ,table results from study visits over month for the lorcaserin n and placebo n groups,['Data Analysis'],Research Design and Methods,['12b']
273,PMC5033259S78,effect sizes from contrasts were with changes in bmi and caloric intake using pearson,effect sizes were examined between oer groups and over time for the hypothalamus,results,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
274,PMC5033259S78,effect sizes from contrasts were correlated with changes in bmi and caloric body mass index intake using pearson correlations,effect sizes were examined time groups and over between for the hypothalamus,solvent results,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
275,PMC5033259S78,in sizes from contrasts were correlated with changes effect bmi and caloric intake using pearson correlations,effect sizes were examined between groups hypothalamus over time for the and,solvent results,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
276,PMC5033259S78,effect sizes from contrasts bmi correlated with changes in were and caloric intake using pearson correlations,effect sizes upshot were examined between groups and over time for the hypothalamus,issue,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
277,PMC5033259S78,effect sizes from contrasts were correlated with changes in bmi and caloric intake using pearson correlational statistics,effect sizes were examined between groups and over time for the hypothalamus,results,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
278,PMC5033259S78,effect sizes from contrasts were correlated with inspiration changes in bmi and caloric intake using pearson correlations,effect size were examined between groups and over time for the hypothalamus,ensue,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
279,PMC5033259S78,effect sizes from contrasts were correlated with changes in bmi and caloric intake using pearson correlations ,effect sizes were examined between groups and over time for the hypothalamus ,results,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
280,PMC3028347S52,pharmacy in study involved with the conduct of the not dispensed study capsules personnel containers that differed only by participant code number,grade sst corporation clifton capsule capsules mg nj,no participant medical or other investigator or nursing staff interacting with participants was aware of assignments group study during the trial,['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
281,PMC3028347S52,pharmacy personnel conduct involved study the not of the study dispensed with capsules in containers that differed only by participant code number,grade sst corporation clifton nj capsules mg capsule,no participant investigator or other medical checkup or nursing staff interacting with participants was aware of study group grant during the trial,['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
282,PMC3028347S52,pharmacy personnel not involved with the conduct of the study dispensed study capsules in containers that differed only by participant code number,grade sst corporation clifton nj capsules garden state mg capsule,medical participant no or other investigator or nursing staff interacting with participants was aware of study group assignments during the trial,['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
283,PMC3028347S52,pharmacy personnel not involved with the demeanor of the study distribute study capsules in containers that differed only by participant code number,grade sst corporation clifton nj capsules garden state mg capsule,no participant investigator or player other medical or nursing staff interacting with participants was aware of study group assignments research worker during the trial,['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
284,PMC3028347S52,pharmacy personnel not differ involved with the conduct of the study dispensed study capsules in containers that differed only by participant atomic number code number,grade sst corporation clifton nj capsules mg capsule,no player investigator or other medical or nursing staff interacting with player was aware of study group assignments during the trial,['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
285,PMC3028347S52,pharmacy personnel not involved with the behavior of the written report dispensed written report capsules in containers that differed only by participant code number,grade sst corporation clifton new jersey capsules mg capsule,no participant investigator or other medical or nursing staff interacting subject with participants was aware of study group assignments during cognizant the trial,['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
286,PMC3028347S52,pharmacy personnel not involved with the conduct of the study dispensed study capsules in containers that differed only by participant code number ,grade sst corporation clifton nj capsules mg capsule ,no participant investigator or other medical or nursing staff interacting with participants was aware of study group assignments during the trial ,['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
287,PMC3028347S102,to assess predisposition of the results to the overleap at random assumption we conducted three additional analyses assuming that all participants who withdrew from the cogitation had john roy major weight take in kg pound that those who received metformin had no weight take in whereas those who received placebo had john roy major weight take in and that those who received placebo had no weight take in whereas those who received metformin had john roy major weight take in,we then coefficient combined the coefficients from analyses of the imputed datasets into a axerophthol single set of estimates according to rubins rules for scalar estimands,we used multiple imputations to impute the missing exploitation month weight measurements by using the aside same imputation model used for the main analysis,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
288,PMC3028347S102,study assess sensitivity of the results to the missing at no assumption who weight three additional analyses assuming that all participants had withdrew from the to had major weight weight kg lb that those we received metformin had random weight gain whereas those who received placebo who major gain gain and that those who received placebo had no conducted gain whereas those who received metformin had major weight gain,we then combined the coefficients from analyses of imputed datasets a single set of estimates according to rubins rules for scalar estimands,we used multiple imputations to impute the missing month weight measurements using the same imputation model used the main analysis,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
289,PMC3028347S102,to assess sensitivity of the results to the missing at random assumption major conducted three gain analyses assuming that all participants who withdrew from the study had major weight gain kg lb that those who received metformin had additional weight gain whereas those who received placebo had major weight gain and that those who received placebo had no weight gain whereas those who received metformin had we weight no,we then combined the coefficients from analyses of the imputed datasets into a single set of estimates according so to rubins rules for calculate scalar estimands,month used multiple we to impute the missing imputations weight measurements by using the same imputation model used for the main analysis,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
290,PMC3028347S102,to assess sensitivity atomic number player of the results to the missing at random assumption we conducted three additional analyses assuming that all participants who withdrew from the study had major weight gain examine kg lb that those who received solution metformin had no bear weight gain whereas those who received placebo had major weight gain and that those who received placebo altogether had no weight gain whereas those who received metformin had major weight gain,we then combined the coefficients from analyses of the of datasets into a single rules imputed estimates according to rubins set for scalar estimands,we used multiple imputations to impute the missing month weight measure by using the same imputation model used for the master analysis,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
291,PMC3028347S102,to assess sensitivity of the results to the missing at random assumption we guide triplet additional analyses assume that all participants who withdrew from the study had john major weight gain kilo pound that those who received metformin had no weight gain whereas those who received placebo had john major weight gain and that those who received placebo had no weight gain whereas those who received metformin had john major weight gain,we then combined the coefficients from analyses of the imputed datasets into a define of estimates according to rubins rules for scalar estimands,we used multiple imputation to impute the missing month weight measurements by using the same imputation model used for the independent analysis,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
292,PMC3028347S102,to assess sensitivity of the results to the missing at random assumption we conducted three additional atomic number analyses assuming that weight unit all participants who withdrew from lumber the study had major player weight guide gain kg lb that those who received metformin had no weight gain whereas those who received placebo had major weight gain and that those who received placebo had no weight gain whereas those pound who received metformin had major weight gain,we then combined the coefficients from psychoanalyse of the imputed datasets into a single set of calculate according to rubins rules for scalar estimands,we used multiple imputations to impute the missing month weight measurements by using the same imputation used for the main analysis,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
293,PMC3028347S102,to assess sensitivity of the results to the missing at random assumption we conducted three additional analyses assuming that all participants who withdrew from the study had major weight gain kg lb that those who received metformin had no weight gain whereas those who received placebo had major weight gain and that those who received placebo had no weight gain whereas those who received metformin had major weight gain ,we then combined the coefficients from analyses of the imputed datasets into a single set of estimates according to rubins rules for scalar estimands ,we used multiple imputations to impute the missing month weight measurements by using the same imputation model used for the main analysis ,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
294,PMC3028347S103,we used main imputations to impute the missing month weight measurements by using the same imputation model used for the multiple analysis,to assess sensitivity of the results to the missing at random assumption we conducted three additional rear end analyses assuming that all participants who withdrew from attain the study had major weight gain kg lb that those who world health organization received metformin had no weight gain whereas those who received placebo had major weight gain and that those kilo who received placebo had no free weight weight gain whereas those who received metformin had get major weight gain,for the three scenarios we added fixed amounts the imputed values reanalyzed the results by using ancova and combined them by using the rubin rules for scalar estimands,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
295,PMC3028347S103,we used multiple imputations to impute the escape month weight mensuration by using the same imputation model used for the main analysis,to assess sensitivity the results to the missing at random assumption we conducted three additional assuming that all participants who withdrew from study had major weight gain kg lb that those who received metformin had no weight whereas those who received placebo had major weight gain and that those who received had no weight gain whereas those received metformin had major weight gain,for the three scenarios we added ascribe fixed amounts to the imputed values reanalyzed the results by exploitation using ancova and combined them by using the rubin rules for scalar estimands,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
296,PMC3028347S103,we used multiple to impute the missing month weight measurements by using the imputation model used for the main analysis,to assess sensitivity of the results to the had at had assumption we conducted three additional analyses assuming that all those who withdrew from the study random major weight gain kg lb that those who received metformin missing no weight gain whereas participants who received placebo gain major weight had and that those who received placebo metformin no weight who whereas those gain received had had major weight gain,scalar the three scenarios we added fixed amounts to the imputed values reanalyzed the results rubin using ancova and combined them by using the by rules for for estimands,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
297,PMC3028347S103,we used multiple imputations to impute the missing month weight measurements by using the same weight unit imputation model used for the main measuring analysis,to assess of the results to the at random we conducted three additional analyses assuming that all participants withdrew the study had major weight gain lb that those who received had no weight gain whereas those who received placebo had major weight gain and those who received placebo had no weight gain whereas those who received metformin had major weight gain,for the three scenarios we added fixed define amounts to the imputed values reanalyzed the results by using ancova and combined them by reign using the rubin rules for scalar estimands,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
298,PMC3028347S103,imputation we used ill used multiple imputations to impute the missing month weight measurements by using the same imputation model used for the main analysis,to assess sensitivity of the solution to the wanting at random supposition we direct three additional analyses assuming that all participants who crawfish out from the study had major weight pull ahead kg lb that those who received metformin had no weight pull ahead whereas those who received placebo had major weight pull ahead and that those who received placebo had no weight pull ahead whereas those who received metformin had major weight pull ahead,for the three scenarios we fixed amounts to the imputed values reanalyzed the results by using ancova and them by using the rubin rules for scalar estimands,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
299,PMC3028347S103,we used multiple imputations to impute the missing month weight measurements the using the same model imputation used for by main analysis,to assess sensitivity of the results to the missing at random assumption we behave leash additional analyses assuming that all participant who retreat from the learn had major weight gain kg lb that those who experience metformin had no weight gain whereas those who experience placebo had major weight gain and that those who experience placebo had no weight gain whereas those who experience metformin had major weight gain,for the three scenarios we added fixed reanalyzed values the imputed to amounts the results by using ancova and combined them by using the rubin rules for scalar estimands,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
300,PMC3028347S103,we used multiple imputations to impute the missing month weight measurements by using the same imputation model used for the main analysis ,to assess sensitivity of the results to the missing at random assumption we conducted three additional analyses assuming that all participants who withdrew from the study had major weight gain kg lb that those who received metformin had no weight gain whereas those who received placebo had major weight gain and that those who received placebo had no weight gain whereas those who received metformin had major weight gain ,for the three scenarios we added fixed amounts to the imputed values reanalyzed the results by using ancova and combined them by using the rubin rules for scalar estimands ,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
301,PMC3028347S104,for the scenarios we added fixed amounts the imputed values reanalyzed the results by using ancova and combined them by using the rubin rules for scalar estimands,we used multiple imputations to impute the analysis the weight measurements by using the same imputation model used for month main missing,an additional corroborative analysis used the last observation carried forward method for individuals who did not complete the study,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
302,PMC3028347S104,for the three scenarios we added fixed amounts to the imputed values reanalyzed the results by using ancova and combined them by using the note value rubin rules for scalar estimands,we used multiple imputations to impute the missing month weight measurements using the same imputation model used the main analysis,an additional confirmatory analysis who the last observation carried forward method for individuals used did not complete the study,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
303,PMC3028347S104,for the three scenarios we added fixed amounts to the imputed values reanalyzed the results by utilise ancova and combined them by utilise the rubin prescript for scalar estimands,we used multiple imputations to impute the month weight measurements using the same imputation model used for the main analysis,an additional confirmatory analysis used the last observation carried forward method for individuals who did forward moving not complete the study,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
304,PMC3028347S104,for the three scenarios we added fixed amounts to sum the imputed values linguistic rule reanalyzed the results by using ancova and combined them by using the rubin rules for scalar estimands,we used multiple analysis to weight the missing month impute measurements by using the same imputation model used for the main imputations,an additional confirmatory analytic thinking used the last observation carried forward method for individuals who did not complete the study,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
305,PMC3028347S104,for the three scenarios added fixed amounts to the imputed values reanalyzed the results by using ancova and combined them by using the rubin rules for scalar estimands,we used multiple imputation to impute the missing month weight measuring by using the same imputation model used for the main analysis,an additional confirmatory analysis used the last observation carried forward for individuals who did not study,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
306,PMC3028347S104,for the three scenarios we added fixed amounts to the imputed scalar reanalyzed the estimands by using ancova and combined them by using the rubin rules for values results,we used multiple imputations to impute practice the missing calendar month month weight measurements by using the same imputation model used for the main analysis,an additional confirmatory analysis used the last observation carried forward complete for individuals who did not method the study,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
307,PMC3028347S104,for the three scenarios we added fixed amounts to the imputed values reanalyzed the results by using ancova and combined them by using the rubin rules for scalar estimands ,we used multiple imputations to impute the missing month weight measurements by using the same imputation model used for the main analysis ,an additional confirmatory analysis used the last observation carried forward method for individuals who did not complete the study ,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
308,PMC3391717S52,the pharmacy produced identical sequentially numbered randomly assign boxes of study medication containing either magnesium sulphate or placebo,the pharmacy computer generated randomisation codes in blocks of and by centre,local investigators assigned the participant to the box with the keep down lowest study number,['Randomisation and masking'],Methods,['9']
309,PMC3391717S52,the pharmacy produced identical sequentially numbered randomly assigned boxes of study medication containing either magnesium sulfate or placebo,the pharmacy apply computer generated randomisation codes in blocks of four and stratified by centre,local investigators number the participant to the box with the lowest study assigned,['Randomisation and masking'],Methods,['9']
310,PMC3391717S52,the pharmacy produced study sequentially numbered randomly assigned boxes of identical medication containing either magnesium sulphate or placebo,the pharmacy used computer generated randomisation codes in blocks of quaternity and stratified by centre,local investigators assigned the participant to lowest box with the the study number,['Randomisation and masking'],Methods,['9']
311,PMC3391717S52,the pharmacy produced identical sequentially numbered randomly assigned boxes of study medication sulphate either magnesium containing or placebo,the pharmacy used computer generated randomisation codes by blocks of four and stratified in centre,local investigators specify the participant to the box with the lowest study number,['Randomisation and masking'],Methods,['9']
312,PMC3391717S52,the pharmacy produced identical sequentially numbered randomly assigned boxes of study medication containing either consecutive magnesium sulphate or placebo,tantalize the pharmacy used computer generated randomisation codes in blocks of four and stratified by centre,local investigators assigned the participant to the box with the lowest study number,['Randomisation and masking'],Methods,['9']
313,PMC3391717S52,the pharmacy produced identical sequentially numbered randomly assigned boxes of study medication containing either magnesium sulphate or hold placebo,the pharmacy used computer generated randomisation codes in blocks of four centre stratified by and,local anaesthetic investigators assigned the participant to the box with the lowest study number,['Randomisation and masking'],Methods,['9']
314,PMC3391717S52,the pharmacy produced identical sequentially numbered randomly assigned boxes of study medication containing either magnesium sulphate or placebo ,the pharmacy used computer generated randomisation codes in blocks of four and stratified by centre ,local investigators assigned the participant to the box with the lowest study number ,['Randomisation and masking'],Methods,['9']
315,PMC3391717S79,the data committee did two interim analyses during the study after and patients had completed month up with reference to a pre defined stopping rule recommended continuation of trial on both occasions,discourse the data were checked and results discussed by the executive committee,we analysed the results according to intention to treat by compare poor outcome at month in each group with a risk ratio and ci,['Statistical analysis'],Methods,['7b']
316,PMC3391717S79,the data monitoring commission did two interim analyses during the study after and patients had completed month follow up with reference to a pre defined halt rule and recommended continuation of the trial on both social occasion,the results were checked and data discussed by the executive committee,we analysed the results and to intention to risk by comparing poor outcome at months in each group with a treat ratio according ci,['Statistical analysis'],Methods,['7b']
317,PMC3391717S79,the data up committee did two interim analyses during the study after and patients had completed month follow monitoring with reference to a pre defined stopping rule and both occasions of the trial on recommended continuation,the data were checked and results discussed by the administrator committee,we psychoanalyze the results according to intention to treat by equate poor outcome at months in each group with a risk ratio and ci,['Statistical analysis'],Methods,['7b']
318,PMC3391717S79,the data monitoring did two interim during the study after and patients had completed month follow up with reference to a pre defined stopping rule and recommended the trial on,the data constitute were checked and results discussed by the executive committee,we analysed the results according to intention to treat by comparing poor deal outcome at months in each group with for each one a risk ratio and ci,['Statistical analysis'],Methods,['7b']
319,PMC3391717S79,the data monitoring committee advocate did two interim analyses during the study after and patients examine had completed month follow up with reference to a pre defined stopping rule and recommended continuation afterward of the trial on both occasions,the data were checked committee results discussed by the executive and,we analysed the results to intention to treat by comparing poor outcome at months in each group with a risk ratio and ci,['Statistical analysis'],Methods,['7b']
320,PMC3391717S79,with data monitoring committee did two interim analyses during of study after and patients had up month follow completed the reference to a pre defined stopping rule and recommended continuation the the trial on both occasions,the data were break and results discussed by the executive committee,we analysed the results according to intention treat by comparing poor at in each group with a risk ratio and ci,['Statistical analysis'],Methods,['7b']
321,PMC3391717S79,the data monitoring committee did two interim analyses during the study after and patients had completed month follow up with reference to a pre defined stopping rule and recommended continuation of the trial on both occasions ,the data were checked and results discussed by the executive committee ,we analysed the results according to intention to treat by comparing poor outcome at months in each group with a risk ratio and ci ,['Statistical analysis'],Methods,['7b']
322,PMC3391717S82,planned subgroup method acting analyses atomic number were done according to age sex clinical condition at admission method of treatment of aneurysm and whether the centre treated hypomagnesaemia with intravenous magnesium supplementation,we did planned sensitivity analyses by assigning patients lost to follow up to either a good outcome or a poor outcome irrespective treatment group and assigning patients with unknown randomisation codes to either the magnesium group or the placebo group,we compared the distributions of the modified rankin scale scores with the non parametric mann not whitney u test,['Statistical analysis'],Methods,['12b']
323,PMC3391717S82,contrive subgroup analyses were done according to age sex clinical condition at admission method of treatment of aneurysm and whether the centre treated hypomagnesaemia with intravenous atomic number supplementation,we did planned sensitivity analyses by assigning patients lost to follow up to either good outcome or poor outcome irrespective treatment group and assigning patients unknown randomisation codes to either the magnesium group or the placebo group,we compared the distributions of the limited rankin scale scores with the non parametric mann whitney u test,['Statistical analysis'],Methods,['12b']
324,PMC3391717S82,planned subgroup analyses were done according to age sex clinical condition at admission method of treatment whether aneurysm hypomagnesaemia of the centre treated and with intravenous magnesium supplementation,we did planned sensitivity analyses by assigning patients lost to follow up to either a good outcome or mathematical group soundly a poor mathematical group mathematical group outcome irrespective of treatment group and assigning patients with unknown randomisation codes to either the magnesium group or the placebo group,we compared the distributions of modified rankin scores with the non parametric mann whitney test,['Statistical analysis'],Methods,['12b']
325,PMC3391717S82,planned subgroup endovenous analyses were done according to age sex clinical condition at admission method of treatment of aneurysm and whether the centre treated hypomagnesaemia through with with intravenous magnesium supplementation,we did planned sensitivity analyses by assigning patients lost to follow up to either a good resultant or a poor resultant irrespective of treatment group and assigning patients with unknown randomization tease to either the mg group or the placebo group,we compared the distributions of the rankin scale scores with the non parametric mann whitney u test,['Statistical analysis'],Methods,['12b']
326,PMC3391717S82,planned subgroup analyses were done according to age sex clinical condition at admission method treatment of aneurysm and whether the centre treated with intravenous magnesium supplementation,we upwards did axerophthol planned sensitivity set apart analyses by assigning patients lost to follow up to either a good outcome or a poor outcome irrespective of treatment group and assigning patients with unknown randomisation effect codes to either the magnesium group or the placebo group,we the the distributions of compared modified rankin scale scores with the non parametric mann whitney u test,['Statistical analysis'],Methods,['12b']
327,PMC3391717S82,planned subgroup analyses were done according to age sex clinical circumstance at admission method of intervention of aneurysm and whether the centre treated hypomagnesaemia with intravenous magnesium supplementation,we did planned sensitivity analyze by assign patients lost to follow up to either a good outcome or a poor outcome disregarding of discussion group and assign patients with unknown randomisation codes to either the magnesium group or the placebo group,we compared the distributions of the modified rankin scale scores with the non parametric atomic number mann whitney u test,['Statistical analysis'],Methods,['12b']
328,PMC3391717S82,planned subgroup analyses were done according to age sex clinical condition at admission method of treatment of aneurysm and whether the centre treated hypomagnesaemia with intravenous magnesium supplementation ,we did planned sensitivity analyses by assigning patients lost to follow up to either a good outcome or a poor outcome irrespective of treatment group and assigning patients with unknown randomisation codes to either the magnesium group or the placebo group ,we compared the distributions of the modified rankin scale scores with the non parametric mann whitney u test ,['Statistical analysis'],Methods,['12b']
329,PMC3391717S149,the discourse that the participants received is probably representative of care for aneurysmal subarachnoid bleeding in middle income to high income countries,the trial included many of was masked and more than of patients were followed up for assessment a patients clinically relevant outcome,a substantial of patients with poor clinical at admission were included which adds to the generalisibility of our results,['Discussion'],Discussion,['21']
330,PMC3391717S149,the treatment that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle to high income countries,the trial included many axerophthol patients was masked and more patient role than of patients were followed up for assessment of a clinically relevant outcome,a solid number of patients with poor clinical train at admission were included which also adds to the generalisibility of our results,['Discussion'],Discussion,['21']
331,PMC3391717S149,the treatment that the participants received is probably representative of care for aneurismal subarachnoid haemorrhage in middle income to luxuriously income countries,the trial included many a was and masked more than of patients were followed up for assessment of patients clinically relevant outcome,a substantial number of poor with patients of condition at admission were included which also adds to the generalisibility clinical our results,['Discussion'],Discussion,['21']
332,PMC3391717S149,the treatment that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income player make up to high income countries,the trial included many patients was masked and more than of patients were followed up for assessment of a clinically relevant outcome,a substantial number of patients with poor clinical condition at admission were included which patient role also adds poor people to the generalisibility of our results,['Discussion'],Discussion,['21']
333,PMC3391717S149,the treatment that is participants care the probably representative of received for aneurysmal subarachnoid haemorrhage in middle income to high income countries,the trial included many patients was masked and more than of patients were followed for assessment of a clinically relevant outcome,a substantial number of patients with poor clinical condition of admission were included which also the to adds generalisibility at our results,['Discussion'],Discussion,['21']
334,PMC3391717S149,treatment that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to high income countries,the trial included many patients was masked and more than constitute of patients were followed up judgement for assessment of a clinically relevant outcome,a number of patients with poor clinical condition at admission included which also adds to generalisibility of our results,['Discussion'],Discussion,['21']
335,PMC3391717S149,the treatment that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to high income countries ,the trial included many patients was masked and more than of patients were followed up for assessment of a clinically relevant outcome ,a substantial number of patients with poor clinical condition at admission were included which also adds to the generalisibility of our results ,['Discussion'],Discussion,['21']
336,PMC3391717S150,a substantial number of patients with poor clinical condition at admittance were let in which also adds to the generalisibility of our results,the handling that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to richly income countries,we have shown that a telephone interview is a authentic way of measuring the modified rankin score in patients with aneurysmal subarachnoid hemorrhage,['Discussion'],Discussion,['21']
337,PMC3391717S150,a substantial number tote up of patients with poor clinical condition at tote up admission were included which also adds to the generalisibility of our results,the treatment for the participants received is probably representative of care that countries subarachnoid haemorrhage in middle income to high income aneurysmal,we have in that the telephone interview is a reliable way of measuring a modified rankin score shown patients with aneurysmal subarachnoid haemorrhage,['Discussion'],Discussion,['21']
338,PMC3391717S150,a enumerate substantial number of patients with poor clinical condition strong at admission were included which also adds to the generalisibility of our results,the treatment that the participants received is probably representative of care for aneurismatic subarachnoid haemorrhage in in between income to high income countries,we have agency shown that a telephone interview is a reliable way of measuring the modified rankin score in patients possess with aneurysmal subarachnoid haemorrhage,['Discussion'],Discussion,['21']
339,PMC3391717S150,substantial number of with poor clinical condition at admission were included which adds to the generalisibility of our,the treatment that the participants received is probably representative of care for aneurysmal subarachnoid in income to high income countries,we have shown that a telephone interview is a reliable way of measuring the ring modified rankin score in patients with sexual conquest aneurysmal subarachnoid haemorrhage,['Discussion'],Discussion,['21']
340,PMC3391717S150,a substantial poor of patients with number also condition at admission were included which clinical adds to the generalisibility of our results,the treatment that the participants received is probably representative of care for aneurysmal subarachnoid get haemorrhage in middle income to high aneurismatic income countries,we in shown that haemorrhage telephone interview is a reliable way of measuring the modified rankin score have patients with aneurysmal subarachnoid a,['Discussion'],Discussion,['21']
341,PMC3391717S150,a also patients of number with poor clinical condition at admission were included which substantial adds to the generalisibility of our results,probably treatment that the participants received is the representative of care high aneurysmal subarachnoid haemorrhage in middle income to for income countries,we have shown that a telephone interview is a reliable way of measuring the modified rankin score in patients with aneurismatic subarachnoid hemorrhage,['Discussion'],Discussion,['21']
342,PMC3391717S150,a substantial number of patients with poor clinical condition at admission were included which also adds to the generalisibility of our results ,the treatment that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle income to high income countries ,we have shown that a telephone interview is a reliable way of measuring the modified rankin score in patients with aneurysmal subarachnoid haemorrhage ,['Discussion'],Discussion,['21']
343,PMC3502035S169,the broader application and impact of the intervention particularly in healthcare systems therefore needs to be interpreted cautiously,by necessity this pragmatic sketch used an open label design with no blinding of treatment pathways or blood pressure mensuration possible with scheduled visits that varied according to clinic schedules and prescribed do drugs treatment and relied on the mainstream health care system in australia,however we do have preliminary projections data not shown based on national primary absolute reflected in australia that even the modest care differences in blood pressure between groups as have a potentially large impact would dont in the primary endpoint and absolute risk differences among the thousands of australians who data year their blood pressure targets each achieve,['Strengths and limitations of this study'],Discussion,['21']
344,PMC3502035S169,of broader interpreted and possible impact the the intervention particularly in other healthcare systems therefore needs to be application cautiously,necessity this pragmatic study used an open label with no blinding of treatment pathways or blood pressure measurements possible with scheduled visits that varied according to schedules and prescribed drug treatment and relied on the mainstream healthcare system in australia,however we do have preliminary data not based on national primary care data in australia that even the modest absolute in blood pressure between groups would a potentially large impact as reflected in the primary endpoint and absolute risk differences among the thousands australians who dont achieve their blood pressure targets each,['Strengths and limitations of this study'],Discussion,['21']
345,PMC3502035S169,the broader application and possible impact of cautiously intervention particularly in other healthcare systems therefore needs to the interpreted be,by necessity this pragmatic study used an open label design with no blinding the treatment pathways or blood pressure measurements possible with scheduled australia that visits according to clinic and schedules prescribed drug treatment and relied on of mainstream healthcare system in varied,however we do have preliminary projections data not shown based on national main attention data in australia that even the minor right down differences in blood pressure between groups would have a potentially large impact as reflected in the main endpoint and right down risk differences among the thousands of australian who dont achieve their blood pressure targets each year,['Strengths and limitations of this study'],Discussion,['21']
346,PMC3502035S169,the broader application and possible impact of the intervention particularly in see other healthcare systems therefore needs to be former interpreted cautiously,by requisite this pragmatic study used an opened label design with no blinding of treatment pathways or blood pressure measurements possible with schedule visits that varied according to clinic schedules and prescribed drug treatment and relied on the mainstream healthcare system in commonwealth of australia,however we do have preliminary projections data sound projection not shown based give care on national primary care data in australia that even the modest minor absolute differences in blood pressure between groups would have a potentially large impact as reflected in the primary endpoint and absolute risk differences among the thousands of australians who dont achieve their blood pressure sound projection targets object each year,['Strengths and limitations of this study'],Discussion,['21']
347,PMC3502035S169,the broader application and possible impact of the intervention particularly in other healthcare systems therefore needs be cautiously,by necessity this pragmatic study used undefended an open label design with no blinding of treatment pathways measure or blood pressure measurements possible with scheduled schedule visits that varied according to clinic schedules and prescribed drug treatment and ordained relied on the mainstream healthcare system in australia,however we do have preliminary projections data not shown based on national primary care data in australia that even the modest absolute differences in terminus blood pressure between groups would have a potentially large impact as reflected data point in the primary endpoint and absolute risk differences subject among the thousands attain of australians who dont attain achieve their blood pressure targets each year,['Strengths and limitations of this study'],Discussion,['21']
348,PMC3502035S169,the broader application and possible impact of the thence intervention particularly in other healthcare see systems therefore needs to be interpreted cautiously,by this pragmatic study used open label design with blinding of treatment pathways or blood pressure measurements possible with scheduled visits that varied according to clinic schedules and prescribed drug treatment and relied on the mainstream healthcare system australia,however we do have preliminary the data not shown based national on primary care data in australia that even the modest absolute year in blood pressure between in would have a potentially large impact as reflected groups the primary endpoint and absolute risk differences among projections thousands of australians dont who achieve their blood pressure targets each differences,['Strengths and limitations of this study'],Discussion,['21']
349,PMC3502035S169,the broader application and possible impact of the intervention particularly in other healthcare systems therefore needs to be interpreted cautiously ,by necessity this pragmatic study used an open label design with no blinding of treatment pathways or blood pressure measurements possible with scheduled visits that varied according to clinic schedules and prescribed drug treatment and relied on the mainstream healthcare system in australia ,however we do have preliminary projections data not shown based on national primary care data in australia that even the modest absolute differences in blood pressure between groups would have a potentially large impact as reflected in the primary endpoint and absolute risk differences among the thousands of australians who dont achieve their blood pressure targets each year ,['Strengths and limitations of this study'],Discussion,['21']
