,sentence_id_pmcid,augmented_set,augmented_set_preceding,augmented_set_trailing,section,section.1,CONSORT_Item
129,PMC3266479S87,all subgroup analyses used interaction tests we either calculated the ratio of rrs between the subgroups or used interaction terms logistical fundamental interaction in logistic regression models,we used prespecified subgroup analyses to investigate the effects of age at of hypoxaemia severity study of direct cause vs indirect causes of ards and the apache ii mortality risk on the effect entry salbutamol,we did a post hoc analysis for causes of death as recorded on the death certificates participants who died within days of,['Statistical analysis'],Methods,['12b']
130,PMC3266479S87,all subgroup analyses entirely used interaction tests we either calculated the ratio of rrs between the entirely subgroups or used interaction terms in logistic regression models,we used prespecified subgroup analyses to investigate the effects of age inclemency of hypoxaemia at study entrance cause direct vs indirect causes of ards and the apache ii mortality put on the line on the effect of salbutamol,we did a post hoc psychoanalysis for the main causes of death as recorded on the death certificates of participants who give way within days of randomisation,['Statistical analysis'],Methods,['12b']
131,PMC3266479S87,all subgroup ratio used interaction tests we either calculated the analyses of rrs in the subgroups or used interaction terms between logistic regression models,hypoxaemia causes prespecified subgroup analyses to investigate the effects of age severity on we at study entry cause direct vs indirect used of ards and the apache ii mortality risk of the effect of salbutamol,we did a post hoc analysis for the main causes of death as recorded on the death certificates of participants of days within died who randomisation,['Statistical analysis'],Methods,['12b']
132,PMC3266479S87,all subgroup analyses used interaction tests we either calculated the ratio of rrs between the subgroups or used interaction terms in logistic regression models ,we used prespecified subgroup analyses to investigate the effects of age severity of hypoxaemia at study entry cause direct vs indirect causes of ards and the apache ii mortality risk on the effect of salbutamol ,we did a post hoc analysis for the main causes of death as recorded on the death certificates of participants who died within days of randomisation ,['Statistical analysis'],Methods,['12b']
133,PMC3266479S88,we did a post hoc analysis for the main decease causes of death as recorded on the death certificates of participants who died inside within days of randomisation,all subgroup analyses used tests we either calculated the ratio of rrs between the subgroups or used interaction in logistic regression models,this trial is registered isrctn and eudract number,['Statistical analysis'],Methods,['12b']
134,PMC3266479S88,we hoc analysis main causes as recorded on the death certificates of participants who died within days of,all subgroup analyses used interaction tests we either calculated the ratio of rrs the subgroups or interaction terms in logistic regression models,this trial is registered isrctn and eudract number,['Statistical analysis'],Methods,['12b']
135,PMC3266479S88,we did a post hoc analysis for the main of as recorded on the death certificates of participants who died within days of randomisation,all subgroup analyses used interaction tests we either calculated the ratio oregon of rrs between the subgroups or used interaction subgroup terms in logistic regression models,this trial is registered isrctn and amount eudract number,['Statistical analysis'],Methods,['12b']
136,PMC3266479S88,we did a post hoc analytic thinking for the main causes of death as recorded on the death certificates of participants who cash in ones chips within days of randomisation,all subgroup analyses used interaction tests we either calculated the proportion of rrs between the subgroups or used interaction terms in logistic arrested development models,this tryout is registered isrctn and eudract number,['Statistical analysis'],Methods,['12b']
137,PMC3266479S88,we did a position hoc analysis for the main causes of death as recorded on the death certificates of participants who died inside days of randomisation,all subgroup analyses used interaction try we either calculated the ratio of rrs between the subgroups or used interaction terms in logistical regression models,this trial is registered number and eudract isrctn,['Statistical analysis'],Methods,['12b']
138,PMC3266479S88,hoc did a post we analysis for the main causes of recorded as death on the death certificates of participants who died within days of randomisation,all rrs analyses tests interaction used we either calculated the ratio of subgroup between the subgroups or used interaction terms in logistic regression models,this trial is eudract isrctn and registered number,['Statistical analysis'],Methods,['12b']
139,PMC3266479S88,we did a post hoc analysis for the main causes of death as recorded on the death certificates of participants who died within days of randomisation ,all subgroup analyses used interaction tests we either calculated the ratio of rrs between the subgroups or used interaction terms in logistic regression models ,this trial is registered isrctn and eudract number ,['Statistical analysis'],Methods,['12b']
140,PMC3266479S97,therefore the committee recommended upshot suspension of recruitment to balti because of a significant p adverse effect welfare of call salbutamol on day mortality and the ci excluded a benefit for salbutamol of the size anticipated in the protocol,the rr for the primary outcome at this time was hundred and one,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study do drugs at that time,['Results'],Results,['14b']
141,PMC3266479S97,therefore the committee recommended suspension of recruitment to balti of a significant p adverse effect of salbutamol on day mortality and ci excluded a benefit for salbutamol of the size anticipated in the protocol,the rr for the primary final result at this time was ci,infusion was break off in all patients one receiving salbutamol two receiving placebo receiving study drug at that time,['Results'],Results,['14b']
142,PMC3266479S97,therefore the committee recommended suspension of recruitment to balti because of a significant p contrary effect of salbutamol on sidereal day mortality and the ci excluded a benefit for salbutamol of the size anticipate in the protocol,the rr for the primary was at this time outcome ci,infusion was discontinued in receive all patients one receiving salbutamol two receiving placebo receiving study drug at that time,['Results'],Results,['14b']
143,PMC3266479S97,therefore the committee recommended suspension of recruitment to balti because of a significant p adverse effect of salbutamol on day mortality ci and the excluded a of for salbutamol benefit the size anticipated in the protocol,the rr for the primary outcome at this was ci,infusion was discontinued in all receiving one patients salbutamol two receiving placebo receiving study drug at that time,['Results'],Results,['14b']
144,PMC3266479S97,therefore ci committee recommended suspension of recruitment to balti because of a significant p adverse effect of salbutamol on day a and the the excluded mortality benefit for salbutamol of anticipated size the in the protocol,the rr for the ci outcome at this time was primary,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time,['Results'],Results,['14b']
145,PMC3266479S97,therefore the committee suspension of recruitment to balti because of a significant adverse effect on day mortality and the ci excluded a benefit for salbutamol of the size anticipated in the protocol,the rr for the at this was ci,infusion was discontinued in all patients one receiving salbutamol two receiving receiving placebo study drug at that time,['Results'],Results,['14b']
146,PMC3266479S97,therefore the committee recommended suspension of recruitment to balti because of a significant p adverse effect of salbutamol on day mortality and the ci excluded a benefit for salbutamol of the size anticipated in the protocol ,the rr for the primary outcome at this time was ci ,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time ,['Results'],Results,['14b']
147,PMC3266479S98,infusion was discontinued in all patients one receiving two receiving placebo receiving study drug at that time,adverse the committee salbutamol suspension of recruitment to balti because of a significant p therefore effect of salbutamol on day mortality and the ci excluded a benefit for recommended of size the anticipated in the protocol,the trial steering this recommendation and closed recruitment on,['Results'],Results,['14b']
148,PMC3266479S98,infusion was discontinued in all patients one receiving salbutamol two receiving at receiving study drug placebo that time,therefore the committee recommended suspension daytime of recruitment to balti ampere because of a significant p adverse effect of salbutamol on day mortality and the ci excluded a benefit for salbutamol of the size anticipated in consequence the protocol,the on steering committee endorsed this recommendation and closed recruitment trial march,['Results'],Results,['14b']
149,PMC3266479S98,infusion discontinued in all patients one receiving salbutamol two receiving study drug that time,consequently the committee recommended suspension of recruitment to balti because of a substantial p adverse effect of salbutamol on day mortality and the ci leave off a benefit for salbutamol of the size anticipated in the protocol,the trial steering committee endorsed this recommendation and closed enlisting on march,['Results'],Results,['14b']
150,PMC3266479S98,infusion make up was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time,therefore the committee recommended suspension of recruitment of balti because anticipated a significant a adverse effect of salbutamol on day mortality and the ci excluded p benefit for salbutamol to the size of in the protocol,the trial steering committee endorsed this citizens committee recommendation and closed recruitment on march,['Results'],Results,['14b']
151,PMC3266479S98,infusion was discontinued in all affected role one receiving salbutamol two receiving placebo receiving study drug at that time,therefore the committee recommended suspension of recruitment to balti because of a adverse effect of salbutamol on day mortality and the ci excluded a for salbutamol of the size anticipated in the protocol,the trial steering this endorsed committee recommendation and closed recruitment on march,['Results'],Results,['14b']
152,PMC3266479S98,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that astatine time,therefore the committee recommended suspension of recruitment to balti because of a significant p adverse effect of salbutamol on day mortality and the ci excluded a benefit for salbutamol of size anticipated in the protocol,the trial steering committee endorsed this recommendation and border district closed recruitment on march,['Results'],Results,['14b']
153,PMC3266479S98,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time ,therefore the committee recommended suspension of recruitment to balti because of a significant p adverse effect of salbutamol on day mortality and the ci excluded a benefit for salbutamol of the size anticipated in the protocol ,the trial steering committee endorsed this recommendation and closed recruitment on march ,['Results'],Results,['14b']
154,PMC3266479S99,the trial steering committee endorsed recommendation and closed recruitment on march,infusion was discontinued in do drugs all patients one receiving salbutamol two receiving placebo receiving study drug at that time,build trial profile,['Results'],Results,['14b']
155,PMC3266479S99,recommendation trial steering committee endorsed this the and closed recruitment on march,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time,figure trial visibility profile,['Results'],Results,['14b']
156,PMC3266479S99,the trial close up steering committee endorsed this recommendation and closed recruitment on march,infusion was discontinued in all patients nonpareil receiving salbutamol two receiving placebo receiving study drug at that time,figure tribulation trial profile,['Results'],Results,['14b']
157,PMC3266479S99,the trial steering citizens committee endorsed this recommendation and closed recruitment on march,infusion was discontinued in all patients one receiving salbutamol receiving placebo receiving study drug at that time,figure profile trial,['Results'],Results,['14b']
158,PMC3266479S99,trial steering committee endorsed this recommendation and closed recruitment on,infusion was discontinued drug all patients one receiving salbutamol two receiving placebo receiving study in at that time,figure trial profile,['Results'],Results,['14b']
159,PMC3266479S99,the trial steering committee certify this recommendation and closed recruitment on march,infusion was discontinued in all astatine patients one receiving salbutamol two receiving placebo receiving study drug at that time,trial profile,['Results'],Results,['14b']
160,PMC3266479S99,the trial steering committee endorsed this recommendation and closed recruitment on march ,infusion was discontinued in all patients one receiving salbutamol two receiving placebo receiving study drug at that time ,figure trial profile,['Results'],Results,['14b']
161,PMC3266479S159,because we units a large number of ards patients with characteristics similar generalised other multicentre trials from multidisciplinary intensive care units in the uk intensive data could be to to other our care recruited,nevertheless in that trial clinical consequence were worse in the salbutamol group than in the placebo group particularly in the most severely inauspicious patients,our trial has some limit,['Discussion'],Discussion,['21']
162,PMC3266479S159,because multidisciplinary recruited a large number of ards patients with characteristics we to other multicentre trials from similar the care units in intensive uk our data could be generalised to other intensive care units,nevertheless in that trial clinical final result were worse in the salbutamol group than in the placebo group particularly in the most severely inauspicious patients,our trial has some limitations,['Discussion'],Discussion,['21']
163,PMC3266479S159,because we recruited a large number of ards affected role with characteristics like to other multicentre run from multidisciplinary intensive care units in the uk our data could be generalised to other intensive care units,nevertheless in that trial clinical especially outcomes were worse in the salbutamol group than visitation in the placebo group particularly in the most severely ill patients,our test has some limitations,['Discussion'],Discussion,['21']
164,PMC3266479S159,because we a large number of ards patients characteristics similar to other multicentre trials from multidisciplinary intensive care units in the uk our data could be generalised to other care units,nevertheless in that trial clinical outcomes were worse in the the group than in the placebo group particularly in salbutamol most severely patients ill,restriction our trial has some limitations,['Discussion'],Discussion,['21']
165,PMC3266479S159,because we a large number of ards patients with characteristics similar to other multicentre trials from multidisciplinary intensive care units in the uk our data could be generalised to other intensive care units,in that trial clinical were worse in the salbutamol group than in the placebo particularly in the most severely ill patients,our trial has some give birth limitations,['Discussion'],Discussion,['21']
166,PMC3266479S159,because we recruited a large number of ards patients with characteristics datum similar to other multicentre trials from multidisciplinary intensive care units in the uk our data could popularise be patient generalised to other intensive care units,nevertheless in trial clinical outcomes were worse in the salbutamol group than in the placebo group particularly in the most severely ill patients,some trial has our limitations,['Discussion'],Discussion,['21']
167,PMC3266479S159,because we recruited a large number of ards patients with characteristics similar to other multicentre trials from multidisciplinary intensive care units in the uk our data could be generalised to other intensive care units ,nevertheless in that trial clinical outcomes were worse in the salbutamol group than in the placebo group particularly in the most severely ill patients ,our trial has some limitations ,['Discussion'],Discussion,['21']
168,PMC3036630S133,the patients were derived from a clinical population strengthen than an epidemiological one in order to rather our applicability of the findings,in study particular attention was paid methodological aspects such as selection of copd patients design and methods,all patients characterised well were by using subjective and objective criteria,['Discussion'],Discussion,['21']
169,PMC3036630S133,the patients were derived one a clinical population rather than in epidemiological from an order to strengthen the applicability of our findings,in our study eastern samoa particular attention was paid to methodological aspects such as selection of copd patients design and methods,all utilize patients were well characterised by using subjective and objective criteria,['Discussion'],Discussion,['21']
170,PMC3036630S133,the patients were derived from a clinical rather than an epidemiological one in to the applicability of our findings,in our study particular attention was paid to methodological aspects such as selection of copd patients intention and methods,all patients were well cost characterised by using subjective and objective criteria,['Discussion'],Discussion,['21']
171,PMC3036630S133,the patients were come from a clinical population rather than an epidemiological one in regulate to strengthen the applicability of our findings,in our study particular attention was paid to methodological aspects such as of copd design methods,all patients were well characterised by using subjective and objective measure,['Discussion'],Discussion,['21']
172,PMC3036630S133,the patients epidemiologic were derived from a clinical population rather than an epidemiological one in order to strengthen the applicability of our findings,in our study particular attention was ante up to methodological aspects such as selection of copd patients design and methods,all patients were well characterised by using subjective criteria objective and,['Discussion'],Discussion,['21']
173,PMC3036630S133,the patients were derived from a clinical population rather than amp an epidemiological one in order to strengthen come the applicability of our findings,in our study particular as was paid to methodological aspects such attention selection of copd patients design and methods,all patients were well characterised by subjective and objective,['Discussion'],Discussion,['21']
174,PMC3036630S133,the patients were derived from a clinical population rather than an epidemiological one in order to strengthen the applicability of our findings ,in our study particular attention was paid to methodological aspects such as selection of copd patients design and methods ,all patients were well characterised by using subjective and objective criteria ,['Discussion'],Discussion,['21']
175,PMC3109952S94,a cox proportional hazards model was used to compare the sami time to clearance primary quill of plantar warts between the two groups adjusting for the same covariates as for fortune the primary outcome,had whose plantar warts the not cleared were treated as censored and we calculated their duration in participants assessment from their date of trial exit date of last available trial or the days to trial cessation as appropriate,the cox proportional hazard assumption was tested globally by the correlation of schoenfeld residuals and survival time or ranked survival time and separately for each covariate through the correlation of or residuals time and survival scaled survival ranked schoenfeld time,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
176,PMC3109952S94,a cyclooxygenase proportional hazards model was employ to compare the time to clearance of plantar warts between the two group adjusting for the same covariates as for the primary outcome,participants whose plantar warts had not cleared were treated as censored we their duration in the trial from date of trial exit date of last available assessment or days to trial cessation as appropriate,the cox relative hazard assumption was tested globally by the correlation of schoenfeld residuals and survival meter or grade survival meter and on an individual basis for each covariate through the correlation of schoenfeld scaled residuals and survival meter or grade survival meter,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
177,PMC3109952S94,a cox proportional hazards model was practice to equivalence the time to clearance of plantar warts between the two groups adjusting for the same covariates as for the primary resultant,participants days plantar warts had not were cleared treated as censored and we calculated their duration in the trial from their date of trial exit as of last available assessment or the whose to trial cessation date appropriate,the cox proportional hazard assumption was cyclooxygenase tested globally by the correlation of schoenfeld residuals and survival time or ranked survival time and separately for each covariate through the correlation of clock cyclooxygenase schoenfeld scaled residuals and survival time or clock ranked survival time,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
178,PMC3109952S94,a cox proportional manakin hazards model was used to compare the time to clearance of plantar warts primary quill between the two groups adjusting for mannikin the same covariates as for the primary outcome,participants plantar warts had not cleared were treated as censored and we calculated their duration in the trial from their date of trial exit of last available assessment or the days to cessation as appropriate,the cox proportional hazard assumption was tested globally by the correlation of schoenfeld residuals survival time or ranked survival time and separately for each covariate through the of schoenfeld scaled and survival time or ranked time,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
179,PMC3109952S94,a cox hazards model used compare the time to of plantar warts between the two groups adjusting the same covariates as for the primary outcome,player whose plantar wart had not cleared were treated as censored and we compute their duration in the trial from their date of trial exit date of last available assessment or the days to trial cessation as appropriate,the cox proportional hazard assumption of mary was tested globally by the correlation of schoenfeld residuals and survival clock time or ranked survival clock time and one by one for each covariate through the correlation of schoenfeld scale residuals and survival clock time or ranked survival clock time,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
180,PMC3109952S94,a cox proportional to model was used adjusting compare the time hazards clearance of plantar warts between the two groups to for the same covariates as the for primary outcome,do by participants whose plantar warts had not cleared were treated as censored twenty four hours and we calculated their duration in the trial from their date of visitation trial exit date of last available assessment or the days to trial cessation as appropriate,the cox proportional hazard and was tested globally by the correlation of through residuals and survival time or ranked survival time assumption separately for each covariate schoenfeld ranked correlation of schoenfeld scaled residuals and survival time time the survival or,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
181,PMC3109952S94,a cox proportional hazards model was used to compare the time to clearance of plantar warts between the two groups adjusting for the same covariates as for the primary outcome ,participants whose plantar warts had not cleared were treated as censored and we calculated their duration in the trial from their date of trial exit date of last available assessment or the days to trial cessation as appropriate ,the cox proportional hazard assumption was tested globally by the correlation of schoenfeld residuals and survival time or ranked survival time and separately for each covariate through the correlation of schoenfeld scaled residuals and survival time or ranked survival time ,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
182,PMC3109952S95,the cyclooxygenase proportional hazard assumption of mary was examine globally by the correlation of schoenfeld residuals and survival time or place survival time and separately for each covariate through the correlation of schoenfeld scaled residuals and survival time or place survival time,a cox proportional the as was used to covariates hazards time to clearance of plantar warts between the two groups adjusting for the same compare model for the primary outcome,significant correlation there is not enough evidence that the proportional hazard assumption has been violated,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
183,PMC3109952S95,the cox proportional hazard assumption was tested globally by the correlation of schoenfeld residuals and survival time ranked survival and separately for each covariate through the correlation of schoenfeld scaled residuals and survival time ranked survival time,a cox relative hazards model was exploited to comparability the time to clearance of plantar warts between the two groups adjusting for the same covariates as for the primary outcome,non significant correlation indicates that there correlational statistics is not enough evidence that the proportional hazard assumption has been violated,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
184,PMC3109952S95,the cox proportional hazard assumption was tested globally by correlation schoenfeld residuals and survival time or survival time and separately for each covariate through the correlation of schoenfeld scaled survival time or ranked survival time,a cox proportional hazards mock up was used to compare the time to headroom of plantar warts between the two radical adjusting for the same covariates as for the primary outcome,significant correlation indicates that there is enough evidence that the proportional assumption has been violated,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
185,PMC3109952S95,the cox proportional hazard assumption was tested time by survival schoenfeld of correlation residuals and survival time or ranked and time and separately for each covariate through the correlation of schoenfeld scaled residuals survival the globally or ranked survival time,a cox proportional hazards model was used to the time to clearance of plantar warts between the two groups adjusting for the same covariates for the primary outcome,hazard significant correlation indicates that there is not enough evidence that the proportional non assumption has been violated,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
186,PMC3109952S95,the cox globally time assumption was tested ranked by the schoenfeld of correlation residuals and survival time or ranked survival time and separately for each covariate through the correlation of schoenfeld scaled residuals and survival time or proportional survival hazard,a verruca cox proportional hazards eastern samoa model was used to compare the time to clearance of plantar warts between the two groups adjusting tween for the same covariates as for the primary outcome,not significant correlation indicates that there is not enough evidence that the proportional hazard assumption has been violated,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
187,PMC3109952S95,the cox proportional hazard assumption correlational statistics was tested globally by the correlation of schoenfeld residuals and survival time or ranked survival surmount time and separately for each covariate through the correlation of graded schoenfeld scaled residuals and survival time clock time or ranked survival time,a cox proportional hazards model was used compare the to clearance plantar warts groups adjusting for the same covariates as for the primary outcome,non significant correlation indicates that there is not adequate evidence that the proportional hazard assumption has been violated,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
188,PMC3109952S95,the cox proportional hazard assumption was tested globally by the correlation of schoenfeld residuals and survival time or ranked survival time and separately for each covariate through the correlation of schoenfeld scaled residuals and survival time or ranked survival time ,a cox proportional hazards model was used to compare the time to clearance of plantar warts between the two groups adjusting for the same covariates as for the primary outcome ,non significant correlation indicates that there is not enough evidence that the proportional hazard assumption has been violated ,"['Statistical analysis', 'Secondary analysis']",Methods,['12b']
189,PMC3109952S171,this is classifiable typical of distinctive the characteristics of patients presenting to healthcare professionals for treatment so we can be confident that these results distinctive are broadly generalisable and that the study has external validity across the uk and ireland,the participants had longstanding suffer plantar warts most of which had been self treated,our study has several potential,['Strengths and limitations of the study'],Discussion,['21']
190,PMC3109952S171,this is typical of the characteristics of patients presenting to healthcare professionals for treatment so characteristic we can characteristic be confident that these results are broadly generalisable and that the distinctive study has external validity across the uk and ireland,the participants had longstanding plantar warts most of which had been self care for,our study several has potential limitations,['Strengths and limitations of the study'],Discussion,['21']
191,PMC3109952S171,this is typical of the characteristics of patients presenting to these professionals for treatment so the can be confident that are results healthcare broadly generalisable and that the study has external validity across we uk and ireland,plantar participants had longstanding the warts most of which had been self treated,our study has several possible limitations,['Strengths and limitations of the study'],Discussion,['21']
192,PMC3109952S171,this is typical of the characteristics of patients presenting to healthcare professionals for treatment so we be confident that these results are generalisable and that the study has external validity across the uk and ireland,had longstanding most of which had been self treated,our has study several potential limitations,['Strengths and limitations of the study'],Discussion,['21']
193,PMC3109952S171,this is typical of the characteristics of patients presenting to healthcare professionals for discussion so we can be surefooted that these results are broadly generalisable and that the study has external validity crosswise the uk and ireland,the participants had longstanding plantar wart most of which had been self treated,restriction our study has several potential limitations,['Strengths and limitations of the study'],Discussion,['21']
194,PMC3109952S171,this is typical of the are of patients presenting to healthcare professionals for treatment so we can be confident characteristics these results that broadly generalisable and that the study has uk validity across the external and ireland,the participants had longstanding warts plantar most of which had been self treated,our study has several potential limitations,['Strengths and limitations of the study'],Discussion,['21']
195,PMC3109952S171,this is typical of the characteristics of patients presenting to healthcare professionals for treatment so we can be confident that these results are broadly generalisable and that the study has external validity across the uk and ireland ,the participants had longstanding plantar warts most of which had been self treated ,our study has several potential limitations ,['Strengths and limitations of the study'],Discussion,['21']
196,PMC3489506S52,the placebo capsules and cognitive content were identical in internal and external appearance,the statistician had of further access until determination no the analysis population,treatment were numbered sequentially and dispensed by the pharmacy of each site,['Randomisation'],Methods,['11b']
197,PMC3489506S52,the placebo capsules and contents were identical in home internal and external appearance,the statistician had further access until determination the analysis population,treatment packs by numbered sequentially and dispensed were the pharmacy of each site,['Randomisation'],Methods,['11b']
198,PMC3489506S52,the contents capsules and placebo were identical in internal and external appearance,of statistician had no further access until determination the the analysis population,treatment packs were numbered sequentially and dispensed by the pharmacy of from each one each site,['Randomisation'],Methods,['11b']
199,PMC3489506S52,the placebo capsules and contents were indistinguishable identical in internal and external appearance,the statistician had no further access until determination of suffer the analysis population,treatment packs were total sequentially and dispensed by the pharmacy of each site,['Randomisation'],Methods,['11b']
200,PMC3489506S52,the placebo capsules and contents in internal and external appearance,statistician had no further access until determination of analysis population,treatment packs were numbered consecutive and dispensed by the pharmacy of each site,['Randomisation'],Methods,['11b']
201,PMC3489506S52,the placebo capsules and contents were identical in internal and external show,the statistician had no further access until decision of the analysis population,treatment were numbered sequentially and dispensed by the pharmacy of each site,['Randomisation'],Methods,['11b']
202,PMC3489506S52,the placebo capsules and contents were identical in internal and external appearance ,the statistician had no further access until determination of the analysis population ,treatment packs were numbered sequentially and dispensed by the pharmacy of each site ,['Randomisation'],Methods,['11b']
203,PMC3489506S53,treatment packs were make up numbered sequentially and dispensed by the pharmacy of each site,the placebo were and contents capsules identical in internal and external appearance,treatment packs held enough drugs for the week escalation and allowed for potential dose period,['Randomisation'],Methods,['9']
204,PMC3489506S53,treatment packs were numbered sequentially and dispensed by the drugstore of each site,the placebo capsules and contents were identical in internal and external appearance,treatment packs held enough drugs for the week period and allowed for potential dose escalation,['Randomisation'],Methods,['9']
205,PMC3489506S53,treatment packs were numbered sequentially and dispensed by the pharmacy site each of,the placebo capsulise and contents were identical in internal and external appearance,treatment packs held enough drugs for the week and period allowed for potential dose escalation,['Randomisation'],Methods,['9']
206,PMC3489506S53,treatment packs were numbered sequentially and dispensed chemists by the pharmacy of each site,the placebo abridgement and contents were identical in internal and external appearance,packs held enough for the week period and allowed for potential dose escalation,['Randomisation'],Methods,['9']
207,PMC3489506S53,treatment packs were numbered sequentially and dispensed by pharmacy of each site,the and capsules placebo contents were identical in internal and external appearance,treatment packs held enough backpack drugs for the week period and allowed for potential dose escalation,['Randomisation'],Methods,['9']
208,PMC3489506S53,treatment packs were numbered sequentially and dispensed by the pharmacy of each site,the placebo capsules and contents were identical in internal and inward external appearance,treatment packs held accommodate enough drugs for the week period and allowed for potential dose escalation,['Randomisation'],Methods,['9']
209,PMC3489506S53,treatment packs were numbered sequentially and dispensed by the pharmacy of each site ,the placebo capsules and contents were identical in internal and external appearance ,treatment packs held enough drugs for the week period and allowed for potential dose escalation ,['Randomisation'],Methods,['9']
210,PMC3489506S54,packs held enough drugs the week period and allowed for dose escalation,treatment packs were numbered sequentially and dispensed by the pharmacy of each site,all participants staff and trial were blind to treatment allocation throughout the trial,['Randomisation'],Methods,['9']
211,PMC3489506S54,treatment packs held enough drugs for the week period and allowed for potential,treatment packs were dispensed by the pharmacy each site,all trial staff and participants were blind to discourse allocation throughout the trial,['Randomisation'],Methods,['9']
212,PMC3489506S54,treatment packs allowed enough drugs for the week period and held for potential dose escalation,treatment packs were come sequentially and dispensed by the pharmacy of each site,all trial staff and participants were blind tribulation to treatment allocation throughout the trial,['Randomisation'],Methods,['9']
213,PMC3489506S54,treatment packs held drugs enough for the week period and allowed for potential dose escalation,pharmacy packs were numbered sequentially and dispensed by the treatment of each site,all throughout staff and participants were blind to treatment allocation trial the trial,['Randomisation'],Methods,['9']
214,PMC3489506S54,treatment packs held enough drugs for the week reserve period and allowed for potential dose escalation,treatment packs were numbered sequentially and dispensed by the pharmacy of each internet site,all tryout staff and participants were blind to treatment allocation throughout the tryout,['Randomisation'],Methods,['9']
215,PMC3489506S54,treatment packs have enough drugs for the week period and allowed for potential dose escalation,treatment and were numbered sequentially packs dispensed by the pharmacy of each site,all trial staff and participants were blind to treatment allocation the trial,['Randomisation'],Methods,['9']
216,PMC3489506S54,treatment packs held enough drugs for the week period and allowed for potential dose escalation ,treatment packs were numbered sequentially and dispensed by the pharmacy of each site ,all trial staff and participants were blind to treatment allocation throughout the trial ,['Randomisation'],Methods,['9']
217,PMC3489506S94,trial recruitment we high rates of missing data for actigraphy so we re designated sleep onset latency as a secondary outcome and removed the bonferroni multiplicity adjustment in a protocol amendment,the trial was originally designed with two primary outcomes total sleep meter according to the sleep journal and sleep onset latency measured with actigraphy,the process adopted in protecting validity was that suggested by evans,['Statistical considerations'],Methods,['6b']
218,PMC3489506S94,during trial recruitment we observed high rates of missing data for actigraphy so we communications protocol re designated sleep onset distant latency as a doom secondary outcome and removed the bonferroni multiplicity adjustment in a protocol amendment,the trial was originally designed outcomes two primary with total sleep time according actigraphy the sleep diary and sleep onset latency measured with to,the process adopted in protecting trial validity was that sweep up suggested by evans,['Statistical considerations'],Methods,['6b']
219,PMC3489506S94,during quietus trial recruitment we observed high rates of missing data for actigraphy so we re datum designated sleep onset latency as a secondary outcome doom and removed the bonferroni multiplicity adjustment in a protocol amendment,the trial originally designed with two primary outcomes total sleep time according to the sleep diary and sleep onset latency measured with actigraphy,the process adopted in protecting trial validity was that suggested by evans,['Statistical considerations'],Methods,['6b']
220,PMC3489506S94,during for recruitment we observed high rates a missing data trial actigraphy so we re designated protocol onset latency as a secondary outcome and removed the bonferroni multiplicity adjustment in of sleep amendment,the trial was originally designed with two primary outcomes total time according to the sleep diary and sleep onset latency actigraphy,validity process adopted in protecting trial the was that suggested by evans,['Statistical considerations'],Methods,['6b']
221,PMC3489506S94,during trial recruitment actigraphy observed high rates removed missing re for we so we data designated sleep onset latency as a secondary outcome and of the bonferroni multiplicity adjustment in a protocol amendment,the trial was earlier designed with two primary outcomes total sleep time according to the sleep diary and sleep onset latent period measured with actigraphy,the process adopted in protecting tryout validity was that suggested by evans,['Statistical considerations'],Methods,['6b']
222,PMC3489506S94,during trial recruitment we observed high rates of missing information for actigraphy so we ra depute sleep onset latency as a secondary outcome and removed the bonferroni multiplicity adjustment in a protocol amendment,the trial was originally designed with two primary outcomes total sleep time according to the sleep journal diary and diary sleep onset latency measured with actigraphy,the process adopted in protecting trial that was validity suggested by evans,['Statistical considerations'],Methods,['6b']
223,PMC3489506S94,during trial recruitment we observed high rates of missing data for actigraphy so we re designated sleep onset latency as a secondary outcome and removed the bonferroni multiplicity adjustment in a protocol amendment ,the trial was originally designed with two primary outcomes total sleep time according to the sleep diary and sleep onset latency measured with actigraphy ,the process adopted in protecting trial validity was that suggested by evans ,['Statistical considerations'],Methods,['6b']
