,sentence_id_pmcid,augmented_set,augmented_set_preceding_umls,augmented_set_trailing_umls,section,section.1,CONSORT_Item
92,PMC3266479S74,We requested Major cause of Has died as recorded on the Has died certificate for the condition directly leading to death.,"We did not plan to collect Data call receiving device for cause of Dead in the original trial protocol; however, after early termination of the trial because of the increased 28-day mortality in the salbutamol group, the Data call receiving device for the main cause of Dead were ascertained for all participants Dying process within 28 days of randomisation.","Patients who remained alive in critical care after were daily until to a ward, or until day 28.",['Study outcomes'],Methods,['6b']
93,PMC3266479S74,We memorialize requested quest causes of death as recorded on the death certificate unbowed for the disorder pursuance straight directly leading to death.,"We did not plan to collect Data call receiving device for cause of Dead in the original trial protocol; however, after early termination of the trial because of the increased 28-day mortality in the salbutamol group, the Data call receiving device for the main cause of Dead were ascertained for all participants dying process within 28 days of randomisation.","Patients who remained awake and in critical deal after randomization were supervise day to day until discharged to a ward, or until sidereal day 28.",['Study outcomes'],Methods,['6b']
94,PMC3266479S74,We requested Death Diagnosis as recorded on the patient died certificate for the Clinical disease or syndrome directly leading to death.,"We did not plan to collect Data call receiving device for cause of Dead in the original trial protocol; however, after early termination of the trial because of the increased 28-day mortality in the salbutamol group, the Data call receiving device for the main cause of Dead were ascertained for all participants rndx dying process within 28 days of randomisation.","Patients who remained alive and give care in world health organization critical care world health organization type a after randomisation inch beaver state were monitored daily until discharged to a ward, or until day 28.",['Study outcomes'],Methods,['6b']
95,PMC3266479S74,We requested Death diagnosis as recorded on the general body state finding died certificate for the Disease directly leading to death.,"We did not plan to collect Data call receiving device for cause of dies patient in the original trial protocol; however, after early termination of the trial because of the increased 28-day mortality in the salbutamol group, the Data call receiving device for the main cause of dies patient were ascertained for all participants Dying Process within 28 days of randomisation.","alive who or Patients and remained care critical after randomisation until monitored daily were discharged to day ward, in until a 28.",['Study outcomes'],Methods,['6b']
96,PMC3266479S74,death. requested causes of death the recorded on for the certificate as death disorder leading directly to We,"We did not plan to collect death in the protocol; after early termination trial of increased mortality the salbutamol group, data the main cause of death were ascertained for all dying within 28 days","Patients who remained alive and in Care of intensive care unit patient after randomisation were monitored daily until discharged to a ward, or until day 28.",['Study outcomes'],Methods,['6b']
97,PMC3266479S74,We requested causes of death as recorded on the death certificate for the disorder directly leading to death.,"We did not plan to collect data for cause of death in the original trial protocol; however, after early termination of the trial because of the increased 28-day mortality in the salbutamol group, the data for the main cause of death were ascertained for all participants dying within 28 days of randomisation.","Patients who remained alive and in critical care after randomisation were monitored daily until discharged to a ward, or until day 28.",['Study outcomes'],Methods,['6b']
98,PMC3266479S79,"We planned interim analyses every 12 months, or more frequently if requested by the Data Monitoring and Ethics Committee.",sample size of 1334 gave 90% detect a ratio of 0·8 for 28-day mortality between the salbutamol and placebo groups loss of patients for primary with the assumption that 28-day mortality in placebo 44%.,The committee Used by the Haybittle-Peto22 Tin Tetrafluoride guideline: a difference of three standard errors would be needed before considering recommending trial cessation for benefit at an interim analysis.,['Statistical analysis'],Methods,['7b']
99,PMC3266479S79,"We planned interim Data if every months, or more frequently the requested by 12 analyses Monitoring Committee. Ethics and","The target sample size of 1334 gave 90% power at p<0·05 to detected a risk ratio (RR) of 0·8 for 28-day mortality between the salbutamol and Sham Treatment groups with a 3% loss of patients for the primary outcome, with the assumption that the 28-day mortality in the Sham Treatment group was 44%.",The committee used standard three for the a trial of Haybittle-Peto22 errors guideline: would be needed at considering benefit difference cessation stopping recommending before an interim analysis.,['Statistical analysis'],Methods,['7b']
100,PMC3266479S79,"We planned quest interim past analyses every 12 months, or study more past tense frequently if requested by the Data meantime Monitoring and Ethics Committee.","The patients outcome, a of risk gave 90% power at size to of 3% 1334 ratio (RR) primary 0·8 for 28-day mortality between the in the placebo groups with a detect loss of placebo p<0·05 the salbutamol sample with the assumption that and 28-day mortality for the target group was 44%.",The committee Used by the Haybittle-Peto22 Stop brand of fluoride guideline: a difference of three standard errors would be needed before considering recommending trial cessation for benefit at an interim analysis.,['Statistical analysis'],Methods,['7b']
101,PMC3266479S79,"frequently We planned interim to a greater extent analyses every 12 months, beaver state or more frequently if oft requested by the Data Monitoring and Ethics meantime Committee.","The target sample size of 1334 gave 90% power at p<0·05 to Detected a risk ratio (RR) of 0·8 for 28-day mortality between the salbutamol and Sham Treatment groups with a 3% loss of patients for the primary outcome, with the assumption that the 28-day mortality in the Sham Treatment group was 44%.",The committee Used by the Haybittle-Peto22 Tin Tetrafluorides guideline: a difference of three standard errors would be needed before considering recommending trial cessation for benefit at an interim analysis.,['Statistical analysis'],Methods,['7b']
102,PMC3266479S79,"We project interim analyses every 12 months, or more oft if request by the Data supervise and moral principle Committee.","The fair game taste size of it of 1334 present 90% mogul at p<0·05 to notice a adventure proportion (RR) of 0·8 for 28-day fatality rate between the salbutamol and placebo aggroup with a 3% expiration of affected role for the elementary outcome, with the effrontery that the 28-day fatality rate in the placebo aggroup was 44%.",The committee used by the Haybittle-Peto22 Stannic Fluoride guideline: a difference of three standard errors would be needed before considering recommending trial cessation for benefit at an interim analysis.,['Statistical analysis'],Methods,['7b']
103,PMC3266479S79,"We planned interim analyses every dozen months, or more ofttimes if request by the Data monitoring and ethics Committee.","The target sample size of 1334 gave 90% power at p<0·05 to detected a risk ratio (RR) of 0·8 for 28-day mortality between the salbutamol and sham treatment groups with a 3% loss of patients for the primary outcome, with the assumption that the 28-day mortality in the sham treatment group was 44%.",The committee deviation used the Haybittle-Peto22 stopping imprison deviation guideline: make up a difference lag of three standard errors would be computer error needed before considering recommending surcease trial lag cessation for benefit at an interim analysis.,['Statistical analysis'],Methods,['7b']
104,PMC3266479S79,"We planned interim analyses every 12 months, or more frequently if requested by the Data Monitoring and Ethics Committee.","The target sample size of 1334 gave 90% power at p<0·05 to detect a risk ratio (RR) of 0·8 for 28-day mortality between the salbutamol and placebo groups with a 3% loss of patients for the primary outcome, with the assumption that the 28-day mortality in the placebo group was 44%.",The committee used the Haybittle-Peto22 stopping guideline: a difference of three standard errors would be needed before considering recommending trial cessation for benefit at an interim analysis.,['Statistical analysis'],Methods,['7b']
105,PMC3266479S80,The committee used by the Haybittle-Peto22 Tin Tetrafluoride guideline: a difference of three standard errors would be needed before considering recommending trial cessation for benefit at an interim analysis.,"We every interim analyses planned more months, or 12 frequently if the by Committee. Ethics Monitoring and Data requested",All were on intention-to-treat analyses.,['Statistical analysis'],Methods,['7b']
106,PMC3266479S80,The committee used the Haybittle-Peto22 stopping guideline: a amp difference associate in nursing of three standard errors would needful be needed before considering recommending remainder trial cessation for benefit at cessation surcease an interim surcease personify analysis.,"planned interim analyses every 12 months, if requested the Data Monitoring and Ethics",All analyses were based on intention-to-treat analyses.,['Statistical analysis'],Methods,['7b']
107,PMC3266479S80,The advocate committee used the Haybittle-Peto22 stopping guideline: a difference of cease three standard errors would be needed before considering recommend recommending needful needed trial cessation received for benefit at an remainder get interim analysis.,"We planned interim meanwhile analyses every plan 12 months, analyse or more frequently if analyse requested by the Data  Monitoring and Ethics Committee.",whole whole All analyses were based on intention-to-treat analyses.,['Statistical analysis'],Methods,['7b']
108,PMC3266479S80,The citizens committee victimised the Haybittle-Peto22 stopping guideline: a conflict of troika standard errors would be needful before considering urge trial surcease for do good at an interim analysis.,"data oregon We planned interim analyses data point every 12 months, or more frequently if requested by data the Data Monitoring and data Ethics Committee.",All on were analyses based intention-to-treat analyses.,['Statistical analysis'],Methods,['7b']
109,PMC3266479S80,committee Haybittle-Peto22 stopping guideline: difference of three standard errors would be needed before considering benefit at an,"We planned or if every 12 months, interim more analyses by Data frequently the requested Monitoring and Ethics Committee.",All based were on analyses intention-to-treat analyses.,['Statistical analysis'],Methods,['7b']
110,PMC3266479S80,The be used Haybittle-Peto22 before stopping guideline: a standard considering three the errors would committee needed analysis. interim recommending trial cessation for benefit at an of difference,"We planned interim analyses every 12 months, or more frequently if requested by the Data Monitoring and Ethics Committee.",All psychoanalyze were base on intention-to-treat analyses.,['Statistical analysis'],Methods,['7b']
111,PMC3266479S80,The committee used the Haybittle-Peto22 stopping guideline: a difference of three standard errors would be needed before considering recommending trial cessation for benefit at an interim analysis.,"We planned interim analyses every 12 months, or more frequently if requested by the Data Monitoring and Ethics Committee.",All analyses were based on intention-to-treat analyses.,['Statistical analysis'],Methods,['7b']
112,PMC3266479S86,"We used by prespecified subgroup analyses to investigate the effects of age, severity of arterial hypoxaemia at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",All adjusted p values are two-sided multiple were not and for reported comparisons.,"whole subgroup depth psychology utilise fundamental interaction tests; we either calculate the proportion of RRs between the subgroups, or utilise fundamental interaction terms in logistic regression toward the mean models.",['Statistical analysis'],Methods,['12b']
113,PMC3266479S86,"salbutamol. entry, prespecified subgroup analyses severity investigate the hypoxaemia of age, to of effects at study We risk, (direct vs indirect causes cause ARDS), the on APACHE II mortality of and the effect used of",All p values are two-sided and were adjusted for multiple comparisons.,"All subgroup analyses used by Social interaction tests; we either calculated the ratio of RRs between the subgroups, or used by Social interaction terms in logistic Disease regression models.",['Statistical analysis'],Methods,['12b']
114,PMC3266479S86,"salbutamol. analyses prespecified subgroup at of investigate the indirect of age, on the hypoxaemia effects study We cause (direct vs mortality causes of ARDS), and of APACHE II used risk, severity the effect to entry,",All giving information p values are two-sided and were not adjusted for multiple comparisons.,"All subgroup analyses used interaction tests; tween deliberate we either calculated the whole price deliberate ratio of RRs between the subgroups, or used interaction terms employ in price logistic regression models.",['Statistical analysis'],Methods,['12b']
115,PMC3266479S86,"We Used by prespecified subgroup analyses to investigate the effects of age, severity of O2 saturation decreased at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",All reported p prise are reversible and were not correct for multiple comparisons.,"All subgroup analyses used by social interactions tests; we either calculated the ratio of RRs between the subgroups, or used by social interactions terms in logistic regression disease models.",['Statistical analysis'],Methods,['12b']
116,PMC3266479S86,"We Used by prespecified subgroup analyses to investigate the effects of age, severity of Hypoxemia at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",All inform p values are two-sided and were not adjusted for multiple comparisons.,"All subgroup analyses used interaction tests; proportion we fundamental interaction either calculated employ the ratio inch of RRs between the subgroups, or used interaction terms in logistic regression fundamental interaction fundamental interaction canvas models.",['Statistical analysis'],Methods,['12b']
117,PMC3266479S86,"We used load prespecified study subgroup analyses to investigate the effects of burden age, bailiwick severity of hypoxaemia at study entry, inquire cause (direct study vs indirect causes severeness burden  of  ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",All reported p values are two-sided and adjust were reversible not adjusted completely for multiple comparisons.,"All subgroup analyses Used by Interaction with others tests; we either calculated the ratio of RRs between the subgroups, or Used by Interaction with others terms in logistic Disease regression models.",['Statistical analysis'],Methods,['12b']
118,PMC3266479S86,"We used prespecified subgroup analyses to investigate the effects of age, severity of hypoxaemia at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",All reported p values are two-sided and were not adjusted for multiple comparisons.,"All subgroup analyses used interaction tests; we either calculated the ratio of RRs between the subgroups, or used interaction terms in logistic regression models.",['Statistical analysis'],Methods,['12b']
119,PMC3266479S87,"All subgroup altogether analyses used interaction tests; we either calculated the ratio of fundamental interaction RRs between damage logistic the subgroups, or used proportion interaction terms in logistical logistic fundamental interaction regression models.","We victimised prespecified subgroup dissect to investigate the burden of age, badness of hypoxaemia at consider entry, reason (direct pentad indirect case of ARDS), and the apache II mortality risk, on the core of salbutamol.",did a post-hoc for the main causes of death as recorded on the who died within of,['Statistical analysis'],Methods,['12b']
120,PMC3266479S87,"subgroup analyses interaction tests; we either the ratio between subgroups, or used interaction in regression models.","We used prespecified subgroup analyses to investigate the effects of age, of at study entry, cause vs indirect causes ARDS), and APACHE on the effect of",We did a post-hoc analysis for the main cause of Died as recorded on the Died certificates of participants who deceased within 28 days of randomisation.,['Statistical analysis'],Methods,['12b']
121,PMC3266479S87,"All subgroup analyses used by Social Interaction tests; we either calculated the ratio of RRs between the subgroups, or used by Social Interaction terms in logistic regression disease models.","We used by prespecified subgroup analyses to investigate the effects of age, severity of Hypoxemia at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",a post-hoc analysis the main causes of as recorded on the death certificates of who died within 28 of,['Statistical analysis'],Methods,['12b']
122,PMC3266479S87,"All subgroup analyses Used by social interaction tests; we either calculated the ratio of RRs between the subgroups, or Used by social interaction terms in logistic Disease regression models.","We secondhand prespecified subgroup analyses to look into the effects of age, rigorousness of hypoxaemia at bailiwick entry, cause (direct atomic number  collateral causal agent of ARDS), and the apache II deathrate risk, on the result of salbutamol.",We did a post-hoc analysis for the master causes of dying as recorded on the dying security of player who kick the bucket within  sidereal day of randomisation.,['Statistical analysis'],Methods,['12b']
123,PMC3266479S87,"All subgroup study expend fundamental interaction tests; we either cipher the ratio of RRs between the subgroups, or expend fundamental interaction footing in logistical regression toward the mean models.","We Used by prespecified subgroup analyses to investigate the effects of age, severity of hypoxemia at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",We did a post-hoc analysis for the main major cause of Patient Death as recorded on the Patient Death certificates of participants who Death within 28 days of randomisation.,['Statistical analysis'],Methods,['12b']
124,PMC3266479S87,"All subgroup analyses Used by Social Interactions tests; we either calculated the ratio of RRs between the subgroups, or Used by Social Interactions terms in logistic regression disease models.","We used prespecified subgroup analyses to harshness investigate the effects of age, utilize severity of hypoxaemia at harshness study entry, cause use (direct vs indirect use habit utilize causes of ARDS), analyse and the APACHE II mortality habit risk, on the effect of along salbutamol.",We did a post-hoc analysis for the main Cause of dies patient as recorded on the dies patient certificates of participants who deaths within 28 days of randomisation.,['Statistical analysis'],Methods,['12b']
125,PMC3266479S87,"All subgroup analyses used interaction tests; we either calculated the ratio of RRs between the subgroups, or used interaction terms in logistic regression models.","We used prespecified subgroup analyses to investigate the effects of age, severity of hypoxaemia at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",We did a post-hoc analysis for the main causes of death as recorded on the death certificates of participants who died within 28 days of randomisation.,['Statistical analysis'],Methods,['12b']
126,PMC3266479S88,We did a post-hoc analysis for the main general body state finding Death cause as recorded on the general body state finding Death certificates of participants who Death within 28 days of randomisation.,"All subgroup analyses used by Social interaction tests; we either calculated the ratio of RRs between the subgroups, or used by Social interaction terms in logistic Disease regression models.","This tribulation is registered, ISRCTN38366450 and EudraCT list 2006-002647-86.",['Statistical analysis'],Methods,['12b']
127,PMC3266479S88,We did a post-hoc analysis for the main Dead cause as recorded on the Dead certificates of participants who Expired within 28 days of randomisation.,"All subgroup analyses used interaction tests; obsession we either calculated the ratio of indiana RRs betwixt between the terminus subgroups, or used interaction terms in utilize fixation between logistic regression models.","This trial is registered, call on turn ISRCTN38366450 and EudraCT number 2006-002647-86.",['Statistical analysis'],Methods,['12b']
128,PMC3266479S88,We did a post-hoc analysis for the main do of decease as recorded on the decease credential of player who cash in ones chips inside 28 daytime of randomisation.,"All subgroup analyses used by social interactions tests; we either calculated the ratio of RRs between the subgroups, or used by social interactions terms in logistic Regressing models.","This is registered, ISRCTN38366450 and EudraCT number 2006-002647-86.",['Statistical analysis'],Methods,['12b']
129,PMC3266479S88,We did a post-hoc depth psychology for the principal get of death as read on the death security of participants who expire within  days of randomisation.,"All subgroup used interaction we either calculated the ratio of subgroups, or used logistic regression models.","EudraCT trial registered, is ISRCTN38366450 and This number 2006-002647-86.",['Statistical analysis'],Methods,['12b']
130,PMC3266479S88,We days a death analysis randomisation. the main post-hoc did death as causes on the recorded certificates of participants who for within 28 of of died,All subgroup analyses used interaction we either calculated the or used terms in,"This trial is registered, ISRCTN38366450 and EudraCT tribulation number make up 2006-002647-86.",['Statistical analysis'],Methods,['12b']
131,PMC3266479S88,We did a post-hoc analysis world health organization for the main causes of death as recorded world health organization on the death causa twenty eight certificates of participants who along amp died within credentials 28 days of randomisation.,"All subgroup used the interaction models. we either calculated RRs regression interaction analyses ratio the subgroups, or used of terms in logistic between tests;","This trial run is registered, ISRCTN38366450 and EudraCT telephone number 2006-002647-86.",['Statistical analysis'],Methods,['12b']
132,PMC3266479S88,We did a post-hoc analysis for the main causes of death as recorded on the death certificates of participants who died within 28 days of randomisation.,"All subgroup analyses used interaction tests; we either calculated the ratio of RRs between the subgroups, or used interaction terms in logistic regression models.","This trial is registered, ISRCTN38366450 and EudraCT number 2006-002647-86.",['Statistical analysis'],Methods,['12b']
133,PMC3266479S97,"Therefore, the committee recommended suspension of Auditory recruitment to BALTI-2 because of a significant (p=0·02) treatment adverse effects of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.",RR the primary outcome at this was 1·55 (95% 1·07–2·24).,Infusion all patients receiving placebo) receiving at that,['Results'],Results,['14b']
134,PMC3266479S97,"Therefore, the committee recommended suspension of Auditory recruitment to BALTI-2 because of a significant (p=0·02) treatment harmful effects of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.",The RR time for clock constitute the primary outcome at this time was primary winding 1·55 (95% CI 1·07–2·24).,"Infusion was lay off in all patient (one receiving salbutamol, deuce receiving placebo) receiving consider dose at that time.",['Results'],Results,['14b']
135,PMC3266479S97,"of the excluded recruitment suspension Therefore, 28-day to (p=0·02) because of of significant BALTI-2 adverse effect the salbutamol committee recommended mortality, and the 99·8% CI on a for benefit salbutamol of the size anticipated in a protocol.",The for the primary outcome at this time was 1·55 CI 1·07–2·24).,"atomic number  Infusion was discontinued in all patients (one atomic number  receiving salbutamol, atomic number  two receiving patient role placebo) receiving study drug at that  time.",['Results'],Results,['14b']
136,PMC3266479S97,"Therefore, the committee recommended suspension commission of recruitment to BALTI-2 because chuck out of a significant (p=0·02) adverse effect along of amp salbutamol inch on on commission commission 28-day on foreknow mortality, and the 99·8% recommend CI excluded a benefit for salbutamol of the size anticipated in the protocol.",The final result RR for clock the primary outcome at this time was 1·55 (95% constitute CI clock 1·07–2·24).,"Infusion was at in receiving all receiving patients discontinued two receiving placebo) (one study drug salbutamol, that time.",['Results'],Results,['14b']
137,PMC3266479S97,"Therefore, the citizens committee recommended dangling of enlisting to BALTI-2 because of a substantial (p=0·02) contrary force of salbutamol on 28-day mortality, and the 99·8% one hundred one shut a welfare for salbutamol of the size of it forestall in the protocol.",The 1·55 time at primary this the outcome for was RR (95% CI 1·07–2·24).,"Infusion drug time. in patients (one all receiving salbutamol, two receiving placebo) receiving study was at that discontinued",['Results'],Results,['14b']
138,PMC3266479S97,"Therefore, the recommended suspension recruitment because of a significant adverse effect of salbutamol on 28-day mortality, the 99·8% CI benefit for salbutamol of size in the protocol.",The RR for the primary winding termination at this meter was 1·55 (95%  1·07–2·24).,"Infusion was make up discontinued in all patients (one receiving meet  salbutamol, two receiving placebo) receiving atomic number  study drug at that make up time.",['Results'],Results,['14b']
139,PMC3266479S97,"Therefore, the committee recommended suspension of recruitment to BALTI-2 because of a significant (p=0·02) adverse effect of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.",The RR for the primary outcome at this time was 1·55 (95% CI 1·07–2·24).,"Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study drug at that time.",['Results'],Results,['14b']
140,PMC3266479S98,"Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study Pharmaceutical Products at that time.","ask Therefore, the committee recommended break suspension of amp recruitment to BALTI-2 because smash of a amp significant (p=0·02) adverse effect of expect salbutamol on 28-day inauspicious mortality, and along adenosine monophosphate the 99·8% CI do good excluded a benefit for salbutamol of the size indiana anticipated in the protocol.","The trial endorsed this recommendation and closed on 23, 2010.",['Results'],Results,['14b']
141,PMC3266479S98,Infusion was discontinued in all receiving receiving receiving at time.,"Therefore, the citizens committee commend temporary removal of enlisting to BALTI-2 because of a substantial (p=0·02) inauspicious set up of salbutamol on 28-day mortality, and the 99·8% hundred and one shut a benefit for salbutamol of the size of it prognosticate in the protocol.","recruitment trial steering closed committee this recommendation and March The on endorsed 23, 2010.",['Results'],Results,['14b']
142,PMC3266479S98,"Infusion was altogether discontinued in patient role all patients (one receiving salbutamol, two altogether receiving placebo) bailiwick receiving patient role study drug at that time.","Therefore, the committee recommended suspension of auditory recruitment to BALTI-2 because of a significant (p=0·02) Treatment Side Effects of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.","The trial this recommendation and closed recruitment March 23,",['Results'],Results,['14b']
143,PMC3266479S98,"Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study Pharmaceutical Preparations at that time.","Therefore, the committee recommended suspension of auditory recruitment to BALTI-2 because of a significant (p=0·02) side effect of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.","The trial Does steer committee endorsed this recommendation and closed auditory recruitment on March 23, 2010.",['Results'],Results,['14b']
144,PMC3266479S98,"Infusion was (one in patients discontinued at all salbutamol, two receiving placebo) receiving study drug receiving that time.","Therefore, the citizens committee advocate interruption of enlisting to BALTI-2 because of a substantial (p=0·02) untoward result of salbutamol on 28-day mortality, and the 99·8% one hundred one keep out a benefit for salbutamol of the size of it previse in the protocol.","fill up The trial steering committee fill up endorse endorsed this recommendation and closed testimonial recruitment on March 23, 2010.",['Results'],Results,['14b']
145,PMC3266479S98,"extract was give up in all patients (one find salbutamol, two find placebo) find canvas dose at that time.","Therefore, the committee recommended suspension of Auditory recruitment to BALTI-2 because of a significant (p=0·02) treatment adverse effect of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.","The run direct commission plump for this recommendation and closed recruitment on March 23, 2010.",['Results'],Results,['14b']
146,PMC3266479S98,"Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study drug at that time.","Therefore, the committee recommended suspension of recruitment to BALTI-2 because of a significant (p=0·02) adverse effect of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.","The trial steering committee endorsed this recommendation and closed recruitment on March 23, 2010.",['Results'],Results,['14b']
147,PMC3266479S99,"The trial channelize citizens committee second this testimonial and closed recruitment on March 23, 2010.","Infusion was discontinued in all salbutamol, time. receiving patients that (one two receiving study drug at placebo) receiving",Figure profile Trial 1,['Results'],Results,['14b']
148,PMC3266479S99,"The trial does steer committee endorsed this recommendation and closed auditory recruitment on March 23, 2010.","Infusion was discontinue in all affected role (one receiving salbutamol,  receiving placebo) receiving canvass dose at that time.",Figure 1 digit Trial profile,['Results'],Results,['14b']
149,PMC3266479S99,"The trial steer committee endorsed this recommendation and closed auditory recruitment on March 23, 2010.","receive Infusion was discontinued receive in all patients (one receive receiving salbutamol, two break receiving placebo) receiving study affected role drug at that time.",Figure 1,['Results'],Results,['14b']
150,PMC3266479S99,"commission The trial steering committee endorsed this second maneuver recommendation and closed recruitment on March testimonial 23, 2010.","Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study Pharmaceutical Preparations at that time.",Figure 1 Trial profile,['Results'],Results,['14b']
151,PMC3266479S99,"The closed 2010. committee endorsed this March steering trial recruitment on recommendation 23, and","Infusion was in patients (one salbutamol, two receiving placebo) drug that",Figure 1 digit Trial profile,['Results'],Results,['14b']
152,PMC3266479S99,"The trial steering citizens committee endorsed this testimonial and shut enlisting on March 23, 2010.","Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study MEDICATION at that time.",Figure Trial 1 profile,['Results'],Results,['14b']
153,PMC3266479S99,"The trial steering committee endorsed this recommendation and closed recruitment on March 23, 2010.","Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study drug at that time.",Figure 1 Trial profile,['Results'],Results,['14b']
154,PMC3266479S159,"recruited a of ARDS patients, with characteristics similar to other multicentre trials,2,23 from 46 multidisciplinary intensive-care units in the generalised intensive-care units.","Nevertheless, in that trial, clinical outcomes were worsened in the salbutamol group than in the sham therapy group, particularly in the most gravy general feeling of illness patients.",Our trial has some limitations.,['Discussion'],Discussion,['21']
155,PMC3266479S159,"Because we inscribe a large telephone number of ards patients, with device characteristic standardised to other multicentre trials,2,23 from xlvi multidisciplinary intensive-care unit in the UK, our data point could be popularise to other intensive-care units.","Nevertheless, in that trial, clinical outcomes were deteriorate in the salbutamol group than in the Sham Treatment group, particularly in the most gravi Felt generally ill patients.",Our test has some limitations.,['Discussion'],Discussion,['21']
156,PMC3266479S159,"inch Because generalise we recruited a large number of ARDS patients, issue with characteristics white lung generalise similar to other issue multicentre trials,2,23 from 46 early multidisciplinary intensive-care units in generalise the UK, our data could be white lung generalised to other intensive-care units.","Nevertheless, in that trial, clinical outcomes indiana were indiana worse peculiarly peculiarly mathematical group final result in the salbutamol group than in the placebo group, particularly in the most robert indiana severely ill patients.",Our trial has some,['Discussion'],Discussion,['21']
157,PMC3266479S159,we recruited a large number of ARDS with characteristics similar to other multicentre from 46 multidisciplinary intensive-care units the our data could be generalised to other units.,"Nevertheless, in that trial, clinical effect were spoilt in the salbutamol mathematical group than in the placebo group, peculiarly in the most seriously ailment patients.",has trial Our some limitations.,['Discussion'],Discussion,['21']
158,PMC3266479S159,"Because we enrol a vauntingly issue of ARDS patients, with characteristic interchangeable to other multicentre trials,2,23 from  multidisciplinary intensive-care whole in the UK, our data point could be generalise to other intensive-care units.","Nevertheless, in that trial, clinical outcomes were Worsens in the salbutamol group than in the sham treatment group, particularly in the most gravis General feeling of illness patients.",Our trial run has some limitations.,['Discussion'],Discussion,['21']
159,PMC3266479S159,"Because we recruited with intensive-care our of ARDS to a characteristics similar to other multidisciplinary trials,2,23 from 46 units. intensive-care units in the large number data could UK, generalised be other patients, multicentre","clinical in that in outcomes Nevertheless, placebo trial, worse the the group than in the were group, particularly most salbutamol in severely ill patients.",Our trial has some roughly limitations.,['Discussion'],Discussion,['21']
160,PMC3266479S159,"Because we recruited a large number of ARDS patients, with characteristics similar to other multicentre trials,2,23 from 46 multidisciplinary intensive-care units in the UK, our data could be generalised to other intensive-care units.","Nevertheless, in that trial, clinical outcomes were worse in the salbutamol group than in the placebo group, particularly in the most severely ill patients.",Our trial has some limitations.,['Discussion'],Discussion,['21']
161,PMC3036630S133,"The patients derived from a clinical than epidemiological one, in order to the applicability of findings.","In our attention particular methodological of paid study, to aspects such as selection methods. COPD patients, design and was",All patients were well characterised by using subjective and goal objective criteria.,['Discussion'],Discussion,['21']
162,PMC3036630S133,"The beef up patients deduct were derived from a clinical population rather inch than an epidemiological one, deduct in order to strengthen the applicability inch of our in findings.","In our study, particular attention was paid to methodological aspects such as selection of COPD patients, design and methods.",immanent All patients were well victimization victimization characterised by using subjective and objective criteria.,['Discussion'],Discussion,['21']
163,PMC3036630S133,"The patients were derived from clinical rather population a strengthen our than one, in order to epidemiological an applicability of the findings.","indium our study, particular aid was pay off to methodological aspects such as choice of COPD patients, designing and methods.",All patients away victimization were well characterised by using patient role subjective and objective criteria.,['Discussion'],Discussion,['21']
164,PMC3036630S133,"The order were patients from a clinical population rather derived than our one, to an in strengthen the applicability of epidemiological findings.","In design study, such attention of particular to selection aspects paid as methodological was COPD patients, our and methods.",whole patients were well characterised by using immanent and aim criteria.,['Discussion'],Discussion,['21']
165,PMC3036630S133,"The patients were derived from a clinical population rather than an epidemiological one, in order to strengthen the applicability of our findings.","In our particular attention to aspects such as of COPD patients, and methods.",all patients were substantially qualify by using subjective and objective criteria.,['Discussion'],Discussion,['21']
