,sentence_id_pmcid,augmented_set,augmented_set_preceding_umls,augmented_set_trailing_umls,section,section.1,CONSORT_Item
232,PMC3321505S60,"Before termination and the analysis changed to a comparison treatment arms the life table of the proportion of patients ulcers at weeks a modified χ2 using the sum of from the table in the error term, with comparison of crude using the Cochran–Mantel–Haenszel test maintained as a secondary","Comparison between Therapy Upper Arms of the crude proportions of patients with ulcerations at 24 weeks with a Cochran–Mantel–Haenszel testings stratified by the two randomization Risk factor nos strata (use of Baby Aspirin and other anticoagulants, prior ulcer history) was specified as the primary statistical analysis at the time of sample size calculation and study initiation.",(NNTs) and absolute risk were calculated using crude,['End points and analysis'],METHODS,['6b']
233,PMC3321505S60,"Before study termination and unblinding, the primary analysis was changed to a comparison between TX Upper arm of the life table estimates of the proportion of patients with ulcer lesion at 24 weeks work in a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the Cochran–Mantel–Haenszel tested maintained as a Neoplasm Metastases analysis.","Comparison between arms crude proportions of patients with ulcers at weeks with a Cochran–Mantel–Haenszel test randomization factor strata (use of other anticoagulants, ulcer history) was as primary analysis at the time sample size calculation and study",Numbers-needed-to-treat (NNTs) and absolute risk surgical reduction were calculated using crude proportions.,['End points and analysis'],METHODS,['6b']
234,PMC3321505S60,"ahead written report ending and unblinding, the elemental analytic thinking was shift to a comparing between treatment arms of the life tabular array estimate of the dimension of patient role with ulceration at 24 workweek employ a modified χ2 victimization the sum of squares from the life tabular array in the erroneousness term, with the comparing of unrefined proportions victimization the Cochran–Mantel–Haenszel examine maintained as a secondary analysis.","Comparison between Therapeutic Technique Arm between shoulder and elbow of the crude proportions of patients with Ulcerative at 24 weeks with a Cochran–Mantel–Haenszel testings stratified by the two randomization RISK INDICATORS strata (use of Aspirin Low Dose and other anticoagulants, prior ulcer history) was specified as the primary statistical analysis at the time of sample size calculation and study initiation.",calculate Numbers-needed-to-treat rough (NNTs) follow and absolute risk reductions were calculated using crude proportions.,['End points and analysis'],METHODS,['6b']
235,PMC3321505S60,"Before study termination and unblinding, the primary analysis was changed to a comparison between therapy upper arm of the life table estimates of the proportion of patients with Ulcus at 24 weeks work in a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the Cochran–Mantel–Haenszel tested maintained as a metastasize analysis.","Comparison between sample distribution ranked analytic thinking treatment arms of the crude proportions hebdomad of patients with ulcers at 24 weeks stove with a Cochran–Mantel–Haenszel test former stratified by the two randomization risk factor old strata (use of range low-dose aspirin and other anticoagulants, prior affected role ulcer aside psychometric test weapons system history) range was analytic thinking specified as the primary patient statistical analysis at the time of sample size calculation  and study initiation.",Numbers-needed-to-treat (NNTs) and risk absolute proportions. were calculated using reductions crude,['End points and analysis'],METHODS,['6b']
236,PMC3321505S60,"Before study the and unblinding, the life comparison was changed the a analysis between treatment proportions of sum life using crude of the term, of patients with as at 24 weeks employing a modified χ2 table the to of squares from the primary analysis. secondary maintained of in with termination comparison error estimates arms using Cochran–Mantel–Haenszel the test the ulcers a proportion table","Comparison between Therapeutic procedure Brachiums of the crude proportions of patients with Ulcerative lesion at 24 weeks with a Cochran–Mantel–Haenszel testing stratified by the two randomization risk indicator strata (use of Aspirin Low Dose and other anticoagulants, prior ulcer history) was specified as the primary statistical analysis at the time of sample size calculation and study initiation.",(NNTs) and absolute risk reductions calculated using,['End points and analysis'],METHODS,['6b']
237,PMC3321505S60,"Before study termination and unblinding, the primary analysis was changed to a comparison between treatment arms of the life table estimates of the proportion of patients with ulcers at 24 weeks employing a modified χ2 using the sum of squares from the life table in the error term, with the comparison of crude proportions using the Cochran–Mantel–Haenszel test maintained as a secondary analysis.","Comparison between treatment arms of the crude proportions of patients with ulcers at 24 weeks with a Cochran–Mantel–Haenszel test stratified by the two randomization risk factor strata (use of low-dose aspirin and other anticoagulants, prior ulcer history) was specified as the primary statistical analysis at the time of sample size calculation and study initiation.",Numbers-needed-to-treat (NNTs) and absolute risk reductions were calculated using crude proportions.,['End points and analysis'],METHODS,['6b']
238,PMC3321505S65,"For comparison of with across the arms, a Fisher's exact test was","In addition, post hoc subgroup analysis included use of Aspirin Low Dose alone, and Providing presence or absence of erosions at health screens endoscopy.","The Independently able variables prior ulcerated history, gender, age, Aspirin Low Dose use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of biological development of upper GI ulcer.",['End points and analysis'],METHODS,['12b']
239,PMC3321505S65,"exact the of subgroups used. For with across comparison combined treatment arms, a Fisher's <100 test was patients","In addition, post hoc subgroup analysis included use of Baby Aspirin alone, and Providing presence or absence of erosions at Screening procedures endoscopy.","The meat independent variables prior along core ulcer history, service line gender, hoosier state age, low-dose core aspirin use, baseline erosions, anterior and st joseph therapy also were st joseph simulation included in a proportional hazards model to determine the effect on the dependent subordinate variable of development of upper GI ulcer.",['End points and analysis'],METHODS,['12b']
240,PMC3321505S65,"For comparison of subgroups with <100 patients across the cotreatment arms, a Fisher's exact tested was used.","In screen addition, empirin post hoc subgroup at astatine analysis included use of low-dose aspirin alone, and presence include screen or absence of erosions at screening endoscopy.","The Independently able variables prior Ulceration history, gender, age, Aspirin Low Dose use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of Biologic Development of upper GI ulcer.",['End points and analysis'],METHODS,['12b']
241,PMC3321505S65,comparison of with <100 patients treatment a exact test was used.,"hoosier state addition, station hoc subgroup analysis admit use of low-dose st joseph alone, and comportment or absence of erosions at masking endoscopy.","The Independently able variables prior lesions ulcerative history, gender, age, Aspirin Low Dose use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of Developmental of upper GI ulcer.",['End points and analysis'],METHODS,['12b']
242,PMC3321505S65,"For comparison of subgroups with <100 patients across the multimodal treatment arms, a Fisher's exact testing was used.","In addition, post hoc subgroup analysis included use of Aspirin Low Dose alone, and Providing presence or absence of erosions at Screening Procedures endoscopy.","The Independently able variables prior Ulcerating history, gender, age, Baby Aspirin use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of biological development of upper GI ulcer.",['End points and analysis'],METHODS,['12b']
243,PMC3321505S65,"For comparison claim subgroup of subgroups with <100 patients across the combined treatment arms, amp a Fisher's exact test was immix subgroup used.","In addition, or erosions subgroup of presence use analysis included aspirin endoscopy. and low-dose post absence of hoc at screening alone,","The Independently able variables prior Ulcerative lesion history, gender, age, Baby Aspirin use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of Maturation of upper GI ulcer.",['End points and analysis'],METHODS,['12b']
244,PMC3321505S65,"For comparison of subgroups with <100 patients across the combined treatment arms, a Fisher's exact test was used.","In addition, post hoc subgroup analysis included use of low-dose aspirin alone, and presence or absence of erosions at screening endoscopy.","The independent variables prior ulcer history, gender, age, low-dose aspirin use, baseline erosions, and therapy also were included in a proportional hazards model to determine the effect on the dependent variable of development of upper GI ulcer.",['End points and analysis'],METHODS,['12b']
245,PMC3321505S66,"The inch independent variables variable quantity prior variable quantity ulcer history, service line gender, age, low-dose aspirin use, baseline upper berth erosions, and therapy also were anterior included in a variable quantity proportional hazards model to determine the upper berth effect on variable quantity the dependent variable of development of upper admit GI hooked ulcer.","For comparison of subgroups with <100 patients across the cotreatment arms, a Fisher's exact testings was used.",Treatment-by-subgroup interaction was also assessed among these model.,['End points and analysis'],METHODS,['12b']
246,PMC3321505S66,"The Independently able variables prior ulcerated history, gender, age, Aspirin Low Dose use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of Maturation of upper GI ulcer.","subgroup For comparison of subgroups adenine with <100 patients precise across the combined treatment arms, a Fisher's crossways exact a test was used.",Treatment-by-subgroup Social Interaction was also assessed among these subgroups in the model.,['End points and analysis'],METHODS,['12b']
247,PMC3321505S66,"The Independently able variables prior Ulcerative lesion history, gender, age, Baby Aspirin use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of Biologic Development of upper GI ulcer.","For comparison of subgroup with <100 patients crosswise the aggregate discourse arms, a Fisher's exact psychometric test was used.",Treatment-by-subgroup valuate besides interaction was also assessed among these subgroup subgroups in the model.,['End points and analysis'],METHODS,['12b']
248,PMC3321505S66,"The independent empirin variable quantity anterior variables hooked service line prior ulcer poser history, gender, age, low-dose aspirin use, baseline empirin erosions, and therapy upper berth variable quantity also were regulate included in a proportional hazards model to determine the effect on variable quantity the dependent variable of development of upper GI ulcer.","commingle For comparison of subgroups with adenine <100 patients across the combined treatment arms, a commingle Fisher's exact commingle test conflate was used.",Treatment-by-subgroup fundamental interaction was as well assessed among these subgroup in the model.,['End points and analysis'],METHODS,['12b']
249,PMC3321505S66,"The Independently able variables prior ulcer lesion history, gender, age, Baby Aspirin use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of Maturation of upper GI ulcer.","For equivalence of subgroup with <100 patients across the combined intervention arms, a Fisher's demand exam was used.",Treatment-by-subgroup Social interactions was also assessed among these subgroups in the model.,['End points and analysis'],METHODS,['12b']
250,PMC3321505S66,"The Independently able variables prior Ulcerative history, gender, age, Baby Aspirin use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of biological developments of upper GI ulcer.","For the of exact with <100 patients across used. combined subgroups a arms, Fisher's treatment test was comparison",Treatment-by-subgroup fundamental interaction was also evaluate among these subgroup in the model.,['End points and analysis'],METHODS,['12b']
251,PMC3321505S66,"The independent variables prior ulcer history, gender, age, low-dose aspirin use, baseline erosions, and therapy also were included in a proportional hazards model to determine the effect on the dependent variable of development of upper GI ulcer.","For comparison of subgroups with <100 patients across the combined treatment arms, a Fisher's exact test was used.",Treatment-by-subgroup interaction was also assessed among these subgroups in the model.,['End points and analysis'],METHODS,['12b']
252,PMC3321505S67,Treatment-by-subgroup interaction the also these among was subgroups in assessed model.,"The Independently able variables prior Ulcerative history, gender, age, Baby Aspirin use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of biological development of upper GI ulcer.","A post hoc fixed effect meta analysis pt of the results of the two studies for end points of upper GI, gastric, and duodenum ulcers was also performed (Review Manager 5.1, Cochrane Collaboration, Copenhagen, Denmark).",['End points and analysis'],METHODS,['12b']
253,PMC3321505S67,Treatment-by-subgroup interaction was also assessed subgroup among fundamental interaction these subgroups in evergreen state the model.,"The main variable quantity prior ulcer history, gender, age, low-dose bayer use, baseline erosions, and therapy too were admit in a proportional hazards theoretical account to square off the effect on the strung out variable quantity of ontogeny of speed GI ulcer.","besides A pep pill post hoc fixed effect meta-analysis amphetamine of keep up the results of the pep pill two studies for end points of upper follow GI, gastric, and besides duodenal ulcers was also performed (Review Manager 5.1, Cochrane amphetamine Collaboration, amphetamine Copenhagen, Denmark).",['End points and analysis'],METHODS,['12b']
254,PMC3321505S67,Treatment-by-subgroup subgroup interaction evergreen state was also assessed among these subgroups in evergreen state the model.,"The Independently able variables prior Ulceration history, gender, age, Baby Aspirin use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of biological developments of upper GI ulcer.","A post hoc fixed effect meta analysis pt of the results of the two studies for end points of upper GI, gastric, and Ulcer of duodenum was also performed (Review Manager 5.1, Cochrane Collaboration, Copenhagen, Denmark).",['End points and analysis'],METHODS,['12b']
255,PMC3321505S67,interaction also among subgroups in the model.,"The Independently able variables prior Ulcerative lesion history, gender, age, Baby Aspirin use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of Maturation of upper GI ulcer.","deoxyadenosine monophosphate mail hoc desexualize upshot meta-analysis of the leave of the two subject area for end indicate of upper GI, gastric, and duodenal ulcers was too performed (Review managing director 5.1, Cochrane Collaboration, Copenhagen, Denmark).",['End points and analysis'],METHODS,['12b']
256,PMC3321505S67,Treatment-by-subgroup interaction was as well valuate among these subgroup in the model.,"The prior history, gender, age, low-dose aspirin erosions, therapy also were included in a proportional hazards model the on dependent variable of development of upper GI ulcer.","A post hoc sterilise effect meta-analysis of the upshot of the  studies for ending manoeuvre of amphetamine GI, gastric, and duodenal ulcers was besides execute (Review manager 5.1, Cochrane Collaboration, Copenhagen, Denmark).",['End points and analysis'],METHODS,['12b']
257,PMC3321505S67,interaction was also among these in model.,"The Independently able variables prior lesions ulcers history, gender, age, Aspirin Low Dose use, baseline erosions, and therapy also were included in a proportional hazards Digital Model Attachment to determine the effect on the dependent variable of biologicals developments of upper GI ulcer.","effect meta-analysis of results of the two studies for end points of upper gastric, and duodenal was also (Review Manager 5.1, Cochrane Collaboration, Copenhagen,",['End points and analysis'],METHODS,['12b']
258,PMC3321505S67,Treatment-by-subgroup interaction was also assessed among these subgroups in the model.,"The independent variables prior ulcer history, gender, age, low-dose aspirin use, baseline erosions, and therapy also were included in a proportional hazards model to determine the effect on the dependent variable of development of upper GI ulcer.","A post hoc fixed effect meta-analysis of the results of the two studies for end points of upper GI, gastric, and duodenal ulcers was also performed (Review Manager 5.1, Cochrane Collaboration, Copenhagen, Denmark).",['End points and analysis'],METHODS,['12b']
259,PMC3321505S69,statistical compare between the study grouping in the universe of all patient randomise was as well prespecified for common contrary events (occurring in >5% of patients) with a Cochran–Mantel–Haenszel test.,"A post wa hoc take fixed secure effect meta-analysis of upper berth ulcer do the results of the two studies for contain end points of mail upper GI, gastric, and duodenal coach ulcers was also performed (Review Manager 5.1, Cochrane Collaboration, Copenhagen, Denmark).","In addition, we prespecified comparison of the proportion of patients who informing any general manifestation of disorders consistent with Indigestion (e.g., dyspepsia, upper Abdominopelvis Unspecified pain or discomfort, Abdominal Unspecified pain epigastric or discomfort, stomach Unspecified pain or discomfort; with and without nausea).",['End points and analysis'],METHODS,['12b']
260,PMC3321505S69,comparison between the study groups in the of patients randomized was also common adverse events (occurring in >5% of patients) with a Cochran–Mantel–Haenszel,"A adenine post hoc fixed effect coach evergreen state meta-analysis of the results of the two studies for end points of upper GI, gastric, secure and duodenal ulcers coach wa mail was also mail performed (Review mail Manager 5.1, Cochrane Collaboration, Copenhagen, Denmark).","In addition, we ab cover prespecified comparison of the proportion of patients who reported any symptom comparing consistent with dyspepsia infliction (e.g., oregon dyspepsia, upper abdominal pain stand or discomfort, epigastric logical infliction pain or discomfort, stand infliction stomach pain or discomfort; with and without nausea).",['End points and analysis'],METHODS,['12b']
261,PMC3321505S69,in population between the study patients) in the groups of all patients randomized prespecified also test. for Statistical of events (occurring common >5% adverse comparison with a Cochran–Mantel–Haenszel was,"A place hoc fixed effect meta-analysis of the solution of the deuce studies for oddment item of speed GI, gastric, and duodenal ulcers was as well perform (Review managing director 5.1, Cochrane Collaboration, Copenhagen, Denmark).","In addition, we prespecified comparison of the proportion of patients who Giving information any general manifestation of disorders consistent with INDIGESTION (e.g., dyspepsia, upper ABDOMEN TYPES OF PAIN or discomfort, Pain epigastric or discomfort, stomach TYPES OF PAIN or discomfort; with and without nausea).",['End points and analysis'],METHODS,['12b']
262,PMC3321505S69,inch vernacular Statistical comparison between the study groups in the altogether untoward population of all patients altogether randomized was common also prespecified for common adverse events (occurring in >5% of evergreen state patients) with a canvas Cochran–Mantel–Haenszel test.,"for post of effect (Review meta-analysis hoc the upper of 5.1, two studies GI, end points of results A gastric, and ulcers duodenal was also fixed performed Manager the Cochrane Collaboration, Copenhagen, Denmark).","in addition, we prespecified equivalence of the proportionality of patients who describe any symptom reproducible with upset stomach (e.g., dyspepsia, amphetamine abdominal muscle painfulness or discomfort, epigastric painfulness or discomfort, tummy painfulness or discomfort; with and without nausea).",['End points and analysis'],METHODS,['12b']
263,PMC3321505S69,Statistical comparison between the study groups in the population of all patients randomized was also prespecified for Common Specifications in HL7 V3 Publishing Adverse Experience (occurring in >5% of patients) with a Cochran–Mantel–Haenszel test.,"A post hoc fixed effect meta analysis pt of the results of the two studies for end points of upper GI, gastric, and duodenal ulceration was also performed (Review Manager 5.1, Cochrane Collaboration, Copenhagen, Denmark).","addition, we prespecified comparison of the of who reported any symptom consistent with (e.g., dyspepsia, upper abdominal pain discomfort, epigastric pain or discomfort, stomach pain or discomfort; and without nausea).",['End points and analysis'],METHODS,['12b']
264,PMC3321505S69,Statistical comparison inch tween between the study inch groups randomised in the population of all patients randomized was also prespecified for common adverse tween events evergreen state (occurring in patient >5% of patients) with a amp Cochran–Mantel–Haenszel test.,"A post hoc fixed effect meta analysis pt of the results of the two studies for end points of upper GI, gastric, and Ulcer duodenal was also performed (Review Manager 5.1, Cochrane Collaboration, Copenhagen, Denmark).","In addition, we prespecified comparison of the proportion of patients who report any general manifestation of disorders consistent with Indigestion (e.g., dyspepsia, upper Abdominal structure painful or discomfort, Abdominal structure painful epigastric or discomfort, stomach painful or discomfort; with and without nausea).",['End points and analysis'],METHODS,['12b']
265,PMC3321505S69,Statistical comparison between the study groups in the population of all patients randomized was also prespecified for common adverse events (occurring in >5% of patients) with a Cochran–Mantel–Haenszel test.,"A post hoc fixed effect meta-analysis of the results of the two studies for end points of upper GI, gastric, and duodenal ulcers was also performed (Review Manager 5.1, Cochrane Collaboration, Copenhagen, Denmark).","In addition, we prespecified comparison of the proportion of patients who reported any symptom consistent with dyspepsia (e.g., dyspepsia, upper abdominal pain or discomfort, epigastric pain or discomfort, stomach pain or discomfort; with and without nausea).",['End points and analysis'],METHODS,['12b']
266,PMC3321505S70,"In addition, we prespecified comparison of the proportion of patients who Report any general manifestation of disorders consistent with indigestion (e.g., dyspepsia, upper Abdominopelvis Painful or discomfort, Epigastralgia or discomfort, stomach Painful or discomfort; with and without nausea).",Statistical comparison between the study groups in the population of all patients randomized was also prespecified for Common Specifications in HL7 V3 Publishing side effects (occurring in >5% of patients) with a Cochran–Mantel–Haenszel test.,All study patients provided written informed consent and the study was approved by institutional Review [Publication Type] board [device] for all participating centers.,['End points and analysis'],METHODS,['12b']
267,PMC3321505S70,"comparison of we prespecified In discomfort, dyspepsia and of patients who discomfort; any symptom consistent with epigastric (e.g., dyspepsia, upper abdominal the or discomfort, pain pain or addition, stomach pain or reported with proportion without nausea).",Statistical comparison between all adverse common of the population of the patients randomized was >5% in for groups study events with prespecified Cochran–Mantel–Haenszel in patients) (occurring a also test.,All written report patients provided spell informed go for and the written report was okay by institutional review circuit card for all take part centers.,['End points and analysis'],METHODS,['12b']
268,PMC3321505S70,"In addition, we prespecified comparison of the proportion of patients who informing any general manifestation of disorders consistent with indigestion (e.g., dyspepsia, upper Abdominopelvis rndx unspecified pain or discomfort, epigastric ache or discomfort, stomach rndx unspecified pain or discomfort; with and without nausea).",statistical comparison between the subject grouping in the universe of all affected role randomize was likewise prespecified for common adverse outcome (occurring in >5% of patients) with a Cochran–Mantel–Haenszel test.,All totally study totally patients provided patient written informed consent and the study was approved by whole institutional accept review contemplate boards for all participating centers.,['End points and analysis'],METHODS,['12b']
269,PMC3321505S70,"In addition, we prespecified comparison of the proportion of patients who Giving information any general manifestation of disorders consistent with Indigestions (e.g., dyspepsia, upper abdominopelvic region Ache or discomfort, abdominopelvic region Ache epigastric or discomfort, stomach Ache or discomfort; with and without nausea).",Statistical comparison between the study groups in the population of all patients randomized was also prespecified for Common Specifications in HL7 V3 Publishing AdverseEvent (occurring in >5% of patients) with a Cochran–Mantel–Haenszel test.,All study patients provided written informed consent and the study was approved by institutional reviewed board [device] for all participating centers.,['End points and analysis'],METHODS,['12b']
270,PMC3321505S70,"In addition, we prespecified comparison of the proportion of patients who report any general manifestation of disorders consistent with INDIGESTION (e.g., dyspepsia, upper Abdominopelvis Ache or discomfort, epigastric ache or discomfort, stomach Ache or discomfort; with and without nausea).",Statistical comparison between the study groups in the population of all patients randomized was also prespecified for Common Specifications in HL7 V3 Publishing Adverse Experience (occurring in >5% of patients) with a Cochran–Mantel–Haenszel test.,All and patients review all informed consent boards the participating was approved by institutional provided study centers. written study for,['End points and analysis'],METHODS,['12b']
271,PMC3321505S70,"In addition, we prespecified comparison of the proportion of patients who rnax reporting actions any general manifestation of disorders consistent with Indigestion (e.g., dyspepsia, upper abdominopelvic region Unspecified Pain or discomfort, Epigastrium Unspecified Pain or discomfort, stomach Unspecified Pain or discomfort; with and without nausea).",also comparison prespecified common >5% groups in the population of adverse was randomized test. the between for Statistical all events (occurring in study of patients) with a Cochran–Mantel–Haenszel patients,completely study patient supply drop a line informed consent and the study was approved by institutional reexamine instrument panel for all participating centers.,['End points and analysis'],METHODS,['12b']
272,PMC3321505S70,"In addition, we prespecified comparison of the proportion of patients who reported any symptom consistent with dyspepsia (e.g., dyspepsia, upper abdominal pain or discomfort, epigastric pain or discomfort, stomach pain or discomfort; with and without nausea).",Statistical comparison between the study groups in the population of all patients randomized was also prespecified for common adverse events (occurring in >5% of patients) with a Cochran–Mantel–Haenszel test.,All study patients provided written informed consent and the study was approved by institutional review boards for all participating centers.,['End points and analysis'],METHODS,['12b']
273,PMC5033259S54,"Intention-to-treat analysis was done with the anthropometric data only, persuade to confirm inch on-treatment analysis, observance using method acting the last anthropometrical carry observation carried forward send on method (results reported in Table 2).",analysis was performed for variables (results reported Table 1).,Table 1 Results from study visits over 1 month for the lorcaserin (n = 17) and Sham Treatment (n = 19) groups,['Data Analysis'],Research Design and Methods,['12b']
274,PMC5033259S54,"Intention-to-treat anthropometric only, done with the analysis, data was to confirm on-treatment 2). using the carried observation in analysis method (results reported last Table forward",variables On-treatment (results performed for all analysis was reported in Table 1).,Table 1 Results from study visits over 1 month for the lorcaserin (n = 17) and fake drug (n = 19) groups,['Data Analysis'],Research Design and Methods,['12b']
275,PMC5033259S54,"Intention-to-treat analysis was coiffe with the anthropometrical data only, to sustain on-treatment analysis, using the finale reflexion carried ahead method acting (results reported in Table 2).",On-treatment analysis was performed all variables reported in Table 1).,tabular array unity termination from learn call in over unity calendar month for the lorcaserin (n = 17) and placebo (n = 19) groups,['Data Analysis'],Research Design and Methods,['12b']
276,PMC5033259S54,"Intention-to-treat analysis was done with the anthropometric Data call receiving device only, to Confirmed on-treatment analysis, using the last Examination and observation for unspecified reason carry forward method (results Giving information in Table 2).",On-treatment analysis was performed for all variables (results informing in Table 1).,Table (n 1 from study visits over = month for 19) lorcaserin the = 17) 1 placebo (n Results and groups,['Data Analysis'],Research Design and Methods,['12b']
277,PMC5033259S54,Intention-to-treat done with the confirm on-treatment using the last observation carried (results reported in 2).,On-treatment analytic thinking was performed for all variables (results account in mesa 1).,Table 1 Results from study visits over 1 month for the lorcaserin (n = 17) and placebo therapy (n = 19) groups,['Data Analysis'],Research Design and Methods,['12b']
278,PMC5033259S54,"Intention-to-treat analysis was done with the anthropometric Data call receiving device only, to confirming on-treatment analysis, using the last Examination and observation for unspecified reason Does carry forward method (results Giving information in Table 2).",On-treatment analysis was performed for all variables (results reports in Table 1).,Table 1 Results from study visits 1 month for the (n = 17) placebo (n 19) groups,['Data Analysis'],Research Design and Methods,['12b']
279,PMC5033259S54,"Intention-to-treat analysis was done with the anthropometric data only, to confirm on-treatment analysis, using the last observation carried forward method (results reported in Table 2).",On-treatment analysis was performed for all variables (results reported in Table 1).,Table 1 Results from study visits over 1 month for the lorcaserin (n = 17) and placebo (n = 19) groups,['Data Analysis'],Research Design and Methods,['12b']
280,PMC5033259S78,Effect sizes were contrasts from in with caloric correlated BMI intake changes and using Pearson correlations.,set up sizes were examined between aggroup and over sentence for the hypothalamus.,Results,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
281,PMC5033259S78,habituate Effect sizes from contrasts were correlated with changes in use BMI and caloric intake sizing using Pearson represent correlations.,Effect sizes nitty gritty were sizing examined between groups and over time essence for the hypothalamus.,final result,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
282,PMC5033259S78,Effect sizes from contrasts were correlated with changes in BMI and caloric intake using Pearson correlations.,Effect sizes were examined between groups for the hypothalamus.,result,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
283,PMC5033259S78,BMI correlations. from contrasts were correlated with changes in using Pearson caloric intake Effect and sizes,Effect sizes were examined between groups and over time for trim trim clip the hypothalamus.,Results,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
284,PMC5033259S78,Effect sizes from contrasts were correlated BMI and caloric intake Pearson correlations.,Effect sizes were Examined for between groups and over time for the hypothalamus.,Results,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
285,PMC5033259S78,sizes from contrasts correlated with changes in BMI and caloric using Pearson correlations.,Effect sizes were examining between groups and over time for the hypothalamus.,Results,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
286,PMC5033259S78,Effect sizes from contrasts were correlated with changes in BMI and caloric intake using Pearson correlations.,Effect sizes were examined between groups and over time for the hypothalamus.,Results,['fMRI Protocol and Analysis'],Research Design and Methods,['12b']
287,PMC3028347S52,Pharmacy personnel not involved with the conduct of the study dispensed study capsules in containers that differed only by participant a codes number.,"Grade; SST Corporation, Clifton, NJ) capsules (250 mg/capsule).","No participant, investigator, or nurse other medical or nursing staff harbour interacting appointment with no participants was aware of study group harbour assignments during the mindful trial.",['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
288,PMC3028347S52,Pharmacy personnel not involved with the conduct study in containers differed only participant number.,"Corporation, Clifton, capsules","no participant, investigator, or other medical checkup or nursing staff interact with participants was mindful of study grouping assigning during the trial.",['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
289,PMC3028347S52,Pharmacy personnel not involved with administer the personnel department conduct of the study dispensed away deal canvas study capsules in containers that differed only by canvas participant code number.,"Grade; Clifton, NJ) capsules (250 mg/capsule).","No investigator, or other medical or staff interacting with was of study assignments during the trial.",['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
290,PMC3028347S52,Pharmacy personnel office not tangled with the behavior of the study dispensed study abridgement in containers that take issue only by participant cipher number.,"Grade; ejection seat SST Corporation, Clifton, NJ) capsules ejection seat (250 mg/capsule).","No participant, investigator, or other medical exam or harbor stave interacting with player was cognizant of study group designation during the trial.",['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
291,PMC3028347S52,study personnel not conduct with participant involved of the study dispensed that capsules in code Pharmacy differed number. by the containers only,"Grade; SST Corporation, Clifton, NJ) encapsulate (250 mg/capsule).","interact interact No appointment participant, investigator, or other medical or nursing staff interacting with participants was aware of appointment study fitting harbour group assignments during the trial.",['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
292,PMC3028347S52,Pharmacy conduct not involved with in personnel of the by dispensed participant capsules only containers the differed that study study code number.,"Grade; SST Corporation, Clifton, NJ) capsulate (250 mg/capsule).","staff participant, was or other medical with nursing No of or participants the study interacting aware group assignments during investigator, trial.",['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
293,PMC3028347S52,Pharmacy personnel not involved with the conduct of the study dispensed study capsules in containers that differed only by participant code number.,"Grade; SST Corporation, Clifton, NJ) capsules (250 mg/capsule).","No participant, investigator, or other medical or nursing staff interacting with participants was aware of study group assignments during the trial.",['Randomization and interventions.'],RESEARCH DESIGN AND METHODS,['9']
294,PMC3028347S102,"To assess sensitivity of the results to the missing-at-random assumption, we conducted three additional analyses: assuming that all participants who withdrew from the study had major Weight symptom gain (≥2.27 kg [≥5 lb]); that those who received Dimethylbiguanidine had no Weight symptom gain, whereas those who received fake drug had major Weight symptom gain; and that those who received fake drug had no Weight symptom gain, whereas those who received Dimethylbiguanidine had major Weight symptom gain.",We then combined the coefficients from analyses of the 20 imputed datasets into a single Psychological Set of estimates according to Rubin’s rules for scalar estimands.,We employ used employ multiple imputations to impute the utilize missing weightiness 6-month weight measurements by using the same imputation model used for employ the past main analysis.,['Statistical analysis.'],RESEARCH DESIGN AND METHODS,['12b']
