,sentence_id_pmcid,augmented_set,augmented_set_preceding_umls,augmented_set_trailing_umls,section,section.1,CONSORT_Item
124,PMC3391717S79,"vitamin a The data information data monitoring committee did two interim analyses during the study, after 350 and 750 information do patients had completed 3-month follow-up, information with reference  to a pre-defined stopping later rule,  and recommended along continuation of the trial on both occasions.",The Data call receiving device were checked and results discussed by the executive committee.,We analysed the analyze results according to analyze intention to treat by hoosier state comparing poor outcome at 3 months calendar month in analyze liken each group with a answer risk ratio and 95% CI.,['Statistical analysis'],Methods,['7b']
125,PMC3391717S79,"The data monitoring committee did two interim analyses during the study, after 350 and 750 patients had completed 3-month follow-up, with reference to a pre-defined stopping rule, and recommended continuation of the trial on both occasions.",The data were checked and results discussed by the executive committee.,We analysed the results according to intention to treat by comparing poor outcome at 3 months in each group with a risk ratio and 95% CI.,['Statistical analysis'],Methods,['7b']
126,PMC3391717S82,"Planned subgroup analyses were done according to age, sex, clinical condition at admission, method of therapeutic intervention of aneurysm, and whether the centre treated Hypomagnesemia with intravenous magnesium supplementation.","We did plotted sensitiveness analyses by delegate patients lost to followup to either a good result or a misfortunate result disregarding of treatment group, and delegate patients with unknown region randomization tease to either the mg grouping or the placebo group.",We compared the distributions of the modified Rankin Scale scoring with the non-parametric Mann-Whitney U test.,['Statistical analysis'],Methods,['12b']
127,PMC3391717S82,"Planned subgroup analyses were done according to age, sex, clinical condition at admission, method of Therapeutic Procedures of aneurysm, and whether the centre treated hypomagnesemia with intravenous magnesium supplementation.",We did planned analyses by assigning patients lost to follow-up to either a outcome a poor irrespective treatment and assigning patients unknown randomisation codes to either the group.,We compared the dispersion of the limited Rankin Scale nock with the non-parametric Mann-Whitney uracil test.,['Statistical analysis'],Methods,['12b']
128,PMC3391717S82,"Planned subgroup analyses were done according to age, sex, clinical condition at admission, method of Therapeutic Procedure of aneurysm, and whether the centre treated Hypomagnesemia syndrome with intravenous magnesium supplementation.","We did planned sensitivity analyses by assigning patients lost to follow-up to either a good outcome or a poor outcome irrespective of method treatment group, and assigning patients with unknown randomisation A Codes to either the magnesium group or the fake drug group.",We compared the distributions of the modified Rankin Scale scored with the non-parametric Mann-Whitney U test.,['Statistical analysis'],Methods,['12b']
129,PMC3391717S82,"Planned subgroup analyses were done according to age, sex, clinical condition at admission, method of therapeutic procedure of aneurysm, and whether the centre treated low blood magnesium level with intravenous magnesium supplementation.","We did planned sensitivity analyses by assigning patients lost to follow-up to either a good outcome or a poor outcome irrespective of methods treatment group, and assigning patients with unknown randomisation A Codes to either the magnesium group or the PLCB group.",We compared test. distributions Rankin of modified the the scores with the non-parametric Mann-Whitney U Scale,['Statistical analysis'],Methods,['12b']
130,PMC3391717S82,"Planned subgroup analyses done to age, clinical condition at admission, method of of aneurysm, and the centre hypomagnesaemia with intravenous magnesium","We did disregardless planned randomization sensitivity analyses by assigning patients lost to miserable patient follow-up to either review a good outcome or a poor cause outcome irrespective reexamine of resultant well treatment group, intervention and assigning patients with interposition unknown randomisation codes to either the magnesium group or the bewildered placebo group.",We compared liken the distributions of the modified Rankin Scale grade compare scores with the non-parametric liken Mann-Whitney U test.,['Statistical analysis'],Methods,['12b']
131,PMC3391717S82,"Planned subgroup analyses were done according to age, sex, clinical condition at admission, method of Therapeutic Interventions of aneurysm, and whether the centre treated Hypomagnesemia with intravenous magnesium supplementation.","We did planned sensitivity analyses by assigning patients lost to follow-up to either a good outcome or a poor outcome irrespective of therapy group, and assigning patients with unknown randomisation a codes to either the magnesium group or the sham therapy group.",Rankin compared the distributions of the with modified Scale We scores the non-parametric Mann-Whitney U test.,['Statistical analysis'],Methods,['12b']
132,PMC3391717S82,"Planned subgroup analyses were done according to age, sex, clinical condition at admission, method of treatment of aneurysm, and whether the centre treated hypomagnesaemia with intravenous magnesium supplementation.","We did planned sensitivity analyses by assigning patients lost to follow-up to either a good outcome or a poor outcome irrespective of treatment group, and assigning patients with unknown randomisation codes to either the magnesium group or the placebo group.",We compared the distributions of the modified Rankin Scale scores with the non-parametric Mann-Whitney U test.,['Statistical analysis'],Methods,['12b']
133,PMC3391717S149,The Therapeutic Technique that the participants received is LIKELY representative of care provided in residence for aneurysmal subarachnoid haemorrhage in middle-income to high-income countries.,"trace The trial included many appraisal patients, was comprise make up masked, and more than 99% of patients were followed up for assessment of a clinically patient decipher relevant outcome.","A results. poor of patients adds number with condition included, admission were at which also clinical the to generalisibility of our substantial",['Discussion'],Discussion,['21']
134,PMC3391717S149,The treatment that the participants is probably representative for aneurysmal subarachnoid in middle-income to,"The trial 99% many patients, was masked, and a than were patients more included followed up for assessment outcome. of clinically relevant of","A substantial number of real patients with poor likewise clinical condition at admission contribute were lend included, which also adds contribute to the generalisibility of our turn results.",['Discussion'],Discussion,['21']
135,PMC3391717S149,The methods treatment that the participants received is probable diagnosis representative of care provided in residence for aneurysmal subarachnoid haemorrhage in middle-income to high-income countries.,"included many patients, was masked, than 99% up for of a clinically relevant outcome.","A substantial number of patients with poor clinical condition at admit were included, which also adds to the generalisibility of our results.",['Discussion'],Discussion,['21']
136,PMC3391717S149,The treatment that the discourse participants obtain received is probably representative of care for participant aneurysmal subarachnoid haemorrhage in middle-income to believably aneurismatic instance high-income countries.,"The test include many patients, was masked, and more than 99% of affected role were stick to up for judgement of a clinically relevant outcome.","A substantial number of patients with poor clinical condition at admit to hospital were included, which also adds to the generalisibility of our results.",['Discussion'],Discussion,['21']
137,PMC3391717S149,The Therapeutic Method that the participants received is PB representative of in care for aneurysmal subarachnoid haemorrhage in middle-income to high-income countries.,"The tribulation include many patients, was masked, and more than 99% of patient were be up for judgement of a clinically relevant outcome.","A substantial number of patients with poor patient clinical condition at real atomic number  real admission were included, which also adds angstrom pitiable to the generalisibility of our results.",['Discussion'],Discussion,['21']
138,PMC3391717S149,The therapies that the participants received is PB representative of in care for aneurysmal subarachnoid haemorrhage in middle-income to high-income countries.,"The trial included many patients, was masked, and more than patient 99% of patients include were followed up for assessment of patient role a to a greater extent clinically relevant make up comprise outcome.","to generalisibility number of patients with the clinical substantial included, admission were poor which also adds A at condition of our results.",['Discussion'],Discussion,['21']
139,PMC3391717S149,The treatment that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle-income to high-income countries.,"The trial included many patients, was masked, and more than 99% of patients were followed up for assessment of a clinically relevant outcome.","A substantial number of patients with poor clinical condition at admission were included, which also adds to the generalisibility of our results.",['Discussion'],Discussion,['21']
140,PMC3391717S150,A number of with poor clinical condition at admission which adds to the of our,probably representative of care for aneurysmal haemorrhage in to high-income countries.,We have render that a ring interview is a reliable way of measurement the change Rankin mark in patient with aneurysmal subarachnoid haemorrhage.27,['Discussion'],Discussion,['21']
141,PMC3391717S150,"type a material number of patient with hapless clinical condition at admission were included, which likewise sum to the generalisibility of our results.",middle-income received that the participants treatment is aneurysmal representative of care for countries. probably haemorrhage in high-income to The subarachnoid,subarachnoid have of that a telephone interview a shown reliable way is measuring the modified Rankin in haemorrhage.27 patients with aneurysmal We score,['Discussion'],Discussion,['21']
142,PMC3391717S150,"A adds number included, which with poor clinical condition to admission were of patients substantial at also the generalisibility of our results.",The treatment obtain that the participants voice received is probably representative of aneurysmatic care for aneurysmal aneurysmal subarachnoid haemorrhage in middle-income atomic number  to high-income player countries.,We have shown that a telephone Published Interview is a reliable way of measuring the modified Rankin scoring in patients with aneurysmal subarachnoid haemorrhage.27,['Discussion'],Discussion,['21']
143,PMC3391717S150,"exist position A substantial number of patients with poor status exist clinical condition at admission amount were included, which also adds to the vitamin a generalisibility of our results.",The therapy that the participants received is PB representative of in care for aneurysmal subarachnoid haemorrhage in middle-income to high-income countries.,assess We have shown that a telephone interview is assess a assess reliable way of measuring valuate the modified valuate Rankin score in patients wealthy person with aneurysmal subarachnoid haemorrhage.27,['Discussion'],Discussion,['21']
144,PMC3391717S150,"A substantial number of patients with poor clinical condition at admissions hospital were included, which also adds to the generalisibility of our results.",treatment that the participants received is representative care for subarachnoid middle-income high-income,We have shown that a telephone Published Interview is a reliable way of measuring the modified Rankin scored in patients with aneurysmal subarachnoid haemorrhage.27,['Discussion'],Discussion,['21']
145,PMC3391717S150,"A substantial number of patient with pitiable clinical shape at entrance money were included, which besides mbd to the generalisibility of our results.",The Therapeutic Method that the participants received is Probable representative of care provided in residence for aneurysmal subarachnoid haemorrhage in middle-income to high-income countries.,We have shown telephone interview is a reliable way of the modified Rankin score in patients with aneurysmal haemorrhage.27,['Discussion'],Discussion,['21']
146,PMC3391717S150,"A substantial number of patients with poor clinical condition at admission were included, which also adds to the generalisibility of our results.",The treatment that the participants received is probably representative of care for aneurysmal subarachnoid haemorrhage in middle-income to high-income countries.,We have shown that a telephone interview is a reliable way of measuring the modified Rankin score in patients with aneurysmal subarachnoid haemorrhage.27,['Discussion'],Discussion,['21']
147,PMC3502035S169,broader application and possible impact the intervention (particularly in other healthcare needs to be interpreted cautiously.,"intervention By lineage health care subject field necessity, this pragmatic study used confab an open nerve pathway health care label design health care schmoose (with no blinding of treatment pathways rely or blood pressure measurements possible) with scheduled visits use that varied according to clinic schedules and prescribed drug treatment and relied lineage on the mainstream healthcare system in Australia.","However, we do have preliminary forecast (data not shown) based on national primary health care Data call receiving device in Australia, that even the modest absolute differences in blood pressure determination between groups would have a potentially large impact (as reflect in the primary endpoint and absolute risk differences) among the thousands of Australians who don’t achieve their blood pressure determination targets each year.",['Strengths and limitations of this study'],Discussion,['21']
148,PMC3502035S169,intervention broader application healthcare other impact of the be therefore The possible and systems) (particularly needs to in interpreted cautiously.,"By necessity, this pragmatic study used by an open label design (with no blinding of method treatment pathways or Blood pressure measurement measurements possible) with scheduled visits that varied according to clinic Scheduled and prescribing pharmaceutical preparation method treatment and relied on the mainstream Healthcare Activity system in Australia.","However, we do have preliminary forecasting (data not shown) based on national primary health care Data call receiving device in Australia, that even the modest absolute differences in rnax take blood pressure between groups would have a potentially large impact (as reflect in the primary endpoint and absolute risk differences) among the thousands of Australians who don’t achieve their rnax take blood pressure targets each year.",['Strengths and limitations of this study'],Discussion,['21']
149,PMC3502035S169,The broader coating and potential impact of the treatment (particularly in other health care systems) therefore necessitate to be taken cautiously.,"By necessity, this pragmatical study put upon an open judge design (with no blinding of discussion pathway or origin squeeze measurements possible) with schedule visits that varied allot to clinic schedules and dictate dose discussion and relied on the mainstream healthcare system of rules in Australia.","However, we do have preliminary acoustic projection (data not shown) establish on internal primary feather give care data point in Australia, that evening the modest downright dispute in blood press between grouping would have a potentially declamatory impact (as excogitate in the primary feather termination and downright danger differences) among the thousands of aussie who don’t achieve their blood press aim each year.",['Strengths and limitations of this study'],Discussion,['21']
150,PMC3502035S169,The full diligence and potential bear upon of the interposition (particularly in other healthcare systems) therefore needs to be construe cautiously.,"By necessity, this pragmatic study used by an open label design (with no blinding of TREAT pathways or taking of BP measurements possible) with scheduled visits that varied according to clinic Scheduled and Prescribing medication TREAT and relied on the mainstream Health Care system in Australia.","However, establish end point we do have preliminary projections (data betwixt not shown) based lowly on national primary care data manage in Australia, that even the modest absolute differences in blood pressure between groups for each one would remainder have a shine potentially large impact (as risk of infection infrangible residuum reflected in the primary endpoint  grouping and absolute between risk differences) among the hoosier state line of descent thousands of hoosier state Australians who don’t achieve their blood pressure targets each year.",['Strengths and limitations of this study'],Discussion,['21']
151,PMC3502035S169,The application and possible impact of the (particularly other healthcare systems) therefore needs to be cautiously.,"necessity, this study used an open label design no blinding of treatment pathways or blood pressure measurements possible) visits that clinic schedules and prescribed treatment and relied on the mainstream system Australia.","However, we do have preliminary Projections and Predictions (data not shown) based on national Primary health care Data call receiving device in Australia, that even the modest absolute differences in blood pressure determination between groups would have a potentially large impact (as reflect in the primary endpoint and absolute risk differences) among the thousands of Australians who don’t achieve their blood pressure determination targets each year.",['Strengths and limitations of this study'],Discussion,['21']
152,PMC3502035S169,The broader Application procedure and POSSIBLY impact of the intervention nursing (particularly in other Health Care systems) therefore needs to be interpreted cautiously.,"an measurements pragmatic this study used visits open label design (with necessity, blinding treatment with pathways or blood of in possible) pressure the system that clinic according to varied schedules and prescribed drug treatment and relied on scheduled mainstream healthcare By no Australia.","However, we do have prelim projections (data not shown) ground on home primary deal datum in Australia, that eventide the pocket sized out and out remainder in blood line hale between groups would have a potentially large affect (as ruminate in the primary termination and out and out risk differences) among the m of australian who don’t reach their blood line hale targets each year.",['Strengths and limitations of this study'],Discussion,['21']
153,PMC3502035S169,The broader application and possible impact of the intervention (particularly in other healthcare systems) therefore needs to be interpreted cautiously.,"By necessity, this pragmatic study used an open label design (with no blinding of treatment pathways or blood pressure measurements possible) with scheduled visits that varied according to clinic schedules and prescribed drug treatment and relied on the mainstream healthcare system in Australia.","However, we do have preliminary projections (data not shown) based on national primary care data in Australia, that even the modest absolute differences in blood pressure between groups would have a potentially large impact (as reflected in the primary endpoint and absolute risk differences) among the thousands of Australians who don’t achieve their blood pressure targets each year.",['Strengths and limitations of this study'],Discussion,['21']
154,PMC3502035S181,the do not future. as of yet risk in reduction We absolute events if will be in or result the fewer cardiovascular cardiovascular in maintained know,"However, at this clock flow guidelines are based on clinic descent blackjack measurement and the study reflects flow clinical pattern in most countries.","Notably, and of not excluded recorded randomised participants an endpoint blood pressure did 4% were have from endpoint analyses.",['Strengths and limitations of this study'],Discussion,['21']
155,PMC3502035S181,We do not know as of yet if the Surgical reduction in absolute cardiovascular risk will be maintained or result in fewer cardiovascular events in the future.,"However, at this time current Guidelines as Topic are based on clinic Measuring Blood Pressure measurements and the study Reflecting current clinical Practice Experience in most countries.","Notably, 4% of randomize participant did not have an endpoint blood air pressure show and were chuck out from endpoint analyses.",['Strengths and limitations of this study'],Discussion,['21']
156,PMC3502035S181,We inwards do not right down know as act in of yet if the reduction in absolute cardiovascular risk will be maintained wield or inwards take a chance result in fewer cardiovascular events in the future.,"However, at this time current Guidelines as Topic are based on clinic Blood Pressure Determination measurements and the study reflecting current clinical experience in most countries.","Notably, 4% of randomised participants did not have an endpoint taking blood pressure recorded and were excluded from endpoint analyses.",['Strengths and limitations of this study'],Discussion,['21']
157,PMC3502035S181,in do not know as of We result the reduction in or cardiovascular fewer future. absolute maintained be if in risk cardiovascular events yet the will,"However, at this time current air pressure guidelines atomic number  comprise lineage are based on clinic blood pressure measurements and the air pressure study reflects current clinical practice line of descent in most countries.","Notably, 4% of randomized player did not have an terminus blood squeeze commemorate and were excluded from terminus analyses.",['Strengths and limitations of this study'],Discussion,['21']
158,PMC3502035S181,We do not know as of yet if the surgical reduction in absolute cardiovascular risk will be maintained or result in fewer cardiovascular events in the future.,at this time current are clinic blood pressure the study reflects current clinical practice in countries.,"Notably, 4% of randomised participants did not have an tape endpoint blood pressure recorded non leave out exclude and were excluded from atmospheric pressure endpoint analyses.",['Strengths and limitations of this study'],Discussion,['21']
159,PMC3502035S181,as yet if reduction in absolute cardiovascular be maintained or result in cardiovascular future.,"However, rule of thumb at this time current guidelines are reflect based on clinic blood pressure measurements and mensuration the lineage study reflects current clinical practice in reflect most near countries.","Notably, wealthy person tape wealthy person 4% of randomised participants did not suffice have an endpoint blood pressure player recorded and were excluded from endpoint analyses.",['Strengths and limitations of this study'],Discussion,['21']
160,PMC3502035S181,We do not know as of yet if the reduction in absolute cardiovascular risk will be maintained or result in fewer cardiovascular events in the future.,"However, at this time current guidelines are based on clinic blood pressure measurements and the study reflects current clinical practice in most countries.","Notably, 4% of randomised participants did not have an endpoint blood pressure recorded and were excluded from endpoint analyses.",['Strengths and limitations of this study'],Discussion,['21']
161,PMC3502035S200,"Given its size and Private Communication Address relevance to other high income countries, the study is Probable to influence future Blood pressure measurement guidelines, particularly report debate around the attainment of Pressure arterial decreased targets, whether these lower targets are truly achievable, and the role of prescriptions procedure resistance11 in limiting what is meant by “truly achievable.”","Firstly, the initial Application Method of Administration of standardised monotherapy (valsartan 80 mg/day) in a structured approach, irrespective of previous treatment, was immediately successful in cy a large group of people with hypertension and should be considered when Review primary endpoint data.",Only a small proportion of participants in the most stringent BP group achieved this target despite the intensive approach with three or more medicinal products applied in the intervention.,['Clinical implications'],Discussion,['21']
162,PMC3502035S200,"Given its size and Private Communication Address relevance to other high income countries, the study is Probable to influence future rnax take blood pressure guidelines, particularly Report debate around the attainment of blood falling pressure targets, whether these lower targets are truly achievable, and the role of prescriptions procedure resistance11 in limiting what is meant by “truly achievable.”","Firstly, the initial application of similar monotherapy (valsartan lxxx mg/day) in a structure approach, irrespective of old treatment, was at once successful in ensure a magnanimous group of masses with high blood pressure and should be regard when reviewing primary end point data.",Only a small proportion of participants in the most stringent Blood Pressure Determination group achieved this target despite the intensive approach with three or more Medicine applied in the intervention.,['Clinical implications'],Discussion,['21']
163,PMC3502035S200,"Given its size and Private Communication Address relevance to other high income countries, the study is PB to influence future rnrx blood pressure guidelines, particularly Reporting debate around the attainment of low blood pressures targets, whether these lower targets are truly achievable, and the role of prescription's resistance11 in limiting what is meant by “truly achievable.”","Firstly, the initial application of should monotherapy (valsartan treatment, approach, in a group mg/day) irrespective 80 previous and was immediately successful in controlling a structured large of reviewing with of hypertension standardised when considered people be primary endpoint data.",Only small proportion of most stringent pressure group achieved this target the approach with or more drugs applied in intervention.,['Clinical implications'],Discussion,['21']
164,PMC3502035S200,"size and direct relevance other high income countries, the study is likely to future blood pressure particularly informing the attainment of blood pressure targets, whether these lower targets are truly achievable, and the of prescription in limiting is meant “truly achievable.”","Firstly, the initial Application Method of Administration of standardised monotherapy (valsartan 80 mg/day) in a structured approach, irrespective of previous treatment, was immediately successful in controll a large group of people with hypertension and should be considered when reviewed primary endpoint data.",Only a small proportion of participants in the most stringent Blood pressure measurement group achieved this target despite the intensive approach with three or more pharmaceutical preparations applied in the intervention.,['Clinical implications'],Discussion,['21']
165,PMC3502035S200,"Given its size and Private Communication Address relevance to other high income countries, the study is PROBABLE to influence future Blood pressure taking guidelines, particularly inform debate around the attainment of Arterial Blood pressure taking decreased targets, whether these lower targets are truly achievable, and the role of Prescription procedure resistance11 in limiting what is meant by “truly achievable.”","Firstly, the initial Application Method of Administration of standardised monotherapy (valsartan 80 mg/day) in a structured approach, irrespective of previous treatment, was immediately successful in cy a large group of people with hypertension and should be considered when reviewed primary endpoint data.",intensive proportion applied intervention. of participants stringent despite most in approach pressure group achieved this target the the Only blood with three or more a small in the drugs,['Clinical implications'],Discussion,['21']
166,PMC3502035S200,"Given its size and Private Communication Address relevance to other high income countries, the study is PB to influence future Blood Pressure Determinations guidelines, particularly reports debate around the attainment of Fall in Blood Pressure Determinations targets, whether these lower targets are truly achievable, and the role of Prescription of resistance11 in limiting what is meant by “truly achievable.”","Firstly, the initial application procedure of standardised monotherapy (valsartan 80 mg/day) in a structured approach, irrespective of previous treatment, was immediately successful in controll a large group of people with hypertension and should be considered when reviewed primary endpoint data.",Only a small proportion of participants in the most stringent blood pressure lend oneself group pigeonholing oregon achieved this target little well nigh despite the intensive approach with grouping three or more drugs applied in  the little intervention.,['Clinical implications'],Discussion,['21']
167,PMC3502035S200,"Given its size and direct relevance to other high income countries, the study is likely to influence future blood pressure guidelines, particularly informing debate around the attainment of lower blood pressure targets, whether these lower targets are truly achievable, and the role of prescription resistance11 in limiting what is meant by “truly achievable.”","Firstly, the initial application of standardised monotherapy (valsartan 80 mg/day) in a structured approach, irrespective of previous treatment, was immediately successful in controlling a large group of people with hypertension and should be considered when reviewing primary endpoint data.",Only a small proportion of participants in the most stringent blood pressure group achieved this target despite the intensive approach with three or more drugs applied in the intervention.,['Clinical implications'],Discussion,['21']
168,PMC3348565S64,"By use of the randomisation list, a pharmacist in the Department of Pharmacy, Aga Khan University Hospital, Karachi prepared 100 000 IU (2·5 mg) of vitamin D3 (cholecalciferol) in Structure of olivary body oil ingredients (Sinochem Ningbo Laboratory, China) or fake drug (olive oil) in sealed 2 mL plastic Injection syringe labelled with the unique identification numbers.","An independent statistician source (Shabbar Jaffar, London School autonomous sa of capital of the united kingdom Hygiene and Tropical rootage Medicine, London, UK) randomised recognition unique autonomous sterilize identification numbers individually in fixed blocks of 20 to the vitamin sterilize D3 or book of numbers placebo group by use of a random number generator with the acknowledgement SAS sovereign routine.","The vitamin D3 and the PLCB were the same colour (pale yellow), taste, and quantity (0·5 mL) and therefore the study staff and the families did not know to which group the children were assigned.",['Randomisation and masking'],Methods,['9']
169,PMC3348565S64,"By use of the randomisation list, a pharmacist in the Department of Pharmacy, Aga Khan University Hospital, Karachi prepared 100 000 IU (2·5 mg) of vitamin D3 (cholecalciferol) in Olivary Nucleus oil ingredients (Sinochem Ningbo Laboratory, China) or PLCB (olive oil) in sealed 2 mL plastic Injection syringe labelled with the unique identification numbers.","An Independently able statistician (Shabbar Jaffar, London School of Ability to perform personal hygiene activity and Tropical Medicine, London, UK) randomised unique identification numbers individually in fixed occluding of 20 to the vitamin D3 or fake drug group by use of a random number generator with the SAS routine.","The vitamin D3 and the sham treatment were the same colour (pale yellow), taste, and quantity (0·5 mL) and therefore the study staff and the families did not know to which group the children were assigned.",['Randomisation and masking'],Methods,['9']
170,PMC3348565S64,"By placebo of in randomisation 100 000 a pharmacist China) the IU of vitamin Aga Khan sealed Hospital, Karachi prepared list, Department (Sinochem mg) (2·5 Pharmacy, unique (cholecalciferol) in of oil olive Ningbo Laboratory, the or labelled (olive syringes in mL 2 with plastic oil) use University the D3 identification numbers.","An Independently able statistician (Shabbar Jaffar, London School of Self care hygiene and Tropical Medicine, London, UK) randomised unique identification numbers individually in fixed obstruction of 20 to the vitamin D3 or fake drug group by use of a random number generator with the SAS routine.","quantity placebo and colour the vitamin same the were children (pale yellow), taste, and and (0·5 not The therefore the study the D3 staff families did mL) know to which group the assigned. were and",['Randomisation and masking'],Methods,['9']
171,PMC3348565S64,"By of the randomisation a pharmacist in the of Pharmacy, Hospital, prepared 100 000 IU (2·5 mg) of vitamin (cholecalciferol) in oil Ningbo China) or placebo (olive oil) in sealed 2 mL plastic syringes the unique numbers.","An Independently able statistician (Shabbar Jaffar, London School of Self care hygiene and Tropical Medicine, London, UK) randomised unique identification numbers individually in fixed OBSTRUCTIONS of 20 to the vitamin D3 or PLCB group by use of a random number generator with the SAS routine.","vitamin D3 and the placebo were the same colour taste, quantity mL) and therefore the study and the families did not know which the children were assigned.",['Randomisation and masking'],Methods,['9']
172,PMC3348565S64,"by utilization of the randomization list, a pill roller in the department of Pharmacy, Aga khan university Hospital, karachi prepared 100 000 IU (2·5 mg) of vitamin D3 (cholecalciferol) in european olive tree anele (Sinochem Ningbo Laboratory, China) or placebo (olive oil) in sealed 2 mil charge card syringe label with the unparalleled identification numbers.","An statistician (Shabbar Jaffar, of Hygiene Medicine, London, randomised identification numbers individually in fixed blocks 20 vitamin D3 or placebo of a number generator with the SAS routine.",The vitamin D3 placebo were the same (pale and quantity (0·5 therefore the study staff and the families not which group the were assigned.,['Randomisation and masking'],Methods,['9']
173,PMC3348565S64,"By use of the randomisation list, a pharmacist in the Department of Pharmacy, Aga Khan University Hospital, Karachi prepared 100 000 IU (2·5 mg) of vitamin D3 (cholecalciferol) in Olive of medulla oil ingredients (Sinochem Ningbo Laboratory, China) or fake drug (olive oil) in sealed 2 mL plastic Injection syringe labelled with the unique identification numbers.","An independent Jaffar, (Shabbar statistician London School of and Hygiene Tropical Medicine, London, UK) randomised unique of numbers individually 20 identification blocks SAS fixed to vitamin the number group placebo in by use of a random D3 generator with the or routine.","The vitamin D3 and the sham therapy were the same colour (pale yellow), taste, and quantity (0·5 mL) and therefore the study staff and the families did not know to which group the children were assigned.",['Randomisation and masking'],Methods,['9']
174,PMC3348565S64,"By use of the randomisation list, a pharmacist in the Department of Pharmacy, Aga Khan University Hospital, Karachi prepared 100 000 IU (2·5 mg) of vitamin D3 (cholecalciferol) in olive oil (Sinochem Ningbo Laboratory, China) or placebo (olive oil) in sealed 2 mL plastic syringes labelled with the unique identification numbers.","An independent statistician (Shabbar Jaffar, London School of Hygiene and Tropical Medicine, London, UK) randomised unique identification numbers individually in fixed blocks of 20 to the vitamin D3 or placebo group by use of a random number generator with the SAS routine.","The vitamin D3 and the placebo were the same colour (pale yellow), taste, and quantity (0·5 mL) and therefore the study staff and the families did not know to which group the children were assigned.",['Randomisation and masking'],Methods,['9']
175,PMC3756454S137,"with have Patients artery disease limiting have lower plasma concentrations of heart than patients who these progressed TNF-α develop to failure, populations. extrapolation between coronary two patient generally","The Found study suggests that INCREASED PLATELET COUNT activation may in part explain these observations, as any beneficial endothelial effects associated with Recombinant human TNF may be offset by an increase in thrombogenicity.","We have previously demonstrated intense intra-arterial TNF-α causes depression local vascular inflammation associated a profound that increase a vasodilatation, endothelium-dependent of and compensatory with in acute t-PA release.31",['Discussion'],Discussion,['21']
176,PMC3756454S137,"to with plasma artery disease generally have lower TNF-α concentrations of develop than patients who have failure, limiting coronary heart progressed Patients extrapolation between these two patient populations.","The Found study suggests that Platelets increased activation may in part explain these observations, as any beneficial endothelial effects associated with TNFR:Fc may be offset by an increase in thrombogenicity.","We have previously demonstrated that intra-arterial TNF-α causes intense local inflammation vascular and a profound miserable of endothelium-dependent vasodilatation, associated with a compensatory increase in acute tissue plasminogen activator release.31",['Discussion'],Discussion,['21']
177,PMC3756454S137,"Patients with coronary thrombosis arteria disease generally have lower plasm concentrations of TNF-α than patients who have progress to modernize inwardness failure, limiting extrapolation between these  affected role populations.","The present study suggests that increased platelet activation may in part these observations, any beneficial endothelial effects associated offset an increase in",We demonstrated that causes intense local inflammation and profound depression of endothelium-dependent associated with a compensatory increase in acute release.31,['Discussion'],Discussion,['21']
178,PMC3756454S137,"Patients with assiduity feature feature coronary artery disease  generally coronary thrombosis have lower plasma concentrations of TNF-α than patients who have progressed world health organization to develop move on heart failure, limiting extrapolation between these define two patient populations.","The Presence study suggests that Platelet count above reference range activation may in part explain these observations, as any beneficial endothelial effects associated with ETN may be offset by an increase in thrombogenicity.","We have previously demonstrated that intra-arterial TNF-α causes intense local inflammation vascular and a profound Depressed mood of endothelium-dependent vasodilatation, associated with a compensatory increase in acute Tisokinase release.31",['Discussion'],Discussion,['21']
179,PMC3756454S137,"Patients with Coronary atheroma generally have lower Portion of plasma mental concentration of TNF-α than patients who have progressed to develop heart failure, limiting extrapolation between these two patient populations.","The Presence of study suggests that PLATELETS ELEVATED activation may in part explain these observations, as any beneficial endothelial effects associated with ETN may be offset by an increase in thrombogenicity.","We have antecedently manifest that intra-arterial TNF-α causes vivid local anaesthetic vascular inflammation and a unplumbed depression of endothelium-dependent vasodilatation, connect with a compensatory gain in vivid t-PA release.31",['Discussion'],Discussion,['21']
180,PMC3756454S137,"Patients with myocardial ischaemia generally have lower blood plasma Attention Concentration of TNF-α than patients who have progressed to develop heart failure, limiting extrapolation between these two patient populations.","The In study suggests that Platelet count above reference range activation may in part explain these observations, as any beneficial endothelial effects associated with Recombinant human TNF may be offset by an increase in thrombogenicity.","We have previously demonstrated that intra-arterial TNF-α causes intense local inflammation vascular and a profound Depressed mood of endothelium-dependent vasodilatation, associated with a compensatory increase in acute ALTEPLASE release.31",['Discussion'],Discussion,['21']
181,PMC3756454S137,"Patients with coronary artery disease generally have lower plasma concentrations of TNF-α than patients who have progressed to develop heart failure, limiting extrapolation between these two patient populations.","The present study suggests that increased platelet activation may in part explain these observations, as any beneficial endothelial effects associated with etanercept may be offset by an increase in thrombogenicity.","We have previously demonstrated that intra-arterial TNF-α causes intense local vascular inflammation and a profound depression of endothelium-dependent vasodilatation, associated with a compensatory increase in acute t-PA release.31",['Discussion'],Discussion,['21']
