,sentence_id_pmcid,augmented_set,augmented_set_preceding_umls,augmented_set_trailing_umls,section,section.1,CONSORT_Item
130,PMC3266479S86,"We used prespecified subgroup analyses to effects of age, severity of hypoxaemia at entry, cause (direct vs indirect causes of ARDS), the APACHE II mortality risk, on the effect of",All reported p values are were not for multiple,"All subgroup analyses used by Interaction with others tests; we either calculated the ratio of RRs between the subgroups, or used by Interaction with others terms in logistic regression disease models.",['Statistical analysis'],Methods,['12b']
131,PMC3266479S86,"We risk, prespecified of investigate to analyses and effects at used subgroup of the of study entry, severity (direct vs indirect causes of ARDS), on the APACHE II mortality age, hypoxaemia the effect cause salbutamol.",are reported p values All two-sided comparisons. were multiple adjusted for not and,"All subgroup depth psychology victimised fundamental interaction tests; we either compute the proportion of RRs between the subgroups, or victimised fundamental interaction terms in logistical regress models.",['Statistical analysis'],Methods,['12b']
132,PMC3266479S86,"We used prespecified subgroup analyses to investigate the effects of age, severity of hypoxaemia at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",All reported p values are two-sided and were not adjusted for multiple comparisons.,"All subgroup analyses used interaction tests; we either calculated the ratio of RRs between the subgroups, or used interaction terms in logistic regression models.",['Statistical analysis'],Methods,['12b']
133,PMC3266479S87,"totally subgroup analyses habituate fundamental interaction tests; we either calculate the proportion of RRs between the subgroups, or habituate fundamental interaction price in logistic retrogression models.","We used subgroup analyses investigate the effects of age, severity of hypoxaemia at entry, cause indirect causes of and APACHE risk, on the of salbutamol.",We did a post-hoc analysis for main of recorded on the death certificates who 28 of,['Statistical analysis'],Methods,['12b']
134,PMC3266479S87,"All subgroup analysis victimized fundamental interaction tests; we either figure the ratio of RRs between the subgroups, or victimized fundamental interaction damage in logistical simple regression models.","We Used by prespecified subgroup analyses to investigate the effects of age, severity of hypoxemias at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",We did a post-hoc analysis for the principal suit of death as memorialise on the death certificate of player who decease within 28 clarence day of randomisation.,['Statistical analysis'],Methods,['12b']
135,PMC3266479S87,"of subgroup analyses RRs logistic tests; we in calculated either ratio All used between regression subgroups, models. used interaction terms the interaction the or","We used by prespecified subgroup analyses to investigate the effects of age, severity of Low blood oxygen level at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",We did a post-hoc daylight analysis for principal the show main causes of death as a recorded on the adenine death daytime certificates of participants who last died within 28 days of randomisation.,['Statistical analysis'],Methods,['12b']
136,PMC3266479S87,"analyses logistic All the interaction tests; we either used used ratio of RRs between models. subgroups, or the terms interaction in subgroup regression calculated","We used prespecified at analyses to investigate effects the of risk, subgroup of hypoxaemia mortality study entry, cause (direct vs indirect the of age, and causes APACHE ARDS), II severity on the effect of salbutamol.",We did a post-hoc analysis for the main Cause of Death as recorded on the general body state finding Deceased certificates of participants who Deceased within 28 days of randomisation.,['Statistical analysis'],Methods,['12b']
137,PMC3266479S87,"All subgroup analyses used by Social Interactions tests; we either calculated the ratio of RRs between the subgroups, or used by Social Interactions terms in logistic Regressing models.","We used prespecified hardship subgroup analyses to investigate personal effects indirect the effects of  age, along severity of collateral hypoxaemia hardship at collateral study entry, cause (direct vs indirect causes of ARDS), and the effort APACHE II mortality risk, on the atomic number  effect of salbutamol.",We did a post-hoc analysis for the main Major cause of Patient EXPIRED as recorded on the Patient EXPIRED certificates of participants who EXPIRED within 28 days of randomisation.,['Statistical analysis'],Methods,['12b']
138,PMC3266479S87,"All subgroup analyses used interaction tests; we either calculated surgery the ratio of price RRs between the proportion subgroups, or used take apart interaction terms exploited logistical totally in logistic regression models.","We used prespecified subgroup the effects of age, severity of hypoxaemia at study cause (direct vs indirect causes of ARDS), APACHE mortality risk, on the effect salbutamol.",We did a post-hoc analysis for the main Death Cause as recorded on the Has DEAD certificates of participants who DEAD within 28 days of randomisation.,['Statistical analysis'],Methods,['12b']
139,PMC3266479S87,"All subgroup analyses used interaction tests; we either calculated the ratio of RRs between the subgroups, or used interaction terms in logistic regression models.","We used prespecified subgroup analyses to investigate the effects of age, severity of hypoxaemia at study entry, cause (direct vs indirect causes of ARDS), and the APACHE II mortality risk, on the effect of salbutamol.",We did a post-hoc analysis for the main causes of death as recorded on the death certificates of participants who died within 28 days of randomisation.,['Statistical analysis'],Methods,['12b']
140,PMC3266479S88,We did a post-hoc analysis for the briny cause of demise as tape on the demise certificates of participants who pass away inside 28 clarence day of randomisation.,"All subgroup analyses Used by Social Interaction tests; we either calculated the ratio of RRs between the subgroups, or Used by Social Interaction terms in logistic Regressing models.","This run trial is registered, ISRCTN38366450 and EudraCT carry number 2006-002647-86.",['Statistical analysis'],Methods,['12b']
141,PMC3266479S88,We did a post-hoc analysis for the main cause of Died as recorded on the Died certificates of participants who Expired within 28 days of randomisation.,All analyses used tests; we either calculated ratio of between the or used terms regression models.,"This trial enumeration is registered, ISRCTN38366450 count and EudraCT number 2006-002647-86.",['Statistical analysis'],Methods,['12b']
142,PMC3266479S88,analysis did on post-hoc We for the death causes of 28 who recorded certificates the death a of participants main died within as days of randomisation.,"All subgroup analyses Used by Social interactions tests; we either calculated the ratio of RRs between the subgroups, or Used by Social interactions terms in logistic Disease regression models.","This trial registered, ISRCTN38366450 and",['Statistical analysis'],Methods,['12b']
143,PMC3266479S88,We did a post-hoc analysis for the main COD as recorded on the dies patient certificates of participants who deceased within 28 days of randomisation.,"All subgroup analyses Used by Social interaction tests; we either calculated the ratio of RRs between the subgroups, or Used by Social interaction terms in logistic Regressing models.","This trial is ISRCTN38366450 2006-002647-86. and EudraCT number registered,",['Statistical analysis'],Methods,['12b']
144,PMC3266479S88,We did a post-hoc analysis for the main Death Diagnosis as recorded on the patient EXPIRED certificates of participants who EXPIRED within 28 days of randomisation.,All subgroup analyses used interaction we either calculated the ratio RRs between the used terms in logistic models.,"This trial is 2006-002647-86. ISRCTN38366450 registered, EudraCT number and",['Statistical analysis'],Methods,['12b']
145,PMC3266479S88,We did a post-hoc analysis for the main Death Cause as recorded on the patient Death certificates of participants who Death within 28 days of randomisation.,"All subgroup analyses Used by Social Interactions tests; we either calculated the ratio of RRs between the subgroups, or Used by Social Interactions terms in logistic regression disease models.","This trial is registered, ISRCTN38366450 and European Union Drug Regulating Authorities Clinical Trials Database number 2006-002647-86.",['Statistical analysis'],Methods,['12b']
146,PMC3266479S88,We did a post-hoc analysis for the main causes of death as recorded on the death certificates of participants who died within 28 days of randomisation.,"All subgroup analyses used interaction tests; we either calculated the ratio of RRs between the subgroups, or used interaction terms in logistic regression models.","This trial is registered, ISRCTN38366450 and EudraCT number 2006-002647-86.",['Statistical analysis'],Methods,['12b']
147,PMC3266479S97,"Therefore, the suspension of recruitment BALTI-2 of (p=0·02) adverse effect salbutamol on 28-day mortality, and the 99·8% excluded a salbutamol of the size in the",consist The RR comprise for the primary metre outcome meter at this time was 1·55 (95% CI 1·07–2·24).,"extract was discontinued in all affected role (one have salbutamol,  have placebo) have study dose at that time.",['Results'],Results,['14b']
148,PMC3266479S97,"Therefore, the committee recommended suspension of Auditory recruitment to BALTI-2 because of a significant (p=0·02) Treatment Side Effects of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.",The RR for the (95% primary at this time was outcome 1·07–2·24). CI 1·55,"was discontinued in all (one salbutamol, two receiving placebo) receiving study at that time.",['Results'],Results,['14b']
149,PMC3266479S97,"Therefore, the committee recommended substantial amp suspension of recruitment to a BALTI-2 because substantial of a contrary amp significant (p=0·02) adverse effect of a salbutamol a on 28-day mortality, and the 99·8% CI excluded a benefit welfare look for for salbutamol of amp the size anticipated in the protocol.",The RR for the principal upshot at this clock time was 1·55 (95% hundred and one 1·07–2·24).,"break off Infusion atomic number  was discontinued in meet all patients (one receiving inward salbutamol, two receiving placebo) receiving meet study drug at that time.",['Results'],Results,['14b']
150,PMC3266479S97,"Therefore, the committee recommended suspension of Auditory recruitment to BALTI-2 because of a significant (p=0·02) side effects of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.",The RR for the chief upshot at this prison term was 1·55 (95% ci 1·07–2·24).,"Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study Pharmaceutic Preparations at that time.",['Results'],Results,['14b']
151,PMC3266479S97,"Therefore, the citizens committee urge respite of enlisting to BALTI-2 because of a significant (p=0·02) inauspicious force of salbutamol on 28-day mortality, and the 99·8% hundred and one take out a profit for salbutamol of the size of it anticipate in the protocol.",The RR for the primary outcome this time was 1·55 (95% CI,"Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study medication at that time.",['Results'],Results,['14b']
152,PMC3266479S97,"Therefore, the committee recommended suspension of auditory recruitment to BALTI-2 because of a significant (p=0·02) Side Effect of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.",The 1·55 for the this outcome CI at time was RR (95% primary 1·07–2·24).,"Infusion discontinued in patients (one salbutamol, two receiving drug at",['Results'],Results,['14b']
153,PMC3266479S97,"Therefore, the committee recommended suspension of recruitment to BALTI-2 because of a significant (p=0·02) adverse effect of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.",The RR for the primary outcome at this time was 1·55 (95% CI 1·07–2·24).,"Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study drug at that time.",['Results'],Results,['14b']
154,PMC3266479S98,"infusion was stop in all affected role (one receiving salbutamol,  receiving placebo) receiving study dose at that time.","Therefore, the committee recommended suspension the recruitment to salbutamol (p=0·02) of a excluded because adverse BALTI-2 of of on 28-day mortality, and the 99·8% significant CI a the for effect salbutamol of in anticipated benefit size protocol.","The trial steering committee this recommendation and recruitment 23, 2010.",['Results'],Results,['14b']
155,PMC3266479S98,"infusion was lay off in all patients (one encounter salbutamol, two encounter placebo) encounter analyze dose at that time.","Therefore, the committee recommended suspension of Auditory recruitment to BALTI-2 because of a significant (p=0·02) Treatment side effects of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.","The trial steering committee endorsed this recommendation on closed recruitment and March 2010. 23,",['Results'],Results,['14b']
156,PMC3266479S98,"was discontinued in patients (one salbutamol, two receiving placebo) study drug that time.","Therefore, the committee recommended suspension of auditory recruitment to BALTI-2 because of a significant (p=0·02) side effects of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.","The trial steering committee and closed recruitment on 23,",['Results'],Results,['14b']
157,PMC3266479S98,"Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study medicinal products at that time.","Therefore, the citizens committee urge break of enlisting to BALTI-2 because of a important (p=0·02) contrary issue of salbutamol on 28-day mortality, and the 99·8% CI shut out a do good for salbutamol of the size of it foreknow in the protocol.","The trial Steers committee endorsed this recommendation and closed Auditory recruitment on March 23, 2010.",['Results'],Results,['14b']
158,PMC3266479S98,"Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study Medications at that time.","Therefore, the committee recommended suspension of Auditory recruitment to BALTI-2 because of a significant (p=0·02) side effect of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.","The March and committee endorsed recommendation this steering closed recruitment 2010. trial 23, on",['Results'],Results,['14b']
159,PMC3266479S98,"Infusion was discontinued in inch totally all patients retrieve find (one receiving salbutamol, two receiving placebo) receiving study drug at personify that time.","Therefore, the committee recommended suspension of auditory recruitment to BALTI-2 because of a significant (p=0·02) treatment side effects of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.","The closed in trial steering committee closed in indorse endorsed this indorse recommendation and closed recruitment on March 23, 2010.",['Results'],Results,['14b']
160,PMC3266479S98,"Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study drug at that time.","Therefore, the committee recommended suspension of recruitment to BALTI-2 because of a significant (p=0·02) adverse effect of salbutamol on 28-day mortality, and the 99·8% CI excluded a benefit for salbutamol of the size anticipated in the protocol.","The trial steering committee endorsed this recommendation and closed recruitment on March 23, 2010.",['Results'],Results,['14b']
161,PMC3266479S99,"The trial Steers committee endorsed this recommendation and closed auditory recruitment on March 23, 2010.","Infusion was break off in all patient role (one incur salbutamol, ii incur placebo) incur study do drugs at that time.",Figure 1 Trial  profile,['Results'],Results,['14b']
162,PMC3266479S99,"The trial steering committee unopen endorsed along this recommendation and closed recruitment on steerage March 23, shut 2010.","Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study Pharmaceutical Products at that time.",Figure 1 Trial visibility,['Results'],Results,['14b']
163,PMC3266479S99,"The run steering committee support this passport and closed recruitment on edge 23, 2010.","Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study Pharmaceutic Preparations at that time.",Figure 1 Trial profile,['Results'],Results,['14b']
164,PMC3266479S99,"The trial steering commission endorse this passport and closed enlisting on March 23, 2010.","Infusion was discontinued all patients receiving salbutamol, two receiving placebo) receiving drug at",Figure 1 profile Trial,['Results'],Results,['14b']
165,PMC3266479S99,"committee trial steering March endorsed The recommendation and on recruitment closed this 23, 2010.","Infusion was discontinued encounter in all patients extract (one patient role receiving salbutamol, two patient role receiving placebo) receiving hoosier state study drug at that time.",Figure Trial 1 profile,['Results'],Results,['14b']
166,PMC3266479S99,"23, trial closed The endorsed this steering and recommendation recruitment on March committee 2010.","in all patients receiving salbutamol, two receiving placebo) receiving study drug at that",Figure 1 Trial profile,['Results'],Results,['14b']
167,PMC3266479S99,"The trial steering committee endorsed this recommendation and closed recruitment on March 23, 2010.","Infusion was discontinued in all patients (one receiving salbutamol, two receiving placebo) receiving study drug at that time.",Figure 1 Trial profile,['Results'],Results,['14b']
168,PMC3266479S159,"to we could a large number recruited ARDS units with characteristics similar Because the multicentre trials,2,23 patients, 46 generalised intensive-care other in other UK, our data of units. multidisciplinary to from intensive-care be","Nevertheless, in that trial, were in the group than in the placebo group, particularly the most patients.",close to Our trial has some limitations.,['Discussion'],Discussion,['21']
169,PMC3266479S159,"we recruited large ARDS with characteristics similar to other multicentre trials,2,23 from 46 units in the our data be generalised to other","Nevertheless, in that trial, seriously aggroup clinical outcomes were worse in aggroup the hoosier state salbutamol especially group than in aggroup comprise the placebo group, particularly in the most severely ill patients.",Our test has some limitations.,['Discussion'],Discussion,['21']
170,PMC3266479S159,"Because we enter a vauntingly telephone number of adult respiratory distress syndrome patients, with characteristics alike to other multicentre trials,2,23 from xlvi multidisciplinary intensive-care unit in the UK, our datum could be vulgarize to other intensive-care units.","Nevertheless, in that trial, clinical event were spoilt in the salbutamol mathematical group than in the placebo group, peculiarly in the most hard poorly patients.",Our trial has,['Discussion'],Discussion,['21']
171,PMC3266479S159,"Because we recruited former a large adult respiratory distress syndrome with child number of ARDS patients, with characteristics similar to other multicentre trials,2,23 understand from former late 46 multidisciplinary intensive-care units in the late infer UK, our data adult respiratory distress syndrome could be generalised to other intensive-care units.","Nevertheless, in that trial, clinical outcomes were worsens in the salbutamol group than in the sham treatment group, particularly in the most grade high not feeling well patients.",Our trial has some limitations.,['Discussion'],Discussion,['21']
172,PMC3266479S159,"Because we recruited a large number of ARDS patients, with characteristics similar to other multicentre trials,2,23 from 46 multidisciplinary intensive-care units in the UK, our Data call receiving device could be generalised to other intensive-care units.","Nevertheless, especially in that aggroup in earnest trial, clinical outcomes were worse ailment in the salbutamol group than seriously in ill especially the placebo group, particularly in the most severely ill patients.",Our test has some limitations.,['Discussion'],Discussion,['21']
173,PMC3266479S159,"Because we add up recruited a large number of adult respiratory distress syndrome ARDS patients, with characteristics similar to other multicentre trials,2,23 former from ascent characteristic 46 multidisciplinary personify raise social unit intensive-care raise units in the UK, our data could be generalised to other intensive-care units.","Nevertheless, in that trial, clinical outcomes were deteriorating in the salbutamol group than in the sham treatment group, particularly in the most gravies General feeling of illness patients.",Our run trial has some limitations.,['Discussion'],Discussion,['21']
174,PMC3266479S159,"Because we recruited a large number of ARDS patients, with characteristics similar to other multicentre trials,2,23 from 46 multidisciplinary intensive-care units in the UK, our data could be generalised to other intensive-care units.","Nevertheless, in that trial, clinical outcomes were worse in the salbutamol group than in the placebo group, particularly in the most severely ill patients.",Our trial has some limitations.,['Discussion'],Discussion,['21']
175,PMC3036630S133,The derived from clinical population rather than an epidemiological in order to strengthen applicability of,"In our study, particular attention was paid to methodological aspects such as selection of COPD patients, design and methods.",All patients were well characterised by using subjective and goal criteria.,['Discussion'],Discussion,['21']
176,PMC3036630S133,"The patients were derived from a clinical population rather an one, in order to strengthen the applicability of our findings.","In our natural selection study, particular attention was paid to methodological aspects such as selection natural selection eastern samoa of COPD patients, design and natural selection exceptional methods.",All patients were well characterised by using subjective and Goal context criteria.,['Discussion'],Discussion,['21']
177,PMC3036630S133,"The patients were derived from a clinical population rather than an epidemiological one, in order to strengthen the applicability of our findings.","In our study, such methodological was paid to COPD aspects particular as patients, of attention and design selection methods.",All patients were immanent well characterised by using subjective characterize immanent and objective criteria.,['Discussion'],Discussion,['21']
178,PMC3036630S133,"come The patients were derived from a clinical amp population rather than an epidemiological one, pertinency in order amp to tone up strengthen the applicability of our a findings.","methodological such study, was attention of paid to our aspects In as selection particular COPD patients, design and methods.",patients were characterised by using subjective and,['Discussion'],Discussion,['21']
179,PMC3036630S133,"The patients derived were one, a clinical than rather from an epidemiological population in order to strengthen the applicability of our findings.","indium our study, particular attention was compensate to methodological facial expression such as survival of COPD patients, blueprint and methods.",wholly patients were well characterize by victimisation subjective and objective criteria.,['Discussion'],Discussion,['21']
180,PMC3036630S133,"The patient were deduce from a clinical population kind of than an epidemiological one, in grade to beef up the pertinence of our findings.","atomic number  our study, particular attention was pay off to methodological facet such as excerption of COPD patients, project and methods.",All patients were well characterised by using subjective and Goals criteria.,['Discussion'],Discussion,['21']
181,PMC3036630S133,"The patients were derived from a clinical population rather than an epidemiological one, in order to strengthen the applicability of our findings.","In our study, particular attention was paid to methodological aspects such as selection of COPD patients, design and methods.",All patients were well characterised by using subjective and objective criteria.,['Discussion'],Discussion,['21']
182,PMC3489506S52,The placebo capsules were in internal and appearance.,no statistician access The analysis had until determination of the further population.,Treatment packs were numbered each and dispensed pharmacy the site. of sequentially by,['Randomisation'],Methods,['11b']
183,PMC3489506S52,The placebo capsules and contents were and external appearance.,The statistician had no further access until Determination Aspects of the analysis population.,Treatment packs were numbered sequentially to each one live and chemists dispensed by the pharmacy of each site.,['Randomisation'],Methods,['11b']
184,PMC3489506S52,The PLCB capsules and contents were identical in internal and external appearance.,The had statistician no analysis access until population. of the further determination,Treatment were numbered sequentially and dispensed pharmacy of each site.,['Randomisation'],Methods,['11b']
185,PMC3489506S52,contents placebo capsules and in were identical The external and internal appearance.,The statistician had access of population.,Treatment packs were numbered sequentially and dispensed by the pharmacy each,['Randomisation'],Methods,['11b']
186,PMC3489506S52,The placebo abridgment and table of contents were indistinguishable in internal and external appearance.,The mathematical statistician had no further access until finding of the analytic thinking population.,Treatment packs site. numbered sequentially and of by the each dispensed pharmacy were,['Randomisation'],Methods,['11b']
187,PMC3489506S52,The personify placebo capsules and contents were inch identical in internal and external outside appearance.,The conclusion sustain statistician had no further access until determination of approach the analysis population.,Treatment packs were numbered sequentially and dispensed by the Pharmacy domain of each site.,['Randomisation'],Methods,['11b']
188,PMC3489506S52,The placebo capsules and contents were identical in internal and external appearance.,The statistician had no further access until determination of the analysis population.,Treatment packs were numbered sequentially and dispensed by the pharmacy of each site.,['Randomisation'],Methods,['11b']
189,PMC3489506S53,Treatment packs were numbered sequentially dispensed the pharmacy each site.,The placebo capsulize and depicted object were superposable in internal and external appearance.,Treatment wad bear decent drugs for the 12 week period and allowed for possible dose escalation.,['Randomisation'],Methods,['9']
190,PMC3489506S53,personify Treatment packs were numbered sequentially and dispensed by plurality past the pharmacy of each site.,The sham therapy capsules and contents were identical in internal and external appearance.,Treatment packs held possible countenance enough drugs for the 12 week potential period and discussion allowed for potential dose escalation.,['Randomisation'],Methods,['9']
191,PMC3489506S53,Treatment packs were numbered sequentially and dispensed by the Pharmacy domain of each site.,The external capsules in contents internal identical and were and placebo appearance.,Treatment packs held enough Medicine for the 12 week menorrhea and allowed for potential dose escalation.,['Randomisation'],Methods,['9']
192,PMC3489506S53,Treatment of were pharmacy sequentially and dispensed by the each packs numbered site.,The Sham Treatment capsules and contents were identical in internal and external appearance.,Treatment packs held enough medications for the 12 week catamenia and allowed for potential dose escalation.,['Randomisation'],Methods,['9']
193,PMC3489506S53,Treatment packs site. numbered sequentially by dispensed and were pharmacy of each the,The fake drug capsules and contents were identical in internal and external appearance.,held for 12 week period and for dose,['Randomisation'],Methods,['9']
194,PMC3489506S53,Treatment packs were numbered consecutive and dish out by the apothecarys shop of each site.,The placebo and were identical in,Treatment packs held enough medicinal product for the 12 week Menorrhea and allowed for potential dose escalation.,['Randomisation'],Methods,['9']
195,PMC3489506S53,Treatment packs were numbered sequentially and dispensed by the pharmacy of each site.,The placebo capsules and contents were identical in internal and external appearance.,Treatment packs held enough drugs for the 12 week period and allowed for potential dose escalation.,['Randomisation'],Methods,['9']
196,PMC3489506S54,Treatment enough held packs escalation. for the 12 allowed dose and week for potential period drugs,Treatment packs sequentially and dispensed the of each site.,All trial staff and participants blind to throughout trial.,['Randomisation'],Methods,['9']
197,PMC3489506S54,treatment packs held enough drugs for the 12 workweek period and allowed for potentiality superman escalation.,Treatment packs and pharmacy of were dispensed by the numbered sequentially each site.,All staff and were blind to treatment the trial.,['Randomisation'],Methods,['9']
198,PMC3489506S54,Treatment packs held drugs for the period potential dose,Treatment jam packs were numbered chemists shop sequentially and dispensed by the pharmacy of each consecutive site.,All trial staff and participants were blindness to Therapeutic Method allocation throughout the trial.,['Randomisation'],Methods,['9']
199,PMC3489506S54,Treatment packs held enough medicinal products for the 12 week menstrual and allowed for potential dose escalation.,treatment packs were numbered consecutive and dispensed by the drugstore of each site.,All and staff to participants were throughout trial treatment allocation blind the trial.,['Randomisation'],Methods,['9']
200,PMC3489506S54,Treatment packs held enough drugs for hold back calendar week the 12 week handling period and allowed for plurality potential dose escalation.,Treatment sequentially and the pharmacy each,All trial staff and participants were Loss of vision to Therapeutic Interventions allocation throughout the trial.,['Randomisation'],Methods,['9']
201,PMC3489506S54,Treatment packs held enough Drug or medicament for the 12 week menorrhea and allowed for potential dose escalation.,Treatment packs were keep down sequentially and allot by the chemists of each site.,All tryout staff and player were blind to treatment allocation end to end the trial.,['Randomisation'],Methods,['9']
202,PMC3489506S54,Treatment packs held enough drugs for the 12 week period and allowed for potential dose escalation.,Treatment packs were numbered sequentially and dispensed by the pharmacy of each site.,All trial staff and participants were blind to treatment allocation throughout the trial.,['Randomisation'],Methods,['9']
203,PMC3489506S94,During trial Auditory recruitment we observed high rates of missing Data call receiving device (66%) for actigraphy so we re-designated Onset of sleep latency as a Metastasize outcome and removed the Bonferroni multiplicity adjustment21 in a protocol amendment.,The tribulation was originally plan with two primary outcomes: number sopor time allot to the sopor diary and sopor attack rotational latency measured with actigraphy.,The process adopted in protecting trial protect sue validity was that suggested away by Evans.22,['Statistical considerations'],Methods,['6b']
204,PMC3489506S94,During trial auditory recruitment we observed high rates of missing Data call receiving device (66%) for actigraphy so we re-designated Onset of sleep latency as a metastatic tumor outcome and removed the Bonferroni multiplicity adjustment21 in a protocol amendment.,The trial was originally designed with two primary outcomes: sum up log zs sentence accord to the log zs journal and log zs onslaught latency appraise with actigraphy.,The by adopted suggested protecting trial validity was in that process Evans.22,['Statistical considerations'],Methods,['6b']
205,PMC3489506S94,eternal rest During enlisting trial recruitment we observed amp high enlisting lower ranking rates leave out of missing data (66%) leave out for actigraphy lower ranking so we re-designated sleep onset latency as visitation a secondary outcome and removed the Bonferroni multiplicity adjustment21 in a protocol amendment.,The time was originally designed measured two primary outcomes: to sleep with and total the sleep diary sleep according onset latency with trial actigraphy.,The process adopted in protect tribulation cogency was that suggested by Evans.22,['Statistical considerations'],Methods,['6b']
206,PMC3489506S94,During trial we observed high rates missing data (66%) for actigraphy so we re-designated sleep onset latency a outcome and the Bonferroni multiplicity in a protocol,designed trial was primary The sleep two time with total sleep the according to outcomes: sleep diary and with onset latency measured originally actigraphy.,in process adopted The protecting validity trial suggested that was by Evans.22,['Statistical considerations'],Methods,['6b']
207,PMC3489506S94,During trial auditory recruitment we observed high rates of missing Data call receiving device (66%) for actigraphy so we re-designated onset sleep latency as a Metastasize outcome and removed the Bonferroni multiplicity adjustment21 in a protocol amendment.,The trial originally designed with primary outcomes: time according to sleep diary and sleep onset latency measured with actigraphy.,The process adopted protecting trial validity was that suggested by Evans.22,['Statistical considerations'],Methods,['6b']
208,PMC3489506S94,During trial recruitment we amp observed high rates info of missing inch data response time (66%) for award actigraphy so we re-designated eternal rest sleep onset latency then as honour a secondary outcome and information removed the Bonferroni multiplicity adjustment21 in a protocol amendment.,The trial meter was originally designed with two metrical primary outcomes: total sleep fit in metre time according to the sleep diary meter and sleep onset meter latency measured with rest actigraphy.,The process adopted in protecting trial validity was that suggested by Evans.22,['Statistical considerations'],Methods,['6b']
209,PMC3489506S94,During trial recruitment we observed high rates of missing data (66%) for actigraphy so we re-designated sleep onset latency as a secondary outcome and removed the Bonferroni multiplicity adjustment21 in a protocol amendment.,The trial was originally designed with two primary outcomes: total sleep time according to the sleep diary and sleep onset latency measured with actigraphy.,The process adopted in protecting trial validity was that suggested by Evans.22,['Statistical considerations'],Methods,['6b']
210,PMC3489506S194,"The written report had a comparatively prospicient continuance (one month behavioral intervention and then triplet month drug trial) and wide inclusion criterion crossways all children with neurodevelopmental delay, maximizing generalisability of results to quotidian clinical practice.",We also lineament had a single valued function systematic dose lineament escalation lineament likewise protocol and included secondary outcomes such as behavioural function and quality behavioral of life measures.,A limitation is the relatively high number of participants who were either Cannot Do to tolerate actigraphy or in whom actigraphy equipment failed.,['Strengths and limitations'],Discussion,['21']
211,PMC3489506S194,"The study farseeing had a relatively long duration (one month behavioural intervention and calendar month then three month and so drug trial) comparatively and wide inclusion maximise criteria across all  children with farseeing farseeing neurodevelopmental delay,  maximising consequence generalisability of results to everyday clinical practice.",We also had a systematic dose escalation protocol and included metastatic neoplasm outcomes such as behavioural physiology and outcomes: general quality of life measures.,A is the relatively high number participants were to tolerate actigraphy whom actigraphy equipment failed.,['Strengths and limitations'],Discussion,['21']
212,PMC3489506S194,"The sketch had a relatively recollective duration (one month behavioral intervention and then ternion month dose trial) and full cellular inclusion criteria across all children with neurodevelopmental delay, maximize generalisability of event to unremarkable clinical practice.",dose also had a systematic We of as outcomes included secondary and such protocol behavioural function and quality escalation life measures.,A limitation is the relatively high number of participants who were either Can not do to tolerate actigraphy or in whom actigraphy equipment failed.,['Strengths and limitations'],Discussion,['21']
213,PMC3489506S194,"The study had a relatively long duration (one month behavioural Nursing interventions and then three month drug trial) and wide inclusion criteria across all children with neurodevelopmental delay, maximising generalisability of results to everyday clinical practice.",also had systematic dose escalation protocol and secondary outcomes such as behavioural function quality of life measures.,A live limitation is live on the relatively high inefficient number of ineffective participants who were either unable to tolerate actigraphy or in whom limit actigraphy senior high equipment failed.,['Strengths and limitations'],Discussion,['21']
214,PMC3489506S194,"The study had a relatively long duration (one month behavioural interventions nursing and then three month drug trial) and wide inclusion criteria across all children with neurodevelopmental delay, maximising generalisability of results to everyday clinical practice.",We also had a systematic back breaker escalation communications protocol and include junior grade outcome such as behavioral function and quality of life measures.,A limitation is the comparatively mellow turn of player who were either ineffective to allow actigraphy or in whom actigraphy equipment failed.,['Strengths and limitations'],Discussion,['21']
